intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3883000,0.05226180702297474,0.757954323638493,0.05226180702297474,0.1112758675000096,7.459953644089621,7.0,6.925684815987378,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.757954323638493,3883000,0,70416000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.9091825891387149,0.9911000938170882,0.9501413414779015,0.9911000938170882,False,28967,28967,260317
2638000,0.035505188495134524,0.8267000940144156,0.035505188495134524,0.0560969894397984,5.535633055344959,5.0,3.8040594459981145,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.8267000940144156,2638000,1,67778000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8979149863868175,0.9938796675228527,0.9458973269548352,0.9938796675228527,False,14603,43570,260317
2255000,0.030350341188979665,0.6692747517303641,0.029933108117202116,0.03613671024174372,4.22976618705036,3.0,12.981683095365444,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_003434325.1 Lachnospiraceae bacterium AM25-17 strain=AM25-17, ASM343432v1",cc5902bf37702f57b9cf8323ece657aa,0.678603671381282,2224000,2,65554000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8933826927692083,0.9875708550933243,0.9404767739312663,0.9875708550933243,False,9407,52977,260317
2154000,0.028990968922865717,0.7604240282685513,0.028964050660170392,0.03787305477552369,4.58131970260223,3.0,5.00751150698486,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.76113074204947,2152000,3,63402000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8920630932334976,0.9912338061163474,0.9416484496749224,0.9912338061163474,False,9859,62836,260317
2048000,0.02756430100001346,0.6701812191103789,0.027375873161146178,0.016618200117548988,2.1268436578171093,2.0,1.2451033563072205,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018365975.1 Firmicutes bacterium, ASM1836597v1",2424bd328a744795834549d86a3ccaed,0.6747940691927512,2034000,4,61368000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8906121433685361,0.9873915252950639,0.9390018343318001,0.9873915252950639,False,4326,67162,260317
2000000,0.026918262695325643,0.6491169610129957,0.026218387865247175,0.022806808621795734,3.047741273100616,3.0,2.5560011180359945,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156675.1 Blautia hansenii DSM 20583 strain=DSM 20583, ASM15667v1",e0b662fff30e6c5720c709ba019a492d,0.6664445184938353,1948000,5,59420000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8899310417913677,0.9869950344508328,0.9384630381211003,0.9869950344508328,False,5937,73099,260317
1875000,0.025235871276867793,0.7940425531914893,0.025114739094738825,0.03757342009934042,5.241693461950697,5.0,2.7099906709398556,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018364575.1 Clostridiales bacterium, ASM1836457v1",91f7818e98adbaee5ded1d3f81466d0e,0.7978723404255319,1866000,6,57554000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8880802324887617,0.992742378570949,0.9404113055298553,0.992742378570949,False,9781,82880,260317
1829000,0.024616751234875302,0.6716967243283033,0.02456291470948465,0.026694376471763273,3.807671232876712,4.0,1.9756729531831871,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902461135.1 uncultured Clostridiaceae bacterium, UHGG-TPA_MGYG-HGUT-00312",70cb2f2f2c506b169ba2b7abaccc25a1,0.6731689363268311,1825000,7,55729000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8873689277430201,0.987314726940061,0.9373418273415406,0.987314726940061,False,6949,89829,260317
1690000,0.02274593197755017,0.6950207468879668,0.02254404500733523,0.019215033977803987,2.986268656716418,2.0,3.7148097461662317,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009881245.1 Catenibacterium sp. BIOML-A1 strain=BIOML-A1, ASM988124v1",e88de87972ff05d9b12b19a0a8d4c07c,0.7012448132780082,1675000,8,54054000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8851092811067164,0.9886169531307757,0.936863117118746,0.9886169531307757,False,5002,94831,260317
1573000,0.021171213609873618,0.6675159235668789,0.021157754478525956,0.046474106570066495,7.695928753180661,7.0,10.40969447919295,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156055.1 [Clostridium] hiranonis DSM 13275 strain=DSM 13275, ASM15605v1",85e63a598e1ecdf1c4e921940b4078df,0.6679405520169851,1572000,9,52482000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8830632239558037,0.98706642805537,0.9350648260055869,0.98706642805537,False,12098,106929,260317
1568000,0.021103917953135303,0.6676646706586826,0.021009704033701664,0.029106819762059335,4.853939782190904,5.0,2.46418266396195,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900540455.1 uncultured Faecalibacterium sp., UMGS253",51287ebe69151b58fddffedffa783845,0.6706586826347305,1561000,10,50921000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8829725379583268,0.987195747394849,0.9350841426765879,0.987195747394849,False,7577,114506,260317
1438000,0.019354230877939138,0.6517006802721088,0.019340771746591476,0.01434020828451465,2.5977731384829506,2.0,1.5940723691830507,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900543175.1 uncultured Fusobacterium sp., UMGS539",499c14474fcdb727bf3de72e4abeaee9,0.6521541950113379,1437000,11,49484000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.880510840130535,0.9863051476113783,0.9334079938709567,0.9863051476113783,False,3733,118239,260317
1418000,0.01908504825098588,0.6267322306660706,0.018869702149423278,0.010199103400853575,1.8937232524964336,1.0,1.3647186655523427,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018383135.1 Lachnospiraceae bacterium, ASM1838313v1",ba2b0d2e72628a3e7efe8b3af4b04886,0.6338846669646848,1402000,12,48082000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8801131143003178,0.9854015334311631,0.9327573238657405,0.9854015334311631,False,2655,120894,260317
1524000,0.02051171617383814,0.596870685687989,0.01745649335791868,0.06596188493260141,13.239013107170393,13.0,4.906206314296249,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900556555.1 uncultured Blautia sp., UMGS1944",a719d9a18057aa7bd27c9f5f23ee7ce4,0.7013345605154164,1297000,13,46785000,fastq_host_removed/Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220201_MN2_S6_L001_unmapped.fastq,59dfda46,74299000,31,DNA,1000,74299,True,0.8821622140554775,0.9886210343591144,0.9353916242072959,0.9886210343591144,False,17171,138065,260317
