intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3714000,0.2856263939090979,0.7249658403279329,0.2856263939090979,0.47936962750716333,3.603661820140011,3.0,2.615793865009914,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.7249658403279329,3714000,0,9289000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.9603844235705823,0.9896784513508363,0.9750314374607093,0.9896784513508363,False,13384,13384,27920
1125000,0.08651849573175421,0.5102040816326531,0.08651849573175421,0.0726002865329513,1.8017777777777777,1.0,1.1596154322090078,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900543175.1 uncultured Fusobacterium sp., UMGS539",499c14474fcdb727bf3de72e4abeaee9,0.5102040816326531,1125000,1,8164000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.9240877055668154,0.978526034231594,0.9513068698992047,0.978526034231594,False,2027,15411,27920
1194000,0.09182496346996846,0.28117505995203834,0.07213719910789818,0.048244985673352433,1.4360341151385927,1.0,0.8315872554589212,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900766005.1 uncultured Bacteroides sp., SRS295019_2",24e5a198308319a8b4e51d7f4d35b209,0.3579136690647482,938000,2,7226000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.9258638369122002,0.9673992606216051,0.9466315487669026,0.9673992606216051,False,1347,16758,27920
886000,0.06813812197185265,0.4090489381348107,0.06813812197185265,0.045200573065902576,1.4243792325056432,1.0,0.8853162629976246,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900110235.1 Megamonas sp. Calf98-2 strain=Calf98-2, IMG-taxon 2651870363 annotated assembly",84f38a6d24c77784d0e7ad2456e549bf,0.4090489381348107,886000,3,6340000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.9169959646187335,0.9715756495181451,0.9442858070684392,0.9715756495181451,False,1262,18020,27920
326000,0.025071137429823885,0.12438000763067532,0.025071137429823885,0.012858166189111748,1.1012269938650308,1.0,0.3213254241861146,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018368995.1 Sutterella wadsworthensis, ASM1836899v1",d102750e3a18d8ce1336a0ac2ad3dce2,0.12438000763067532,326000,4,6014000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.8878926334844286,0.9349715709591467,0.9114321022217877,0.9349715709591467,False,359,18379,27920
321000,0.0246866107821272,0.14584279872785097,0.0246866107821272,0.012679083094555874,1.102803738317757,1.0,0.32356790461305385,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905207885.1 uncultured Faecalibacterium sp., SRR2912784-mag-bin.20",70a26e7581a1cb1091083e0a448b6c8c,0.14584279872785097,321000,5,5693000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.8874500503487593,0.9397850846835142,0.9136175675161368,0.9397850846835142,False,354,18733,27920
3408000,0.26209336307006076,0.0500277932184547,0.02076443897562101,0.03427650429799427,3.5444444444444443,3.0,1.9196514601341206,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009101815.1 Bacteroides vulgatus strain=BIOML-A141, ASM910181v1",5025f2518c1839dc8c0a17e638b1380c,0.631461923290717,270000,6,5423000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.9577243223357602,0.9852798158784111,0.9715020691070857,0.9852798158784111,False,957,19690,27920
947000,0.07282934707375222,0.07937743190661478,0.015688687226024765,0.012213467048710602,1.6715686274509804,1.0,1.0455205524916427,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905213925.1 uncultured Fusobacterium sp., SRR7721872-mag-bin.6",9fa303276d44cd196f9a9fcc9502b0b0,0.36848249027237356,204000,7,5219000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.9189676152938677,0.9683078372832769,0.9436377262885722,0.9683078372832769,False,341,20031,27920
191000,0.014688917942013381,0.09720785935884178,0.01445820195339537,0.007055873925501432,1.047872340425532,1.0,0.21349608766371783,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905193185.1 uncultured Fusobacterium sp., ERR1600647-mag-bin.28",dc7d37d18d6d540f6391f928c6557eae,0.09875904860392969,188000,8,5031000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.872711379468325,0.9280406438207168,0.900376011644521,0.9280406438207168,False,197,20228,27920
181000,0.013919864646620012,0.07031963470319634,0.01184342074905791,0.006626074498567335,1.2012987012987013,1.0,0.97620967336016,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018365155.1 Fusobacterium sp., ASM1836515v1",c6fe62fb74dd8457a7de7f43b285b02d,0.08264840182648402,154000,9,4877000,fastq_host_removed/Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,Toti_MySeq_20220331_Q2_S2_L001_unmapped.fastq,e40d719a,13003000,31,DNA,1000,13003,True,0.871198779772265,0.9227245579808065,0.8969616688765358,0.9227245579808065,False,185,20413,27920
