intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1687000,0.07001452583523553,0.3292992387273082,0.07001452583523553,0.0681616734621521,1.3675163011262597,1.0,1.1927810656611362,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.3292992387273082,1687000,0,22408000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.9177998975952881,0.9648024786644049,0.9413011881298465,0.9648024786644049,False,2307,2307,33846
1306000,0.05420211662170575,0.40927608900031337,0.05420211662170575,0.05702298646812031,1.4777947932618682,1.0,0.8076282791088865,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.40927608900031337,1306000,1,21102000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.9102523616756513,0.9715930490428778,0.9409227053592646,0.9715930490428778,False,1930,4237,33846
1231000,0.05108943764266445,0.5577542567878508,0.050300892301307326,0.08130946049754771,2.2706270627062706,2.0,2.229644691061004,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900556555.1 uncultured Blautia sp., UMGS1944",a719d9a18057aa7bd27c9f5f23ee7ce4,0.5664979291302347,1212000,2,19890000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.9085174264465609,0.9818353303612966,0.9451763784039287,0.9818353303612966,False,2752,6989,33846
1003000,0.04162689354637892,0.42547770700636944,0.0415853911599917,0.05368433492879513,1.813373253493014,1.0,1.641557606559054,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156055.1 [Clostridium] hiranonis DSM 13275 strain=DSM 13275, ASM15605v1",85e63a598e1ecdf1c4e921940b4078df,0.4259023354564756,1002000,3,18888000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.9025342202729896,0.9728418809578809,0.9376880506154353,0.9728418809578809,False,1817,8806,33846
975000,0.04046482672753683,0.414468085106383,0.04042332434114962,0.040359274360338,1.4024640657084189,1.0,0.710896479930024,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018364575.1 Clostridiales bacterium, ASM1836457v1",91f7818e98adbaee5ded1d3f81466d0e,0.4148936170212766,974000,4,17914000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.9017102824836966,0.9720203988578979,0.9368653406707972,0.9720203988578979,False,1366,10172,33846
945000,0.03921975513592032,0.2783629250677099,0.03838970740817597,0.03820244637475625,1.3978378378378378,1.0,1.0509175788268161,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_003434325.1 Lachnospiraceae bacterium AM25-17 strain=AM25-17, ASM343432v1",cc5902bf37702f57b9cf8323ece657aa,0.2843815829070117,925000,5,16989000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.9008016844370572,0.9602491210178763,0.9305254027274668,0.9602491210178763,False,1293,11465,33846
870000,0.03610707615687902,0.25865724381625443,0.030379746835443037,0.029338769721680553,1.3565573770491803,1.0,0.8063431287258505,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.30742049469964666,732000,6,16257000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.8984020206739659,0.9626651549015477,0.9305335877877567,0.9626651549015477,False,993,12458,33846
719000,0.029840215812409213,0.29203899268887085,0.029840215812409213,0.037404715475979435,1.760778859527121,2.0,0.9307406265028403,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902501515.1 Collinsella intestinalis, DSM13635",dd6db8872cd9b91694f4f50110667198,0.29203899268887085,719000,7,15538000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.8928943260381601,0.9610725123972379,0.926983419217699,0.9610725123972379,False,1266,13724,33846
738000,0.03062876115376634,0.25529583637691744,0.029010168084664868,0.02659102995922709,1.2875536480686696,1.0,0.7128512905434533,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000209425.1 Lachnospiraceae bacterium 6_1_63FAA strain=6_1_63FAA, Lach_bact_6_1_63FAA_V1",e955d8fa2bf07572c376eaf209ad2bf5,0.2695398100803506,699000,8,14839000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.8936458965774547,0.9585902278558874,0.9261180622166711,0.9585902278558874,False,900,14624,33846
675000,0.028014110811371652,0.2496301775147929,0.028014110811371652,0.02425692844058382,1.2162962962962962,1.0,0.4783006039762655,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900539715.1 uncultured Lachnospiraceae bacterium, UMGS161",cde94971d436ef0685f97954a763fe1d,0.2496301775147929,675000,9,14164000,fastq_host_removed/Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,Toti_MySeq_20220331_MN3_S7_L001_unmapped.fastq,f136ea12,24095000,31,DNA,1000,24095,True,0.8910773036002388,0.9562203247159697,0.9236488141581043,0.9562203247159697,False,821,15445,33846
