read_id	length	mean_Q
ERR14294152.1	1555	36.0727
ERR14294152.2	1623	35.5514
ERR14294152.3	1594	39.6129
ERR14294152.4	1552	36.4414
ERR14294152.5	1584	37.2753
ERR14294152.6	3084	31.0931
ERR14294152.7	1559	39.2739
ERR14294152.8	1588	35.4005
ERR14294152.9	1607	36.1786
ERR14294152.10	1632	39.3683
ERR14294152.11	2852	26.6452
ERR14294152.12	1587	37.7700
ERR14294152.13	1618	37.0025
ERR14294152.14	1622	36.2984
ERR14294152.15	1615	28.1678
ERR14294152.16	1606	30.6127
ERR14294152.17	1604	31.4676
ERR14294152.18	1552	36.9936
ERR14294152.19	565	36.9239
ERR14294152.20	340	33.9029
ERR14294152.21	1573	38.8678
ERR14294152.22	1654	36.4444
ERR14294152.23	1577	35.9746
ERR14294152.24	1619	36.2761
ERR14294152.25	1648	26.0880
ERR14294152.26	1646	38.3226
ERR14294152.27	1592	40.0207
ERR14294152.28	1593	37.3239
ERR14294152.29	1524	39.2552
ERR14294152.30	1594	38.3262
ERR14294152.31	1590	37.5843
ERR14294152.32	1589	36.5267
ERR14294152.33	2889	27.7826
ERR14294152.34	1569	38.7999
ERR14294152.35	1515	36.3571
ERR14294152.36	1601	29.0893
ERR14294152.37	905	29.0331
ERR14294152.38	1576	31.4791
ERR14294152.39	1617	33.8670
ERR14294152.40	1570	35.8675
ERR14294152.41	1630	37.1153
ERR14294152.42	1576	39.5882
ERR14294152.43	1622	27.7928
ERR14294152.44	1588	36.8060
ERR14294152.45	1625	39.0000
ERR14294152.46	1638	36.4939
ERR14294152.47	1645	34.3836
ERR14294152.48	1611	35.2129
ERR14294152.49	573	32.4084
ERR14294152.50	913	36.4830
ERR14294152.51	1600	36.4988
ERR14294152.52	1598	35.3773
ERR14294152.53	2989	27.3944
ERR14294152.54	1601	24.3948
ERR14294152.55	1619	39.4861
ERR14294152.56	1604	38.4027
ERR14294152.57	1615	34.2557
ERR14294152.58	1589	34.1573
ERR14294152.59	2918	27.2584
ERR14294152.60	1645	33.4249
ERR14294152.61	1570	38.1376
ERR14294152.62	1639	38.5320
ERR14294152.63	2834	23.9114
ERR14294152.64	1615	37.6396
ERR14294152.65	1569	35.5743
ERR14294152.66	1615	34.6186
ERR14294152.67	1594	38.4003
ERR14294152.68	1589	37.0013
ERR14294152.69	1616	31.6399
ERR14294152.70	1512	34.7659
ERR14294152.71	1586	32.0277
ERR14294152.72	2994	29.3574
ERR14294152.73	1611	33.8454
ERR14294152.74	1545	33.3061
ERR14294152.75	1652	35.3021
ERR14294152.76	1642	33.7278
ERR14294152.77	1632	38.4185
ERR14294152.78	1628	36.4975
ERR14294152.79	1654	38.7878
ERR14294152.80	1634	36.6671
ERR14294152.81	1615	37.7381
ERR14294152.82	1567	38.3823
ERR14294152.83	1567	37.1774
ERR14294152.84	1576	32.7069
ERR14294152.85	1588	35.1020
ERR14294152.86	1565	34.7610
ERR14294152.87	1635	36.7205
ERR14294152.88	1534	28.9016
ERR14294152.89	1631	38.6082
ERR14294152.90	1580	38.1481
ERR14294152.91	1639	36.1196
ERR14294152.92	2827	27.0916
ERR14294152.93	1584	37.3580
ERR14294152.94	1620	38.7840
ERR14294152.95	1548	38.3876
ERR14294152.96	1635	38.9425
ERR14294152.97	1514	34.4703
ERR14294152.98	1590	37.1748
ERR14294152.99	1631	36.1361
ERR14294152.100	1639	38.5143
ERR14294152.101	1624	33.1700
ERR14294152.102	1598	37.4074
ERR14294152.103	1775	27.0789
ERR14294152.104	1651	36.0824
ERR14294152.105	1537	34.7391
ERR14294152.106	1546	36.7387
ERR14294152.107	1589	38.8420
ERR14294152.108	1531	35.8674
ERR14294152.109	1617	37.9456
ERR14294152.110	3142	38.2826
ERR14294152.111	3072	34.6276
ERR14294152.112	1501	37.1925
ERR14294152.113	1569	26.0969
ERR14294152.114	1582	34.4697
ERR14294152.115	1625	35.8634
ERR14294152.116	1639	39.8548
ERR14294152.117	1625	36.1428
ERR14294152.118	1585	36.3552
ERR14294152.119	1589	36.7911
ERR14294152.120	1601	35.8176
ERR14294152.121	1623	37.3925
ERR14294152.122	1614	37.2014
ERR14294152.123	1651	36.9394
ERR14294152.124	1610	37.1280
ERR14294152.125	1540	38.3844
ERR14294152.126	1619	37.1618
ERR14294152.127	1633	36.7465
ERR14294152.128	1614	39.1078
ERR14294152.129	1555	36.3280
ERR14294152.130	1559	36.7890
ERR14294152.131	1566	30.8633
ERR14294152.132	1591	34.8592
ERR14294152.133	1633	36.2327
ERR14294152.134	1610	35.1925
ERR14294152.135	1526	37.3722
