read_id	length	mean_Q
ERR14250984.1	1271	35.9599
ERR14250984.2	1620	16.1086
ERR14250984.3	1602	28.0437
ERR14250984.4	1657	34.6433
ERR14250984.5	1612	36.0670
ERR14250984.6	1587	35.3157
ERR14250984.7	1649	36.8223
ERR14250984.8	3182	37.7602
ERR14250984.9	1618	18.9932
ERR14250984.10	1596	32.7287
ERR14250984.11	1595	37.7743
ERR14250984.12	1571	38.3144
ERR14250984.13	1618	37.6477
ERR14250984.14	1660	35.6958
ERR14250984.15	859	29.8370
ERR14250984.16	1650	34.1164
ERR14250984.17	3212	26.1566
ERR14250984.18	1614	27.8401
ERR14250984.19	1641	32.0756
ERR14250984.20	851	36.2949
ERR14250984.21	1614	35.1128
ERR14250984.22	1623	38.9544
ERR14250984.23	1586	35.5000
ERR14250984.24	1599	35.6404
ERR14250984.25	1671	34.8630
ERR14250984.26	1585	36.8826
ERR14250984.27	1595	40.2050
ERR14250984.28	1595	36.6828
ERR14250984.29	1614	34.4071
ERR14250984.30	1585	36.4972
ERR14250984.31	1580	34.4829
ERR14250984.32	1614	34.6747
ERR14250984.33	1650	34.7836
ERR14250984.34	1650	37.7927
ERR14250984.35	1031	39.4374
ERR14250984.36	1655	34.3909
ERR14250984.37	1668	37.5594
ERR14250984.38	1631	28.4923
ERR14250984.39	1642	37.2503
ERR14250984.40	1651	36.7432
ERR14250984.41	1591	31.2288
ERR14250984.42	1596	34.5094
ERR14250984.43	1613	35.5511
ERR14250984.44	1595	30.8564
ERR14250984.45	1550	37.9819
ERR14250984.46	917	33.3032
ERR14250984.47	1673	38.8482
ERR14250984.48	1617	36.9054
ERR14250984.49	1584	39.4369
ERR14250984.50	1456	30.5728
ERR14250984.51	264	35.7424
ERR14250984.52	1609	24.4649
ERR14250984.53	1604	38.3516
ERR14250984.54	1574	35.9924
ERR14250984.55	1533	38.4384
ERR14250984.56	1532	32.5992
ERR14250984.57	1663	34.9507
ERR14250984.58	1613	36.5245
ERR14250984.59	1633	36.7685
ERR14250984.60	1642	38.1395
ERR14250984.61	1646	37.4332
ERR14250984.62	787	32.9746
ERR14250984.63	1604	33.3622
