read_id	length	mean_Q
ERR14250964.1	1594	36.5540
ERR14250964.2	1622	37.7577
ERR14250964.3	1625	34.9582
ERR14250964.4	1615	36.8111
ERR14250964.5	1619	25.7616
ERR14250964.6	1623	34.6543
ERR14250964.7	1612	34.3641
ERR14250964.8	1624	30.3510
ERR14250964.9	1623	33.4763
ERR14250964.10	1528	33.3796
ERR14250964.11	1620	27.7926
ERR14250964.12	1534	37.7849
ERR14250964.13	1613	33.2387
ERR14250964.14	1620	34.6117
ERR14250964.15	1547	35.6445
ERR14250964.16	1619	34.8295
ERR14250964.17	1617	35.2597
ERR14250964.18	1616	36.8911
ERR14250964.19	1593	37.4991
ERR14250964.20	1585	38.4763
ERR14250964.21	1620	36.6580
ERR14250964.22	1612	36.9442
ERR14250964.23	1212	24.4901
ERR14250964.24	1611	35.0608
ERR14250964.25	1143	36.9274
ERR14250964.26	824	37.0619
ERR14250964.27	1582	34.8230
ERR14250964.28	1587	38.6912
ERR14250964.29	1623	36.7061
ERR14250964.30	1554	33.5495
ERR14250964.31	1620	38.4623
ERR14250964.32	1607	37.2072
ERR14250964.33	1617	35.7304
ERR14250964.34	1616	35.6225
ERR14250964.35	1626	36.4004
ERR14250964.36	1543	36.8542
ERR14250964.37	1600	22.8356
ERR14250964.38	1618	37.6360
ERR14250964.39	1610	37.2522
ERR14250964.40	1552	33.9169
ERR14250964.41	1593	35.0873
ERR14250964.42	1648	34.5716
ERR14250964.43	1614	37.6332
ERR14250964.44	1609	22.2356
ERR14250964.45	1593	39.1664
ERR14250964.46	1620	37.3858
ERR14250964.47	1541	37.3355
ERR14250964.48	1588	38.1895
ERR14250964.49	1623	32.4504
ERR14250964.50	1628	35.6327
ERR14250964.51	1592	29.3662
ERR14250964.52	2907	26.9429
ERR14250964.53	1600	31.5837
ERR14250964.54	1665	38.6378
ERR14250964.55	1647	38.7996
ERR14250964.56	1591	33.9516
ERR14250964.57	1616	38.7283
ERR14250964.58	1592	38.1438
ERR14250964.59	1594	34.6870
ERR14250964.60	1563	37.6110
