read_id	length	mean_Q
ERR14250982.1	1549	36.1046
ERR14250982.2	1570	30.1936
ERR14250982.3	1613	28.3459
ERR14250982.4	1650	36.7279
ERR14250982.5	1593	34.0546
ERR14250982.6	1542	37.4786
ERR14250982.7	1612	25.7202
ERR14250982.8	1607	37.9135
ERR14250982.9	1614	30.8798
ERR14250982.10	1617	38.3692
ERR14250982.11	266	30.7857
ERR14250982.12	1583	31.6867
ERR14250982.13	1610	37.6317
ERR14250982.14	1541	25.4964
ERR14250982.15	1612	39.0000
ERR14250982.16	1528	33.0000
ERR14250982.17	1618	37.7429
ERR14250982.18	1575	35.8457
ERR14250982.19	1530	38.4333
ERR14250982.20	1553	39.0451
ERR14250982.21	1713	38.8062
ERR14250982.22	1546	34.5414
ERR14250982.23	1554	33.1622
ERR14250982.24	1555	33.5865
ERR14250982.25	1616	34.7877
ERR14250982.26	1608	37.5211
ERR14250982.27	809	33.7083
ERR14250982.28	1596	31.7970
ERR14250982.29	1616	37.6114
ERR14250982.30	1607	37.3783
ERR14250982.31	1621	35.4355
ERR14250982.32	1366	33.1274
ERR14250982.33	1595	26.4295
ERR14250982.34	1614	38.7069
ERR14250982.35	719	33.6398
ERR14250982.36	1558	37.1136
ERR14250982.37	1607	36.8021
ERR14250982.38	1592	34.3436
ERR14250982.39	1602	37.2022
ERR14250982.40	1616	34.7741
ERR14250982.41	1622	34.5808
ERR14250982.42	1578	33.8650
ERR14250982.43	1620	36.0623
ERR14250982.44	1268	28.7942
ERR14250982.45	1589	37.4279
ERR14250982.46	1525	24.6984
ERR14250982.47	1577	36.4845
ERR14250982.48	1541	38.7255
ERR14250982.49	1542	33.1874
ERR14250982.50	1542	38.4287
ERR14250982.51	1532	20.0862
ERR14250982.52	1602	31.4145
ERR14250982.53	572	33.0979
ERR14250982.54	1624	32.3547
ERR14250982.55	1551	32.3179
ERR14250982.56	1553	36.5608
ERR14250982.57	1621	36.0574
ERR14250982.58	1561	29.2133
ERR14250982.59	1609	36.7800
ERR14250982.60	1616	36.1572
ERR14250982.61	1539	40.2924
ERR14250982.62	1603	35.2308
ERR14250982.63	1596	36.4612
ERR14250982.64	1600	36.4119
ERR14250982.65	1331	16.7205
ERR14250982.66	1561	36.6079
ERR14250982.67	1556	33.8946
ERR14250982.68	1611	28.6220
ERR14250982.69	857	33.1389
ERR14250982.70	1588	24.6014
ERR14250982.71	1583	39.0651
ERR14250982.72	1594	37.6939
ERR14250982.73	1611	36.5189
ERR14250982.74	1595	38.8527
ERR14250982.75	1158	21.8696
ERR14250982.76	1610	35.4547
ERR14250982.77	1621	36.4331
ERR14250982.78	1556	38.0746
ERR14250982.79	1621	38.8365
ERR14250982.80	1562	36.8649
ERR14250982.81	1596	34.9480
ERR14250982.82	1565	31.6958
ERR14250982.83	1612	39.1061
ERR14250982.84	1600	26.0906
ERR14250982.85	1523	31.4787
ERR14250982.86	1547	32.8125
ERR14250982.87	1584	33.9640
ERR14250982.88	763	32.1337
ERR14250982.89	658	30.5729
ERR14250982.90	1611	31.7747
ERR14250982.91	3240	36.1787
ERR14250982.92	1625	36.8505
ERR14250982.93	1530	33.5359
ERR14250982.94	1553	36.8442
ERR14250982.95	513	32.1832
ERR14250982.96	1561	34.7239
ERR14250982.97	1613	37.3261
ERR14250982.98	1591	37.3784
ERR14250982.99	1616	38.9041
ERR14250982.100	1614	33.9300
ERR14250982.101	1556	28.7571
ERR14250982.102	1594	17.4329
ERR14250982.103	1589	36.1812
ERR14250982.104	1554	37.7021
ERR14250982.105	1608	31.2034
ERR14250982.106	1587	36.1632
ERR14250982.107	1597	37.1446
ERR14250982.108	1613	35.0973
ERR14250982.109	1600	33.2506
ERR14250982.110	1338	34.4559
ERR14250982.111	1610	34.8130
ERR14250982.112	3185	36.9328
ERR14250982.113	1537	29.0202
ERR14250982.114	1594	36.2478
ERR14250982.115	752	35.0944
ERR14250982.116	1602	35.2122
ERR14250982.117	1552	32.0174
ERR14250982.118	1617	35.3395
ERR14250982.119	1608	36.0522
ERR14250982.120	1557	40.2049
ERR14250982.121	1608	38.1536
ERR14250982.122	1596	32.1748
ERR14250982.123	846	27.1726
ERR14250982.124	1551	31.8517
ERR14250982.125	1545	34.3405
ERR14250982.126	1617	37.3865
ERR14250982.127	1615	38.0625
ERR14250982.128	1586	32.2402
ERR14250982.129	1603	38.0031
ERR14250982.130	175	24.9429
ERR14250982.131	1556	35.9197
ERR14250982.132	1557	39.2299
ERR14250982.133	1620	39.4815
ERR14250982.134	1603	33.7268
ERR14250982.135	1628	36.8716
ERR14250982.136	1676	37.1987
ERR14250982.137	1617	35.2647
ERR14250982.138	1558	37.3010
ERR14250982.139	1605	36.2611
ERR14250982.140	1613	34.8698
ERR14250982.141	1614	34.8129
ERR14250982.142	1614	37.0211
ERR14250982.143	1594	32.7528
ERR14250982.144	1600	38.6019
ERR14250982.145	1561	37.1505
ERR14250982.146	1188	35.8838
ERR14250982.147	1583	32.8143
ERR14250982.148	1552	37.5631
ERR14250982.149	1605	38.1882
ERR14250982.150	1607	36.8457
ERR14250982.151	1524	36.0092
ERR14250982.152	1600	21.3788
ERR14250982.153	1533	33.8063
ERR14250982.154	1548	35.2875
ERR14250982.155	1597	36.2574
ERR14250982.156	1595	37.7831
ERR14250982.157	1013	19.9546
ERR14250982.158	741	34.4197
ERR14250982.159	1579	34.0203
ERR14250982.160	1532	36.7480
ERR14250982.161	1598	36.5313
ERR14250982.162	1632	33.4240
ERR14250982.163	1591	36.0610
ERR14250982.164	1591	33.4280
ERR14250982.165	1559	37.9647
ERR14250982.166	2963	26.8063
ERR14250982.167	1552	37.0084
ERR14250982.168	1599	34.0150
ERR14250982.169	1623	35.4165
ERR14250982.170	1536	28.8118
ERR14250982.171	1601	26.7383
ERR14250982.172	718	18.5084
ERR14250982.173	1632	26.3615
ERR14250982.174	1123	24.4363
ERR14250982.175	1597	37.8372
ERR14250982.176	1626	36.4274
ERR14250982.177	1618	36.2719
ERR14250982.178	1541	36.9293
ERR14250982.179	1591	36.5594
ERR14250982.180	1595	35.1925
ERR14250982.181	849	33.1048
ERR14250982.182	1593	37.3051
ERR14250982.183	892	25.2175
ERR14250982.184	1568	40.4726
ERR14250982.185	1615	32.1641
ERR14250982.186	1604	34.5642
ERR14250982.187	1615	36.4700
ERR14250982.188	1556	37.5392
ERR14250982.189	800	35.7975
ERR14250982.190	1599	36.6391
ERR14250982.191	1614	37.0570
ERR14250982.192	1590	37.5516
ERR14250982.193	1160	33.5612
ERR14250982.194	1612	36.4218
ERR14250982.195	1558	36.8113
ERR14250982.196	1642	25.1736
ERR14250982.197	1552	38.9710
ERR14250982.198	1542	34.9442
ERR14250982.199	1530	33.9203
ERR14250982.200	1613	37.6150
ERR14250982.201	1552	36.1218
ERR14250982.202	1549	33.2227
ERR14250982.203	772	31.5959
ERR14250982.204	1611	34.1241
ERR14250982.205	3005	28.9025
ERR14250982.206	1592	39.5597
ERR14250982.207	1556	38.9865
ERR14250982.208	1617	37.3426
ERR14250982.209	1596	38.3991
ERR14250982.210	1613	39.1476
ERR14250982.211	1595	35.2803
ERR14250982.212	1549	37.5094
ERR14250982.213	1597	37.6306
ERR14250982.214	1591	36.8429
ERR14250982.215	1593	32.9868
ERR14250982.216	1533	39.1918
ERR14250982.217	1610	37.9006
ERR14250982.218	316	34.1329
ERR14250982.219	1620	35.5148
ERR14250982.220	1597	37.0388
ERR14250982.221	1592	39.5766
ERR14250982.222	1597	35.5241
ERR14250982.223	1613	39.1314
ERR14250982.224	1621	34.4510
ERR14250982.225	1593	35.1481
ERR14250982.226	3287	35.0605
ERR14250982.227	1592	32.4014
ERR14250982.228	1538	25.4857
ERR14250982.229	1208	24.4396
ERR14250982.230	745	18.7732
ERR14250982.231	1547	38.2644
ERR14250982.232	1617	38.2418
ERR14250982.233	1605	37.4193
ERR14250982.234	1557	23.7951
ERR14250982.235	1627	22.7277
ERR14250982.236	1557	34.0829
ERR14250982.237	1609	36.8104
ERR14250982.238	1645	36.7088
ERR14250982.239	1593	39.0056
ERR14250982.240	1598	38.9543
ERR14250982.241	1559	35.9628
ERR14250982.242	1531	36.6512
ERR14250982.243	1618	27.1904
ERR14250982.244	1592	38.8851
ERR14250982.245	3173	32.0006
ERR14250982.246	1566	39.5677
ERR14250982.247	1540	37.8123
ERR14250982.248	1603	38.4473
ERR14250982.249	1533	35.9237
ERR14250982.250	1598	36.6252
ERR14250982.251	1605	31.6199
ERR14250982.252	1610	35.9037
ERR14250982.253	1611	34.3327
ERR14250982.254	527	37.4592
ERR14250982.255	1613	37.6956
ERR14250982.256	1208	37.3618
ERR14250982.257	1579	26.6802
ERR14250982.258	1604	35.7207
ERR14250982.259	1601	35.5459
ERR14250982.260	1605	37.1713
ERR14250982.261	1657	34.8425
ERR14250982.262	1612	37.7283
ERR14250982.263	1611	36.3544
ERR14250982.264	1543	37.8192
ERR14250982.265	758	35.5910
ERR14250982.266	1607	34.0647
ERR14250982.267	1605	36.3445
ERR14250982.268	1612	38.6737
ERR14250982.269	1616	38.9907
ERR14250982.270	1613	30.8493
ERR14250982.271	1546	30.7691
ERR14250982.272	1625	38.1255
ERR14250982.273	1609	35.4885
ERR14250982.274	1641	38.9397
ERR14250982.275	1593	38.0917
ERR14250982.276	1620	32.0568
ERR14250982.277	1550	36.0161
ERR14250982.278	2980	27.2245
ERR14250982.279	1625	33.6369
ERR14250982.280	745	30.3987
ERR14250982.281	1592	36.9906
ERR14250982.282	1596	34.5013
ERR14250982.283	1611	29.8727
ERR14250982.284	1533	34.6034
ERR14250982.285	1621	33.2209
ERR14250982.286	1621	36.8328
ERR14250982.287	1617	32.9641
ERR14250982.288	1609	33.7819
ERR14250982.289	1531	35.8282
ERR14250982.290	1551	35.2392
ERR14250982.291	1624	36.7358
ERR14250982.292	1605	37.0006
ERR14250982.293	1624	37.0881
ERR14250982.294	1605	33.1645
ERR14250982.295	1544	39.1237
