read_id	length	mean_Q
ERR14294189.1	1594	30.7440
ERR14294189.2	1576	27.7164
ERR14294189.3	1637	34.7019
ERR14294189.4	1534	29.4289
ERR14294189.5	1613	37.7130
ERR14294189.6	1641	39.8330
ERR14294189.7	1601	32.8938
ERR14294189.8	1652	38.8989
ERR14294189.9	1559	33.3842
ERR14294189.10	1562	36.9296
ERR14294189.11	1621	35.9494
ERR14294189.12	1620	32.5420
ERR14294189.13	1636	41.2274
ERR14294189.14	1621	38.2289
ERR14294189.15	347	38.3372
ERR14294189.16	1570	29.8567
ERR14294189.17	1548	36.3734
ERR14294189.18	1534	39.3416
ERR14294189.19	1577	37.5872
ERR14294189.20	1529	33.8280
ERR14294189.21	1541	37.5178
ERR14294189.22	3060	24.7742
ERR14294189.23	1589	36.0201
ERR14294189.24	821	26.6967
ERR14294189.25	1530	35.7013
ERR14294189.26	1634	30.3452
ERR14294189.27	1561	33.8738
ERR14294189.28	1601	33.9469
ERR14294189.29	1578	32.8143
ERR14294189.30	734	36.2684
ERR14294189.31	1603	36.6750
ERR14294189.32	1616	36.8156
ERR14294189.33	1584	25.7165
ERR14294189.34	1592	23.7751
ERR14294189.35	1593	37.9410
ERR14294189.36	1561	36.6515
ERR14294189.37	3026	27.1788
ERR14294189.38	1616	36.4140
ERR14294189.39	1612	37.3207
ERR14294189.40	1585	36.3319
ERR14294189.41	1590	38.9943
ERR14294189.42	1525	38.2603
ERR14294189.43	774	33.2028
ERR14294189.44	1609	27.4114
ERR14294189.45	1561	36.8892
ERR14294189.46	1612	35.1582
ERR14294189.47	1609	34.6495
ERR14294189.48	1592	38.0214
ERR14294189.49	1627	36.9939
ERR14294189.50	624	35.4984
ERR14294189.51	1638	36.6178
ERR14294189.52	1593	36.3873
ERR14294189.53	1646	35.9830
ERR14294189.54	1566	35.6239
ERR14294189.55	1618	34.1354
ERR14294189.56	1588	34.0894
ERR14294189.57	3260	36.9975
ERR14294189.58	1600	38.4069
ERR14294189.59	1579	27.1742
ERR14294189.60	1587	36.7732
ERR14294189.61	1579	37.2343
ERR14294189.62	1640	40.3628
ERR14294189.63	1597	25.1578
ERR14294189.64	1630	38.7319
ERR14294189.65	1594	38.1311
ERR14294189.66	1521	36.8586
ERR14294189.67	1571	38.5455
ERR14294189.68	1578	36.6185
ERR14294189.69	257	28.9961
ERR14294189.70	1549	32.7269
ERR14294189.71	264	35.8258
ERR14294189.72	1591	38.8975
ERR14294189.73	1591	38.3306
ERR14294189.74	1548	37.8760
ERR14294189.75	3186	16.4353
ERR14294189.76	1606	31.2702
ERR14294189.77	1636	34.7396
ERR14294189.78	1582	33.7800
ERR14294189.79	1620	37.7228
ERR14294189.80	1580	36.1051
ERR14294189.81	482	32.7697
ERR14294189.82	1603	34.2265
ERR14294189.83	3079	29.3183
ERR14294189.84	1635	38.2440
ERR14294189.85	1521	27.0302
ERR14294189.86	1586	15.7119
ERR14294189.87	1625	34.6345
