read_id	length	mean_Q
ERR14294156.1	1534	37.7771
ERR14294156.2	1554	32.9311
ERR14294156.3	1593	34.2844
ERR14294156.4	1560	39.4179
ERR14294156.5	1587	37.1601
ERR14294156.6	1613	34.1085
ERR14294156.7	1546	39.5712
ERR14294156.8	1627	35.4358
ERR14294156.9	1604	35.5810
ERR14294156.10	1583	31.4100
ERR14294156.11	1631	36.6977
ERR14294156.12	1560	32.8782
ERR14294156.13	1527	35.7472
ERR14294156.14	1554	37.2677
ERR14294156.15	1624	32.8067
ERR14294156.16	1646	33.4119
ERR14294156.17	861	30.9814
ERR14294156.18	1614	36.7515
ERR14294156.19	1575	38.0800
ERR14294156.20	1650	30.1248
ERR14294156.21	1617	37.4193
ERR14294156.22	1521	30.5049
ERR14294156.23	1614	37.7943
ERR14294156.24	3165	32.4714
ERR14294156.25	1605	34.9844
ERR14294156.26	1525	37.7187
ERR14294156.27	1311	33.5759
ERR14294156.28	1602	31.0886
ERR14294156.29	1604	28.0885
ERR14294156.30	1567	38.1646
ERR14294156.31	1649	36.5937
ERR14294156.32	1513	31.4237
ERR14294156.33	1586	33.5145
ERR14294156.34	1610	36.3590
ERR14294156.35	1505	36.8226
ERR14294156.36	1656	37.1027
ERR14294156.37	1590	33.0214
ERR14294156.38	1579	37.7771
ERR14294156.39	3025	37.2681
ERR14294156.40	1596	35.2268
ERR14294156.41	1613	31.5778
ERR14294156.42	1547	33.2877
ERR14294156.43	1635	38.4838
ERR14294156.44	1575	36.9600
ERR14294156.45	1115	32.4323
ERR14294156.46	3086	37.3292
ERR14294156.47	1612	35.1098
ERR14294156.48	1546	35.0770
ERR14294156.49	1615	38.6848
ERR14294156.50	1529	36.6462
ERR14294156.51	1583	21.1459
ERR14294156.52	1546	35.2523
ERR14294156.53	1623	33.0610
ERR14294156.54	1579	26.7017
ERR14294156.55	1612	37.7215
ERR14294156.56	1530	32.8810
ERR14294156.57	1520	33.8842
ERR14294156.58	1610	35.5932
ERR14294156.59	1536	36.2845
ERR14294156.60	1619	35.0630
ERR14294156.61	1642	33.6821
ERR14294156.62	1591	35.7234
ERR14294156.63	1580	39.5804
ERR14294156.64	1616	23.2024
ERR14294156.65	1005	25.7373
ERR14294156.66	1592	37.3656
ERR14294156.67	1572	38.7646
ERR14294156.68	1578	33.9670
ERR14294156.69	1527	32.0432
ERR14294156.70	931	29.7734
ERR14294156.71	1536	38.8815
ERR14294156.72	1588	30.1423
ERR14294156.73	1586	31.5694
ERR14294156.74	1529	35.3237
ERR14294156.75	1587	31.8986
ERR14294156.76	1527	37.0524
ERR14294156.77	1572	39.9135
ERR14294156.78	1608	35.6549
ERR14294156.79	1578	37.7541
ERR14294156.80	1620	26.1302
ERR14294156.81	1640	36.8061
ERR14294156.82	1590	35.1899
ERR14294156.83	3241	35.4736
ERR14294156.84	1619	32.7418
ERR14294156.85	1585	37.2524
ERR14294156.86	1636	37.9652
ERR14294156.87	1635	36.0654
ERR14294156.88	1515	36.5208
ERR14294156.89	1624	33.9600
ERR14294156.90	1578	35.0672
ERR14294156.91	1571	38.5226
ERR14294156.92	1549	31.8341
ERR14294156.93	1634	38.2436
ERR14294156.94	1555	33.9704
ERR14294156.95	1630	38.8767
ERR14294156.96	740	23.5486
ERR14294156.97	1528	36.9326
ERR14294156.98	1613	35.9076
ERR14294156.99	1527	36.0602
ERR14294156.100	1552	31.5625
ERR14294156.101	1568	39.4203
ERR14294156.102	1636	33.9364
ERR14294156.103	899	34.0601
ERR14294156.104	1603	37.7205
ERR14294156.105	1517	31.9169
ERR14294156.106	1608	35.0131
ERR14294156.107	3220	35.7910
ERR14294156.108	1585	35.7502
ERR14294156.109	1228	36.8933
ERR14294156.110	1542	36.7685
ERR14294156.111	1575	34.0438
ERR14294156.112	1622	33.3705
ERR14294156.113	1568	39.8259
ERR14294156.114	1522	37.1853
ERR14294156.115	1590	27.1849
ERR14294156.116	1566	39.6801
ERR14294156.117	1527	36.3641
ERR14294156.118	1578	32.8929
ERR14294156.119	1526	35.8644
ERR14294156.120	1548	18.5336
ERR14294156.121	1640	31.8073
ERR14294156.122	3111	37.3407
ERR14294156.123	1584	38.7405
ERR14294156.124	1595	29.6897
ERR14294156.125	1654	39.6530
ERR14294156.126	1603	34.0674
ERR14294156.127	1606	31.0442
ERR14294156.128	1608	32.8004
ERR14294156.129	1585	26.7716
ERR14294156.130	1553	36.5950
ERR14294156.131	1636	35.7952
ERR14294156.132	1530	34.8105
ERR14294156.133	1545	34.9172
ERR14294156.134	1526	31.7012
ERR14294156.135	1615	36.2601
ERR14294156.136	1618	38.6489
ERR14294156.137	1529	36.1341
ERR14294156.138	1630	36.3755
ERR14294156.139	1611	32.6648
ERR14294156.140	1629	39.5746
ERR14294156.141	1607	36.0187
ERR14294156.142	1588	34.2431
ERR14294156.143	1614	34.8160
ERR14294156.144	1583	33.5199
ERR14294156.145	1596	37.7939
ERR14294156.146	1598	35.6783
ERR14294156.147	1529	22.0759
ERR14294156.148	1615	34.7728
ERR14294156.149	1566	32.1028
ERR14294156.150	1628	37.1560
ERR14294156.151	281	28.9929
ERR14294156.152	1593	33.6227
ERR14294156.153	1569	39.6278
ERR14294156.154	1566	37.3870
ERR14294156.155	1617	32.5801
ERR14294156.156	1553	36.1069
ERR14294156.157	1633	38.8824
ERR14294156.158	1621	38.3732
ERR14294156.159	1512	26.7672
ERR14294156.160	1635	37.9810
ERR14294156.161	1587	33.1670
ERR14294156.162	986	36.6653
ERR14294156.163	1631	37.6383
ERR14294156.164	1569	32.2976
ERR14294156.165	1606	21.3829
ERR14294156.166	1630	38.3546
ERR14294156.167	1628	34.6124
ERR14294156.168	1572	35.5261
ERR14294156.169	1576	37.0704
ERR14294156.170	1631	35.9418
ERR14294156.171	1610	37.6224
ERR14294156.172	1643	36.6969
ERR14294156.173	922	29.1074
ERR14294156.174	1637	37.4020
ERR14294156.175	1592	35.7186
ERR14294156.176	1643	28.9044
ERR14294156.177	1593	34.8688
ERR14294156.178	1526	28.3761
ERR14294156.179	1558	35.3716
ERR14294156.180	1574	33.1836
ERR14294156.181	1563	34.3698
ERR14294156.182	1588	29.1272
ERR14294156.183	814	37.1634
ERR14294156.184	1566	32.9010
ERR14294156.185	1566	34.0939
ERR14294156.186	1583	34.6886
ERR14294156.187	1636	32.1051
ERR14294156.188	1627	37.9299
ERR14294156.189	1556	37.4704
ERR14294156.190	1621	32.7736
ERR14294156.191	1624	38.2685
