read_id	length	mean_Q
ERR14251002.1	1630	36.7914
ERR14251002.2	1624	37.6275
ERR14251002.3	1636	35.1241
ERR14251002.4	1645	37.8614
ERR14251002.5	1636	22.0544
ERR14251002.6	1645	28.9970
ERR14251002.7	1633	34.3742
ERR14251002.8	1635	34.3957
ERR14251002.9	1568	37.1129
ERR14251002.10	1672	39.7590
ERR14251002.11	1613	32.6404
ERR14251002.12	1642	29.0365
ERR14251002.13	1607	19.3105
ERR14251002.14	360	30.4444
ERR14251002.15	1655	37.5722
ERR14251002.16	1623	25.7609
ERR14251002.17	1629	36.5242
ERR14251002.18	1633	34.4764
ERR14251002.19	1627	38.8648
ERR14251002.20	1633	37.5940
ERR14251002.21	1633	21.0392
ERR14251002.22	1642	34.9531
ERR14251002.23	1639	35.6181
ERR14251002.24	1640	36.6384
ERR14251002.25	1640	35.1390
ERR14251002.26	1587	32.0851
ERR14251002.27	1568	37.5510
ERR14251002.28	1644	36.7841
ERR14251002.29	1619	34.9351
ERR14251002.30	1660	37.0072
ERR14251002.31	1634	29.2203
ERR14251002.32	1648	38.3623
ERR14251002.33	1628	38.9951
ERR14251002.34	1644	39.5389
ERR14251002.35	1638	34.0647
ERR14251002.36	1565	39.5335
ERR14251002.37	1639	34.1446
ERR14251002.38	300	32.4500
ERR14251002.39	1620	38.7667
ERR14251002.40	1580	33.0070
ERR14251002.41	1633	31.6283
ERR14251002.42	1634	31.9437
ERR14251002.43	1624	36.2752
ERR14251002.44	1654	35.3180
ERR14251002.45	1613	22.9151
ERR14251002.46	1659	34.5196
ERR14251002.47	1638	35.8468
ERR14251002.48	1634	36.3599
ERR14251002.49	3056	27.7958
ERR14251002.50	1631	24.3679
ERR14251002.51	159	31.4088
ERR14251002.52	1640	36.6628
ERR14251002.53	1631	34.7345
ERR14251002.54	1628	32.3213
ERR14251002.55	1639	36.4692
ERR14251002.56	1639	34.3838
ERR14251002.57	1626	34.2811
ERR14251002.58	1642	34.0402
ERR14251002.59	1629	37.0731
ERR14251002.60	1672	35.8798
ERR14251002.61	1669	35.2235
ERR14251002.62	484	39.3533
ERR14251002.63	498	23.7751
ERR14251002.64	1640	36.8518
ERR14251002.65	1637	37.3891
ERR14251002.66	1648	36.8817
ERR14251002.67	1636	38.6974
ERR14251002.68	1616	33.1894
ERR14251002.69	1640	36.3756
ERR14251002.70	1634	37.4890
ERR14251002.71	1622	23.0586
ERR14251002.72	1642	36.1163
ERR14251002.73	1629	33.9754
ERR14251002.74	1662	37.4531
ERR14251002.75	1629	37.2983
ERR14251002.76	1632	39.1850
ERR14251002.77	1620	36.7586
ERR14251002.78	1635	37.5217
ERR14251002.79	1642	35.5524
ERR14251002.80	1645	35.4237
ERR14251002.81	1635	37.6960
ERR14251002.82	1588	27.0655
ERR14251002.83	1637	36.1649
ERR14251002.84	1564	34.0889
ERR14251002.85	1350	39.1667
ERR14251002.86	1630	19.0172
ERR14251002.87	558	32.2025
ERR14251002.88	1640	35.0360
ERR14251002.89	1635	23.5725
ERR14251002.90	1628	23.5319
ERR14251002.91	1644	35.6648
ERR14251002.92	923	24.6490
ERR14251002.93	1639	37.6284
ERR14251002.94	1659	33.3376
ERR14251002.95	344	29.7965
ERR14251002.96	1645	38.2298
ERR14251002.97	1625	37.9662
ERR14251002.98	1627	37.4057
ERR14251002.99	1619	37.3181
ERR14251002.100	1646	29.4830
ERR14251002.101	1657	37.3325
ERR14251002.102	1639	38.0037
ERR14251002.103	1638	36.6447
ERR14251002.104	1623	34.5502
ERR14251002.105	1639	38.5168
ERR14251002.106	1628	32.4668
ERR14251002.107	1648	36.5510
ERR14251002.108	1342	25.8003
ERR14251002.109	1658	38.3733
ERR14251002.110	1568	23.9834
ERR14251002.111	1629	39.4715
ERR14251002.112	1622	22.8360
ERR14251002.113	1623	35.4042
ERR14251002.114	1572	35.4644
ERR14251002.115	1637	33.8064
ERR14251002.116	1616	35.7129
ERR14251002.117	1618	35.1693
ERR14251002.118	1633	38.2688
ERR14251002.119	1250	36.9312
ERR14251002.120	1637	36.9688
ERR14251002.121	1571	36.5334
ERR14251002.122	1634	36.0991
ERR14251002.123	1644	36.6210
ERR14251002.124	1631	36.7462
ERR14251002.125	1654	33.6886
ERR14251002.126	1636	37.1999
ERR14251002.127	1640	37.0287
ERR14251002.128	1638	38.1593
ERR14251002.129	1660	38.0572
ERR14251002.130	1626	34.6064
ERR14251002.131	1622	34.6289
ERR14251002.132	503	34.4354
ERR14251002.133	1648	36.6723
ERR14251002.134	1634	35.0863
ERR14251002.135	1648	39.0461
ERR14251002.136	1627	36.6331
ERR14251002.137	1628	33.8385
ERR14251002.138	1641	37.3766
ERR14251002.139	1598	20.5338
ERR14251002.140	1637	35.8992
ERR14251002.141	1667	37.9664
ERR14251002.142	1625	37.7735
ERR14251002.143	1640	38.1018
ERR14251002.144	1636	37.7726
ERR14251002.145	1138	38.2873
ERR14251002.146	1640	36.0805
ERR14251002.147	1572	36.9014
ERR14251002.148	1637	36.2786
ERR14251002.149	1646	39.0176
ERR14251002.150	1635	40.3303
ERR14251002.151	1641	32.4424
ERR14251002.152	1641	38.1158
ERR14251002.153	2982	25.4373
ERR14251002.154	1620	35.9957
ERR14251002.155	1668	34.2770
ERR14251002.156	1644	36.7804
ERR14251002.157	1638	36.7534
ERR14251002.158	1627	38.1463
ERR14251002.159	1636	34.7304
ERR14251002.160	1652	34.8680
ERR14251002.161	1638	20.4219
ERR14251002.162	1628	38.9300
ERR14251002.163	3259	36.9095
ERR14251002.164	1571	31.9758
ERR14251002.165	1628	36.2598
ERR14251002.166	1639	34.7895
ERR14251002.167	1631	34.4090
ERR14251002.168	1607	37.4692
ERR14251002.169	1577	38.0862
ERR14251002.170	406	31.6847
ERR14251002.171	1644	37.9021
ERR14251002.172	1143	36.1269
ERR14251002.173	1619	33.8635
ERR14251002.174	1645	36.7502
ERR14251002.175	3252	25.9468
ERR14251002.176	1614	35.0781
ERR14251002.177	627	33.1595
ERR14251002.178	1637	36.9627
ERR14251002.179	1643	33.6147
ERR14251002.180	1669	38.2636
ERR14251002.181	1662	38.0295
ERR14251002.182	1637	37.3494
ERR14251002.183	1646	35.9058
ERR14251002.184	1671	38.0162
ERR14251002.185	836	31.2045
ERR14251002.186	1648	34.2373
ERR14251002.187	1628	38.2193
ERR14251002.188	1633	18.8432
ERR14251002.189	1617	20.6357
ERR14251002.190	1646	37.4538
ERR14251002.191	1631	38.4286
ERR14251002.192	1655	40.5656
ERR14251002.193	1641	37.7800
ERR14251002.194	881	31.1112
ERR14251002.195	1630	35.9466
ERR14251002.196	1676	38.2381
ERR14251002.197	1636	37.6608
ERR14251002.198	1657	35.7453
ERR14251002.199	891	35.0292
ERR14251002.200	1633	30.4489
ERR14251002.201	1646	36.5747
ERR14251002.202	3300	32.5170
ERR14251002.203	1630	36.5288
ERR14251002.204	1643	37.4467
ERR14251002.205	601	32.6339
ERR14251002.206	305	36.2721
ERR14251002.207	1622	34.7109
ERR14251002.208	1646	34.6288
ERR14251002.209	622	32.7428
ERR14251002.210	1457	42.0480
ERR14251002.211	1626	27.0437
ERR14251002.212	1662	33.5933
ERR14251002.213	1650	35.5788
ERR14251002.214	1641	34.7044
ERR14251002.215	1629	37.7231
ERR14251002.216	1633	37.3515
ERR14251002.217	1633	31.4746
ERR14251002.218	1648	38.3174
ERR14251002.219	1632	34.1023
ERR14251002.220	1555	31.0675
ERR14251002.221	1629	35.7041
ERR14251002.222	1628	29.6493
ERR14251002.223	1646	39.3925
ERR14251002.224	1639	35.9195
ERR14251002.225	1634	34.4339
ERR14251002.226	1630	35.3331
ERR14251002.227	1667	36.4703
ERR14251002.228	1637	33.8986
ERR14251002.229	1647	37.5464
ERR14251002.230	1638	37.7705
ERR14251002.231	1634	36.3060
ERR14251002.232	197	23.8680
ERR14251002.233	1640	37.2555
ERR14251002.234	1639	39.2386
ERR14251002.235	1654	31.4039
ERR14251002.236	1632	38.1317
ERR14251002.237	2804	27.2728
ERR14251002.238	1613	17.7297
ERR14251002.239	1640	39.3409
ERR14251002.240	1607	27.8444
ERR14251002.241	1659	38.5093
ERR14251002.242	885	35.8520
ERR14251002.243	1645	38.8523
ERR14251002.244	1678	40.3969
ERR14251002.245	283	28.1413
ERR14251002.246	1626	36.1058
ERR14251002.247	1633	37.9461
ERR14251002.248	1638	34.7784
ERR14251002.249	1633	23.4666
ERR14251002.250	1639	37.3722
ERR14251002.251	1634	37.3170
ERR14251002.252	1611	37.8752
ERR14251002.253	1651	37.3925
ERR14251002.254	1634	34.9786
ERR14251002.255	1636	35.9572
ERR14251002.256	1640	35.3616
ERR14251002.257	1635	39.8067
ERR14251002.258	1641	38.4595
ERR14251002.259	1588	39.4553
ERR14251002.260	1431	36.8665
ERR14251002.261	1626	35.3782
ERR14251002.262	1635	36.0654
ERR14251002.263	1639	33.4661
ERR14251002.264	1671	37.9420
ERR14251002.265	1630	40.0442
ERR14251002.266	1626	38.2792
ERR14251002.267	1630	34.8632
ERR14251002.268	1563	31.5413
ERR14251002.269	1646	35.7272
ERR14251002.270	1649	35.9751
ERR14251002.271	1635	38.6092
ERR14251002.272	1631	33.6468
ERR14251002.273	397	22.9018
ERR14251002.274	1639	36.7926
ERR14251002.275	1630	38.2055
ERR14251002.276	1630	40.0288
ERR14251002.277	1627	34.8187
ERR14251002.278	1638	40.1954
ERR14251002.279	1648	37.9806
ERR14251002.280	1573	38.1430
ERR14251002.281	1628	30.5098
ERR14251002.282	1636	39.1119
ERR14251002.283	1579	39.2255
ERR14251002.284	1637	36.9902
ERR14251002.285	2536	28.7535
ERR14251002.286	1633	37.4189
ERR14251002.287	1621	19.7693
ERR14251002.288	1630	31.3742
ERR14251002.289	1634	32.5612
ERR14251002.290	1578	33.1470
ERR14251002.291	1633	37.6583
ERR14251002.292	1627	36.6693
ERR14251002.293	1628	28.0903
ERR14251002.294	1567	32.2712
ERR14251002.295	1634	32.5753
ERR14251002.296	1632	32.9222
ERR14251002.297	1640	37.3524
ERR14251002.298	1619	22.0568
ERR14251002.299	1642	36.2801
ERR14251002.300	1636	37.1620
ERR14251002.301	1561	31.8712
ERR14251002.302	1557	37.1175
ERR14251002.303	1129	36.3694
ERR14251002.304	751	35.5699
ERR14251002.305	1636	34.7989
ERR14251002.306	1649	35.9927
ERR14251002.307	3079	27.7730
ERR14251002.308	619	25.3910
ERR14251002.309	1641	37.7885
ERR14251002.310	1636	38.9352
ERR14251002.311	206	29.0049
ERR14251002.312	1652	38.2633
ERR14251002.313	1643	34.5210
ERR14251002.314	1573	39.2854
ERR14251002.315	1634	37.3507
ERR14251002.316	1631	33.3991
ERR14251002.317	1633	36.1017
ERR14251002.318	1658	37.6538
ERR14251002.319	1641	31.7581
ERR14251002.320	3221	35.3126
ERR14251002.321	1661	35.4118
ERR14251002.322	1663	34.5123
ERR14251002.323	1624	32.8541
ERR14251002.324	1573	35.7769
ERR14251002.325	1663	28.3939
ERR14251002.326	1617	32.0451
ERR14251002.327	1566	35.8768
ERR14251002.328	1625	36.3157
ERR14251002.329	1631	37.4801
ERR14251002.330	3086	25.6734
ERR14251002.331	1604	39.1004
ERR14251002.332	1618	35.6613
ERR14251002.333	1573	28.2098
ERR14251002.334	1633	39.5407
ERR14251002.335	1635	38.4471
ERR14251002.336	1635	32.0489
ERR14251002.337	1636	36.4908
ERR14251002.338	1643	30.3518
ERR14251002.339	1660	37.7627
ERR14251002.340	1619	27.7171
ERR14251002.341	3225	34.0952
ERR14251002.342	1633	39.3227
ERR14251002.343	3257	33.0368
ERR14251002.344	1636	39.5306
ERR14251002.345	1665	38.9003
ERR14251002.346	1644	36.8704
ERR14251002.347	1641	33.7014
ERR14251002.348	1631	38.9620
ERR14251002.349	1598	36.2528
ERR14251002.350	1664	37.4123
ERR14251002.351	1627	36.3018
ERR14251002.352	1577	26.0006
ERR14251002.353	844	37.2464
ERR14251002.354	1634	35.6138
ERR14251002.355	3285	36.2524
ERR14251002.356	1624	33.2851
ERR14251002.357	727	22.8680
ERR14251002.358	1632	35.8493
ERR14251002.359	1638	38.3968
ERR14251002.360	1637	36.2389
ERR14251002.361	1576	36.9239
ERR14251002.362	1655	34.5124
ERR14251002.363	885	24.5740
ERR14251002.364	1641	37.1420
ERR14251002.365	1640	31.9909
ERR14251002.366	1635	35.9058
ERR14251002.367	1643	38.0493
ERR14251002.368	1555	38.6984
ERR14251002.369	2718	22.7285
ERR14251002.370	1632	34.3903
ERR14251002.371	1671	37.3429
ERR14251002.372	1624	32.6065
