read_id	length	mean_Q
ERR14251000.1	1621	32.6780
ERR14251000.2	1613	36.9213
ERR14251000.3	1586	37.4515
ERR14251000.4	1611	36.9125
ERR14251000.5	1614	35.6344
ERR14251000.6	872	23.2741
ERR14251000.7	1628	39.7064
ERR14251000.8	1623	30.1620
ERR14251000.9	1511	24.4567
ERR14251000.10	1553	36.3413
ERR14251000.11	1532	35.2696
ERR14251000.12	1542	34.4014
ERR14251000.13	1551	32.9046
ERR14251000.14	1600	37.4444
ERR14251000.15	1642	38.1462
ERR14251000.16	1577	30.3386
ERR14251000.17	1572	31.7252
ERR14251000.18	1610	36.2665
ERR14251000.19	1597	32.2098
ERR14251000.20	1645	38.2711
ERR14251000.21	1647	35.6448
ERR14251000.22	1584	36.8081
ERR14251000.23	1555	38.0553
ERR14251000.24	1590	34.6497
ERR14251000.25	1623	37.7166
ERR14251000.26	1628	36.2310
ERR14251000.27	1573	35.4654
ERR14251000.28	1550	36.1768
ERR14251000.29	1532	39.2774
ERR14251000.30	1648	35.0540
ERR14251000.31	1563	38.3058
ERR14251000.32	1570	32.5197
ERR14251000.33	1598	29.0457
ERR14251000.34	1621	32.5620
ERR14251000.35	1643	26.9586
ERR14251000.36	1596	36.8365
ERR14251000.37	1518	32.4361
ERR14251000.38	1523	32.3244
ERR14251000.39	1518	38.5797
ERR14251000.40	1628	31.6431
ERR14251000.41	1586	36.9376
ERR14251000.42	1527	38.4447
ERR14251000.43	1581	37.7337
ERR14251000.44	1651	35.4282
ERR14251000.45	1641	37.6277
ERR14251000.46	1586	26.8903
ERR14251000.47	1613	37.2250
ERR14251000.48	1584	37.5025
ERR14251000.49	890	29.1348
ERR14251000.50	1579	37.2096
ERR14251000.51	1597	35.8554
ERR14251000.52	1521	35.8166
ERR14251000.53	1601	26.2586
ERR14251000.54	1616	37.6250
ERR14251000.55	3293	35.2861
ERR14251000.56	1655	37.2997
ERR14251000.57	1659	37.8993
ERR14251000.58	413	30.3850
ERR14251000.59	1647	38.2939
ERR14251000.60	1556	34.2262
ERR14251000.61	1603	32.7973
ERR14251000.62	1586	36.3487
ERR14251000.63	1526	36.1173
ERR14251000.64	2931	21.6042
ERR14251000.65	676	33.6391
ERR14251000.66	1609	34.5239
ERR14251000.67	1527	37.8716
ERR14251000.68	744	32.3051
ERR14251000.69	1633	34.8567
ERR14251000.70	1524	26.8051
ERR14251000.71	1592	36.6753
ERR14251000.72	795	26.8352
ERR14251000.73	1648	38.1669
ERR14251000.74	1596	35.6830
ERR14251000.75	1590	35.2742
ERR14251000.76	1561	38.7988
ERR14251000.77	1612	36.6154
ERR14251000.78	1602	39.8258
ERR14251000.79	1562	35.0282
ERR14251000.80	1542	37.4040
ERR14251000.81	730	36.9740
ERR14251000.82	1617	34.0662
ERR14251000.83	811	19.4192
ERR14251000.84	1591	37.9277
ERR14251000.85	1527	26.6503
ERR14251000.86	2949	21.8681
ERR14251000.87	1526	31.0616
ERR14251000.88	1600	32.7556
ERR14251000.89	849	22.2332
ERR14251000.90	3220	33.8898
ERR14251000.91	1595	27.9987
ERR14251000.92	1616	33.7989
ERR14251000.93	1586	34.7245
ERR14251000.94	1593	35.1557
ERR14251000.95	1597	38.2586
ERR14251000.96	806	35.3040
ERR14251000.97	849	21.5642
ERR14251000.98	1526	31.6710
ERR14251000.99	649	36.0770
ERR14251000.100	1608	33.7774
ERR14251000.101	1581	35.5958
ERR14251000.102	1617	38.2919
ERR14251000.103	1528	35.9869
ERR14251000.104	4126	25.3517
ERR14251000.105	1618	38.5192
ERR14251000.106	1616	37.5848
ERR14251000.107	1560	38.9128
ERR14251000.108	1636	33.7977
ERR14251000.109	1639	24.4228
ERR14251000.110	1519	33.7492
ERR14251000.111	1500	28.6380
ERR14251000.112	1033	26.6592
ERR14251000.113	1548	37.2377
ERR14251000.114	1612	31.7066
ERR14251000.115	1648	38.5619
ERR14251000.116	1646	36.2533
ERR14251000.117	1616	37.2420
ERR14251000.118	1651	34.7220
ERR14251000.119	1601	35.5734
ERR14251000.120	1610	36.4248
ERR14251000.121	1610	37.2814
ERR14251000.122	1647	39.1020
ERR14251000.123	1644	37.8285
ERR14251000.124	696	32.8678
ERR14251000.125	758	36.6583
ERR14251000.126	1617	38.6914
ERR14251000.127	246	24.5813
ERR14251000.128	1548	28.3424
ERR14251000.129	1607	35.9228
ERR14251000.130	1599	26.4059
ERR14251000.131	1584	25.0019
ERR14251000.132	1605	32.3558
ERR14251000.133	1545	36.9922
ERR14251000.134	1578	28.3023
ERR14251000.135	767	34.3507
ERR14251000.136	1643	34.1156
ERR14251000.137	1627	27.0012
ERR14251000.138	1586	33.9931
ERR14251000.139	1587	36.9445
ERR14251000.140	1552	37.3969
ERR14251000.141	2964	22.3769
ERR14251000.142	1646	35.7017
ERR14251000.143	889	37.2823
ERR14251000.144	1628	35.6296
ERR14251000.145	1555	36.3286
ERR14251000.146	1646	37.1859
ERR14251000.147	1610	35.0043
ERR14251000.148	1597	35.7220
ERR14251000.149	1592	33.6313
ERR14251000.150	513	29.0955
ERR14251000.151	1070	25.3000
ERR14251000.152	1620	36.6259
ERR14251000.153	767	34.7497
ERR14251000.154	1644	31.1527
ERR14251000.155	1542	33.6641
ERR14251000.156	1520	39.8289
ERR14251000.157	541	19.2384
ERR14251000.158	1590	39.8107
ERR14251000.159	1529	37.1452
ERR14251000.160	1599	36.5947
ERR14251000.161	1609	36.3424
ERR14251000.162	1597	37.4602
ERR14251000.163	1530	37.3922
ERR14251000.164	1591	36.1238
ERR14251000.165	1571	24.0420
ERR14251000.166	1546	37.4069
ERR14251000.167	1591	39.6983
ERR14251000.168	1547	38.9890
ERR14251000.169	1633	35.0288
ERR14251000.170	1595	39.0382
ERR14251000.171	1604	34.1690
ERR14251000.172	1583	37.7997
ERR14251000.173	710	26.3155
ERR14251000.174	1607	38.4779
ERR14251000.175	711	36.2419
ERR14251000.176	1537	36.6708
ERR14251000.177	1578	27.2617
ERR14251000.178	1579	33.8252
ERR14251000.179	1585	37.8139
ERR14251000.180	1641	39.0500
ERR14251000.181	1618	39.4295
ERR14251000.182	1642	37.0786
ERR14251000.183	1585	31.8032
ERR14251000.184	1626	36.8795
ERR14251000.185	1598	38.1439
ERR14251000.186	1630	32.5031
ERR14251000.187	1617	37.5380
ERR14251000.188	1594	36.6907
ERR14251000.189	1430	37.2035
ERR14251000.190	1552	33.4729
ERR14251000.191	1613	35.4557
ERR14251000.192	1555	34.6431
ERR14251000.193	1552	35.6128
ERR14251000.194	1534	35.6486
ERR14251000.195	626	32.1022
ERR14251000.196	1577	31.0983
ERR14251000.197	1642	32.2351
ERR14251000.198	1532	38.0228
ERR14251000.199	1612	34.2854
ERR14251000.200	1666	35.1675
ERR14251000.201	1639	34.7706
ERR14251000.202	1530	35.0471
ERR14251000.203	1666	38.1849
ERR14251000.204	1104	38.4158
ERR14251000.205	1581	34.1265
ERR14251000.206	1649	27.3366
ERR14251000.207	804	32.0336
ERR14251000.208	1584	36.9514
ERR14251000.209	1595	38.1956
ERR14251000.210	1643	36.4796
ERR14251000.211	1638	37.3938
ERR14251000.212	1655	33.2852
ERR14251000.213	1591	37.3338
ERR14251000.214	1566	36.0722
ERR14251000.215	1623	35.0006
ERR14251000.216	1612	31.3269
ERR14251000.217	1563	36.9949
ERR14251000.218	1596	37.7538
ERR14251000.219	1591	38.7744
ERR14251000.220	1595	37.1122
ERR14251000.221	1631	30.9675
ERR14251000.222	1638	19.3718
ERR14251000.223	604	31.9454
ERR14251000.224	503	22.4235
ERR14251000.225	1595	37.9887
ERR14251000.226	156	23.4808
ERR14251000.227	1045	34.5330
ERR14251000.228	1669	33.8916
ERR14251000.229	1594	29.7967
ERR14251000.230	1602	34.3652
ERR14251000.231	1592	36.3034
ERR14251000.232	212	32.3774
ERR14251000.233	1612	37.4677
ERR14251000.234	771	30.4423
ERR14251000.235	1593	38.8512
ERR14251000.236	1613	36.7836
ERR14251000.237	1616	37.3812
ERR14251000.238	1658	36.4439
ERR14251000.239	1595	36.9028
ERR14251000.240	1584	37.5985
ERR14251000.241	1584	35.4508
ERR14251000.242	1650	31.2630
ERR14251000.243	1616	38.4963
ERR14251000.244	1620	37.4037
ERR14251000.245	1557	34.8754
ERR14251000.246	1251	27.4764
ERR14251000.247	1594	35.7302
ERR14251000.248	1624	30.9292
ERR14251000.249	1590	32.5616
ERR14251000.250	1397	31.5662
ERR14251000.251	1596	34.9649
ERR14251000.252	1657	31.6301
ERR14251000.253	1620	37.4228
ERR14251000.254	1274	33.8611
ERR14251000.255	1629	27.2879
ERR14251000.256	1300	22.1046
ERR14251000.257	1612	35.2562
ERR14251000.258	1620	33.9840
ERR14251000.259	1658	34.6496
ERR14251000.260	1536	34.9622
ERR14251000.261	1524	34.6417
ERR14251000.262	1638	34.5952
ERR14251000.263	1633	34.0251
ERR14251000.264	1567	35.5354
ERR14251000.265	1525	40.0734
ERR14251000.266	352	30.6790
ERR14251000.267	1592	38.1696
ERR14251000.268	1650	38.4655
ERR14251000.269	3293	36.1087
ERR14251000.270	1649	36.7605
ERR14251000.271	3235	34.9870
ERR14251000.272	1596	35.5833
ERR14251000.273	1641	36.8635
ERR14251000.274	1593	35.0232
ERR14251000.275	734	36.8624
ERR14251000.276	673	35.8737
ERR14251000.277	1573	33.4603
ERR14251000.278	1619	35.6195
ERR14251000.279	736	38.8872
ERR14251000.280	1627	35.7947
ERR14251000.281	1617	36.7205
ERR14251000.282	1565	31.1866
ERR14251000.283	1611	27.5444
ERR14251000.284	1548	36.6776
ERR14251000.285	1614	38.4944
ERR14251000.286	1538	38.1905
ERR14251000.287	1654	38.7334
ERR14251000.288	1566	30.0300
ERR14251000.289	1640	38.5720
ERR14251000.290	1609	36.0634
ERR14251000.291	1654	32.3011
ERR14251000.292	1644	36.9373
ERR14251000.293	1612	37.6507
ERR14251000.294	1649	36.8441
ERR14251000.295	1590	35.2667
ERR14251000.296	1649	35.9582
ERR14251000.297	1648	34.6887
ERR14251000.298	1653	37.1458
ERR14251000.299	1587	35.3384
ERR14251000.300	1544	37.6095
ERR14251000.301	1660	37.9633
ERR14251000.302	1640	35.1305
ERR14251000.303	1612	37.8337
ERR14251000.304	1605	20.9533
ERR14251000.305	1665	37.8721
ERR14251000.306	1583	33.9653
ERR14251000.307	1577	35.6436
ERR14251000.308	1530	35.9222
ERR14251000.309	1585	37.2297
ERR14251000.310	3251	32.7102
ERR14251000.311	1621	38.3307
ERR14251000.312	1619	38.2847
ERR14251000.313	1545	23.6239
ERR14251000.314	1575	26.5422
ERR14251000.315	629	36.8124
ERR14251000.316	722	26.8213
ERR14251000.317	1601	33.7008
ERR14251000.318	1590	34.5340
ERR14251000.319	1615	38.0514
ERR14251000.320	1653	27.1101
ERR14251000.321	1587	39.4102
ERR14251000.322	1623	36.8688
ERR14251000.323	1543	33.8671
ERR14251000.324	1606	36.8362
ERR14251000.325	1534	34.7269
ERR14251000.326	1609	32.1144
ERR14251000.327	1655	36.7492
ERR14251000.328	1551	36.1128
ERR14251000.329	1551	34.9897
