read_id	length	mean_Q
ERR14250999.1	1588	38.1820
ERR14250999.2	1651	37.3010
ERR14250999.3	1608	37.4136
ERR14250999.4	1615	33.6799
ERR14250999.5	1557	37.7097
ERR14250999.6	1585	38.7438
ERR14250999.7	1585	35.6360
ERR14250999.8	1616	38.8929
ERR14250999.9	1618	33.6799
ERR14250999.10	1614	38.6945
ERR14250999.11	1650	36.3406
ERR14250999.12	1633	29.9026
ERR14250999.13	1618	30.6607
ERR14250999.14	1650	38.5915
ERR14250999.15	1563	32.7825
ERR14250999.16	1632	34.7751
ERR14250999.17	1554	36.0946
ERR14250999.18	1652	35.5866
ERR14250999.19	1528	31.4326
ERR14250999.20	1587	39.5035
ERR14250999.21	834	37.0647
ERR14250999.22	1612	36.6501
ERR14250999.23	1606	37.6712
ERR14250999.24	1297	23.7965
ERR14250999.25	1633	36.3619
ERR14250999.26	1649	38.4579
ERR14250999.27	2731	22.5668
ERR14250999.28	1611	35.6394
ERR14250999.29	1646	29.6877
ERR14250999.30	1600	36.3881
ERR14250999.31	1599	27.1076
ERR14250999.32	1602	36.3046
ERR14250999.33	611	28.1555
ERR14250999.34	352	21.9915
ERR14250999.35	376	35.4309
ERR14250999.36	1574	31.6652
ERR14250999.37	1588	22.8237
ERR14250999.38	1598	39.4387
ERR14250999.39	1617	38.0501
ERR14250999.40	1671	33.6691
ERR14250999.41	1523	35.5634
ERR14250999.42	1115	25.4287
ERR14250999.43	1596	30.7406
ERR14250999.44	1619	37.6146
ERR14250999.45	1642	35.9214
ERR14250999.46	3043	23.8544
ERR14250999.47	1629	36.0994
ERR14250999.48	1671	25.3998
ERR14250999.49	1568	33.0989
ERR14250999.50	647	36.1669
ERR14250999.51	1609	35.4344
ERR14250999.52	1597	32.1534
ERR14250999.53	1610	33.8130
ERR14250999.54	1593	39.0603
ERR14250999.55	1610	36.0733
ERR14250999.56	1645	35.6122
ERR14250999.57	1594	36.0922
ERR14250999.58	1605	38.8579
ERR14250999.59	1618	35.9252
ERR14250999.60	1673	28.5660
ERR14250999.61	1650	36.3297
ERR14250999.62	1590	37.1164
ERR14250999.63	1594	35.7660
ERR14250999.64	1629	38.0896
ERR14250999.65	1648	36.5425
ERR14250999.66	1601	37.7864
ERR14250999.67	1648	37.4138
ERR14250999.68	1636	36.6883
ERR14250999.69	1614	34.3284
ERR14250999.70	1647	36.0929
ERR14250999.71	1601	27.9507
ERR14250999.72	1583	38.6191
ERR14250999.73	1553	35.4256
ERR14250999.74	1648	37.8968
ERR14250999.75	1582	37.7155
ERR14250999.76	1647	37.9168
ERR14250999.77	1616	32.0730
ERR14250999.78	1530	38.9908
ERR14250999.79	1618	38.0426
ERR14250999.80	1609	36.2716
ERR14250999.81	1581	34.3270
ERR14250999.82	923	26.8917
ERR14250999.83	882	31.0454
ERR14250999.84	680	26.5676
ERR14250999.85	1645	28.3167
ERR14250999.86	1611	36.9255
ERR14250999.87	1608	38.1306
ERR14250999.88	1654	36.6620
ERR14250999.89	1594	36.0533
ERR14250999.90	1602	37.9925
ERR14250999.91	388	34.0515
ERR14250999.92	1551	37.3746
ERR14250999.93	1566	37.5192
ERR14250999.94	1589	37.5072
ERR14250999.95	1997	27.6249
ERR14250999.96	1614	39.2435
ERR14250999.97	1628	37.6044
ERR14250999.98	1695	25.2873
ERR14250999.99	1588	35.3105
ERR14250999.100	1608	30.5802
ERR14250999.101	510	36.3059
ERR14250999.102	1645	32.0602
ERR14250999.103	1652	37.4776
ERR14250999.104	1652	37.7391
ERR14250999.105	1581	34.0810
ERR14250999.106	1613	34.0366
ERR14250999.107	1657	36.3036
ERR14250999.108	1618	28.6638
ERR14250999.109	1660	35.9048
ERR14250999.110	1582	36.7174
ERR14250999.111	2938	25.7029
ERR14250999.112	1661	38.5039
ERR14250999.113	1642	31.4714
ERR14250999.114	1605	36.2262
ERR14250999.115	1618	37.2485
ERR14250999.116	1585	36.4511
ERR14250999.117	1588	37.6902
ERR14250999.118	1600	39.0706
ERR14250999.119	1629	37.2198
ERR14250999.120	1610	39.1863
ERR14250999.121	1667	32.4031
ERR14250999.122	1614	35.3067
ERR14250999.123	1651	35.4416
ERR14250999.124	1608	36.2065
ERR14250999.125	769	34.7893
ERR14250999.126	1612	33.3623
ERR14250999.127	1598	36.0426
ERR14250999.128	1596	34.9486
ERR14250999.129	1613	34.5654
ERR14250999.130	1600	36.0881
ERR14250999.131	391	21.4143
ERR14250999.132	1638	36.1496
ERR14250999.133	3133	34.9805
ERR14250999.134	1600	36.4550
ERR14250999.135	1621	36.4078
ERR14250999.136	1017	36.2006
ERR14250999.137	1593	38.0804
ERR14250999.138	1595	31.6577
ERR14250999.139	1614	38.1599
ERR14250999.140	1602	36.9707
ERR14250999.141	1620	36.9296
ERR14250999.142	1627	23.5052
ERR14250999.143	1542	34.9565
ERR14250999.144	1598	35.3773
ERR14250999.145	1592	36.7349
ERR14250999.146	1603	33.6862
ERR14250999.147	1609	36.1952
ERR14250999.148	1657	36.0260
ERR14250999.149	805	29.6000
ERR14250999.150	1616	37.0359
ERR14250999.151	698	31.7307
ERR14250999.152	1454	26.7765
ERR14250999.153	1587	38.8198
ERR14250999.154	809	37.4734
ERR14250999.155	1609	36.8664
ERR14250999.156	1613	36.4662
ERR14250999.157	3097	34.3549
ERR14250999.158	1528	35.4450
ERR14250999.159	1659	38.9036
ERR14250999.160	1621	36.3054
ERR14250999.161	1611	33.9286
ERR14250999.162	1591	33.6618
ERR14250999.163	1599	35.9093
ERR14250999.164	1590	32.6000
ERR14250999.165	1591	35.4544
ERR14250999.166	1649	38.6792
ERR14250999.167	1589	37.3228
ERR14250999.168	1641	36.8702
ERR14250999.169	801	37.3533
ERR14250999.170	1591	38.4299
ERR14250999.171	1592	34.5565
ERR14250999.172	1613	33.1265
ERR14250999.173	1593	32.5888
ERR14250999.174	1643	37.0986
ERR14250999.175	1655	37.5468
ERR14250999.176	1522	37.9606
ERR14250999.177	1536	33.5365
ERR14250999.178	1611	36.4643
ERR14250999.179	1610	37.0584
ERR14250999.180	1644	36.1965
ERR14250999.181	1646	37.1270
ERR14250999.182	1648	30.8507
ERR14250999.183	1608	33.6281
ERR14250999.184	507	30.7278
ERR14250999.185	2952	28.7182
ERR14250999.186	1591	35.6801
ERR14250999.187	1587	35.9118
ERR14250999.188	1587	33.0460
ERR14250999.189	1615	38.5957
ERR14250999.190	1622	37.3896
ERR14250999.191	1606	33.0822
ERR14250999.192	1649	37.3275
ERR14250999.193	1617	36.2857
ERR14250999.194	1618	36.8455
ERR14250999.195	1617	34.0668
ERR14250999.196	3116	37.0635
ERR14250999.197	1627	36.8986
ERR14250999.198	1604	20.6272
ERR14250999.199	1241	29.7470
ERR14250999.200	1640	37.9994
ERR14250999.201	1560	32.2109
ERR14250999.202	1529	29.1472
ERR14250999.203	1543	28.5885
ERR14250999.204	1598	34.5244
ERR14250999.205	1596	36.3208
ERR14250999.206	1627	35.5439
ERR14250999.207	3016	28.9068
ERR14250999.208	1610	35.4429
ERR14250999.209	1617	38.5584
ERR14250999.210	1543	37.7401
ERR14250999.211	1617	35.9505
ERR14250999.212	1601	27.3173
ERR14250999.213	1577	29.4610
ERR14250999.214	1590	36.4119
ERR14250999.215	1606	37.4738
ERR14250999.216	1589	31.4588
ERR14250999.217	1614	35.2974
ERR14250999.218	1570	20.6936
ERR14250999.219	1592	34.9585
ERR14250999.220	1618	36.9679
ERR14250999.221	1654	38.7715
ERR14250999.222	1615	37.2910
ERR14250999.223	1608	22.8663
ERR14250999.224	1605	33.1090
ERR14250999.225	1655	37.5390
ERR14250999.226	1604	35.6328
ERR14250999.227	1587	33.0983
ERR14250999.228	1612	36.7109
ERR14250999.229	1634	25.5973
ERR14250999.230	1646	38.9247
ERR14250999.231	1647	38.7675
ERR14250999.232	1638	36.3053
ERR14250999.233	756	35.1958
ERR14250999.234	1595	37.0276
ERR14250999.235	1618	36.2244
ERR14250999.236	1581	36.0879
ERR14250999.237	1648	36.4806
ERR14250999.238	1645	33.2122
ERR14250999.239	1647	36.3145
ERR14250999.240	1644	34.0493
ERR14250999.241	1634	31.6444
ERR14250999.242	910	24.5308
ERR14250999.243	1604	29.6652
ERR14250999.244	1615	35.1009
ERR14250999.245	876	38.5217
ERR14250999.246	1667	34.7145
ERR14250999.247	1648	37.8944
ERR14250999.248	1601	39.3779
ERR14250999.249	1608	39.5131
ERR14250999.250	1606	34.8593
ERR14250999.251	1601	34.9076
ERR14250999.252	1544	37.3750
ERR14250999.253	1593	37.9950
ERR14250999.254	1536	38.4577
ERR14250999.255	1610	32.7702
ERR14250999.256	1594	37.3187
ERR14250999.257	145	26.2483
ERR14250999.258	1617	34.1342
ERR14250999.259	1631	36.2269
ERR14250999.260	1591	35.8265
ERR14250999.261	1613	38.3676
ERR14250999.262	1596	34.8127
ERR14250999.263	1653	31.0841
ERR14250999.264	1553	37.5074
ERR14250999.265	423	33.0426
ERR14250999.266	1606	25.7472
ERR14250999.267	1594	38.2942
