intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2398000,0.09518139239501469,0.46808510638297873,0.09518139239501469,0.11196468977847306,1.67139282735613,1.0,1.374292986469459,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.46808510638297873,2398000,0,22796000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.9269366761488964,0.9758101178790405,0.9513733970139684,0.9758101178790405,False,4008,4008,35797
1275000,0.05060728744939271,0.399561266060796,0.05060728744939271,0.053244685308824764,1.4949019607843137,1.0,0.8460829527518751,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.399561266060796,1275000,1,21521000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.9082395742869729,0.9708404233982518,0.9395399988426123,0.9708404233982518,False,1906,5914,35797
1179000,0.04679685639437962,0.5352047860101242,0.04616178455187743,0.07260384948459368,2.2347377472055032,2.0,2.767412099626625,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900556555.1 uncultured Blautia sp., UMGS1944",a719d9a18057aa7bd27c9f5f23ee7ce4,0.5425678785089738,1163000,2,20358000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.9059490290478994,0.9804693062125547,0.943209167630227,0.9804693062125547,False,2599,8513,35797
947000,0.03758831467809796,0.40169851380042465,0.037548622687941575,0.04570215381177194,1.72938689217759,1.0,1.5196816751066071,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156055.1 [Clostridium] hiranonis DSM 13275 strain=DSM 13275, ASM15605v1",85e63a598e1ecdf1c4e921940b4078df,0.4021231422505308,946000,3,19412000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8995679274834946,0.9710406017464046,0.9353042646149496,0.9710406017464046,False,1636,10149,35797
917000,0.03639755497340637,0.3893617021276596,0.03631817099309359,0.036567310109785735,1.4306010928961748,1.0,0.7123755145006093,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018364575.1 Clostridiales bacterium, ASM1836457v1",91f7818e98adbaee5ded1d3f81466d0e,0.3902127659574468,915000,4,18497000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8986342655778183,0.9700992672799957,0.934366766428907,0.9700992672799957,False,1309,11458,35797
897000,0.03560371517027864,0.2747875354107649,0.03465110740652536,0.032991591474145876,1.3528064146620848,1.0,1.098439810077029,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_003603755.1 Coprococcus sp. AM27-12LB strain=AM27-12LB, ASM360375v1",3e7190aeec2e41595e5d6c7caefc1384,0.28234183191690276,873000,5,17624000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8979952563485194,0.9600261698921931,0.9290107131203562,0.9600261698921931,False,1181,12639,35797
842000,0.033420655711677384,0.3575705731394354,0.033182503770739065,0.03371790932201022,1.44377990430622,1.0,0.7141408793627657,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900540455.1 uncultured Faecalibacterium sp., UMGS253",51287ebe69151b58fddffedffa783845,0.360136869118905,836000,6,16788000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8961641769961481,0.9675925207881821,0.9318783488921651,0.9675925207881821,False,1207,13846,35797
770000,0.03056283242041756,0.2834008097165992,0.03056283242041756,0.027432466407799536,1.2753246753246754,1.0,0.5389156607402761,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902461135.1 uncultured Clostridiaceae bacterium, UHGG-TPA_MGYG-HGUT-00312",70cb2f2f2c506b169ba2b7abaccc25a1,0.2834008097165992,770000,7,16018000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8935837808164926,0.960142113296111,0.9268629470563018,0.960142113296111,False,982,14828,35797
864000,0.034293879495117884,0.25512367491166077,0.02865761689291101,0.027432466407799536,1.3601108033240996,1.0,0.775643054753566,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.3053003533568905,722000,8,15296000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8969101176820444,0.962450273430005,0.9296801955560248,0.962450273430005,False,982,15810,35797
684000,0.027149321266968326,0.2778229082047116,0.027149321266968326,0.030700896723189094,1.6067251461988303,1.0,0.8085879182447704,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902501515.1 Collinsella intestinalis, DSM13635",dd6db8872cd9b91694f4f50110667198,0.2778229082047116,684000,9,14612000,fastq_host_removed/Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,Toti_MySeq_20220331_MN2_S6_L001_unmapped.fastq,3a9f10c3,25194000,31,DNA,1000,25194,True,0.8901764405117986,0.9595266336272525,0.9248515370695256,0.9595266336272525,False,1099,16909,35797
