intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3909000,0.1461253784905237,0.7630294749170408,0.1461253784905237,0.45594148344597485,10.907137375287798,10.0,6.654798034564733,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.7630294749170408,3909000,0,22842000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.9398437681935097,0.9913134762105862,0.9655786222020479,0.9913134762105862,False,42636,42636,93512
1952000,0.07296923479496094,0.5050959232613909,0.06298829950282232,0.043513132004448625,2.4148367952522256,2.0,1.690087891261616,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900766005.1 uncultured Bacteroides sp., SRS295019_2",24e5a198308319a8b4e51d7f4d35b209,0.5851318944844125,1685000,1,21157000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.9190245016845269,0.9828608971853975,0.9509426994349621,0.9828608971853975,False,4069,46705,93512
1538000,0.057493177825128035,0.6578272027373824,0.057493177825128035,0.06733895115065446,4.094278283485045,4.0,2.2205052273797916,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900540455.1 uncultured Faecalibacterium sp., UMGS253",51287ebe69151b58fddffedffa783845,0.6578272027373824,1538000,2,19619000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.9119848483168632,0.9865807552400073,0.9492828017784353,0.9865807552400073,False,6297,53002,93512
1471000,0.054988598557063284,0.6671201814058957,0.054988598557063284,0.04291427838138421,2.7280761386811694,2.0,2.146445127705139,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900543175.1 uncultured Fusobacterium sp., UMGS539",499c14474fcdb727bf3de72e4abeaee9,0.6671201814058957,1471000,3,18148000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.910675460269348,0.9870272975731351,0.9488513789212416,0.9870272975731351,False,4013,57015,93512
1123000,0.04197973907517476,0.518005540166205,0.04194235729505439,0.020767388142698264,1.7308377896613192,1.0,1.2048302268986244,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900110235.1 Megamonas sp. Calf98-2 strain=Calf98-2, IMG-taxon 2651870363 annotated assembly",84f38a6d24c77784d0e7ad2456e549bf,0.5184672206832872,1122000,4,17026000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.90277999519692,0.9790332946879897,0.9409066449424548,0.9790332946879897,False,1942,58957,93512
795000,0.02971851519569362,0.32904564315352697,0.02964375163545288,0.01219094875523997,1.4375788146279949,1.0,1.0553174975263262,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009881245.1 Catenibacterium sp. BIOML-A1 strain=BIOML-A1, ASM988124v1",e88de87972ff05d9b12b19a0a8d4c07c,0.32987551867219916,793000,5,16233000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.8927766229963997,0.9648568978463213,0.9288167604213605,0.9648568978463213,False,1140,60097,93512
726000,0.027139172367388133,0.2958724969350225,0.027064408807147396,0.009731371374796818,1.2569060773480663,1.0,0.5490014411080871,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_019012965.1 Erysipelotrichaceae bacterium, ASM1901296v1",d530262de7110fe04ed0573e215b9b39,0.296689824274622,724000,6,15509000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.8901657042535851,0.9615624711165607,0.9258640876850729,0.9615624711165607,False,910,61007,93512
694000,0.025942955403536316,0.26478443342235786,0.025942955403536316,0.010041492001026607,1.3530259365994237,1.0,0.6688937117346718,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018368995.1 Sutterella wadsworthensis, ASM1836899v1",d102750e3a18d8ce1336a0ac2ad3dce2,0.26478443342235786,694000,7,14815000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.8888722275698205,0.9580399676212658,0.9234560975955431,0.9580399676212658,False,939,61946,93512
375000,0.0140181675451385,0.1684931506849315,0.013793876864416283,0.006277269227478826,1.5907859078590787,1.0,1.2636342307288546,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018365155.1 Fusobacterium sp., ASM1836515v1",c6fe62fb74dd8457a7de7f43b285b02d,0.17123287671232876,369000,8,14446000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.8713965710598357,0.9446632162794342,0.9080298936696349,0.9446632162794342,False,587,62533,93512
326000,0.012186460319240403,0.10216233155750548,0.012186460319240403,0.003753528958850201,1.0766871165644172,1.0,0.29868229055789836,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.10216233155750548,326000,9,14120000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.8674693030358538,0.9290554569708088,0.8982623800033314,0.9290554569708088,False,351,62884,93512
340000,0.012709805240925572,0.15053218449062342,0.011102388695749692,0.004181281546753358,1.3164983164983164,1.0,2.3771139153384047,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_021531595.1 Fusobacterium perfoetens strain=An877, ASM2153159v1",66ea04af98a58757d2acf4ebf6dfc894,0.17232640648758235,297000,10,13823000,fastq_host_removed/Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,Toti_MySeq_20220201_Q4_S4_L001_unmapped.fastq,670ec17b,26751000,31,DNA,1000,26751,True,0.8686467321649183,0.944857224570668,0.9067519783677931,0.944857224570668,False,391,63275,93512
