intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2663000,0.019928905519176802,0.9208160442600276,0.019928905519176802,0.047759585585633355,27.060082613593693,22.0,114.53798584561517,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902375035.1 Lachnospiraceae bacterium, MGYG-HGUT-01439",539e4fc8d51ec19fb39259cf153dbe22,0.9208160442600276,2663000,0,130962000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8813423259508777,0.997342408714414,0.9393423673326459,0.997342408714414,False,72061,72061,1508828
2644000,0.019786716557530403,0.8194923221560639,0.019569691300280637,0.02404780399091215,13.875334608030593,11.0,15.386509935185167,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.8285803823252899,2615000,1,128347000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8811387768715636,0.9939525077115401,0.9375456422915518,0.9939525077115401,False,36284,108345,1508828
2525000,0.01889616463985033,0.6618535048569179,0.01886623012160898,0.004250318790478437,2.543831812772709,2.0,2.3323098873915793,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020097255.1 Erysipelatoclostridium ramosum strain=FDAARGOS_1519, ASM2009725v1",a9ae12c9613585a6c5f8cf95f5708c40,0.6629036492517721,2521000,2,125826000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8798307783681932,0.9868254374650874,0.9333281079166403,0.9868254374650874,False,6413,114758,1508828
2335000,0.017474275023386342,0.8793363499245852,0.01745182413470533,0.006088169095483382,3.9391080617495713,4.0,2.2757346037285173,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000435655.1 Clostridium sp. CAG:299, MGS299",66b2f247d04c271fed49bd9ace81c28a,0.8804675716440422,2332000,3,123494000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8776133054349522,0.9959018982571818,0.936757601846067,0.9959018982571818,False,9186,123944,1508828
2279000,0.017055191768007485,0.7480839720093302,0.016800748362956034,0.12452512811268084,83.6913140311804,90.0,49.921787739887414,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156675.1 Blautia hansenii DSM 20583 strain=DSM 20583, ASM15667v1",e0b662fff30e6c5720c709ba019a492d,0.7594135288237254,2245000,4,121249000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8769263426136669,0.9911615867080616,0.9340439646608643,0.9911615867080616,False,187887,311831,1508828
2292000,0.017152478952291862,0.6965732087227414,0.016733395696913,0.004738777382180076,3.197674418604651,2.0,6.96177359230579,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_017850355.1 Firmicutes bacterium, ASM1785035v1",cbf42449e7127ede27d9af5f3ebc5bb8,0.7140186915887851,2236000,5,119013000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.877087260590646,0.9891928173201653,0.9331400389554056,0.9891928173201653,False,7150,318981,1508828
2121000,0.015872778297474275,0.7409893992932862,0.015693171188026194,0.015116368466120723,10.876490224129709,3.0,21.734394101657532,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.7494699646643109,2097000,6,116916000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8748962333436076,0.9907402657113222,0.9328182495274648,0.9907402657113222,False,22808,341789,1508828
2115000,0.015827876520112253,0.7216637781629116,0.015580916744621141,0.02211120154185898,16.024015369836697,15.0,7.700406043397527,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905197675.1 uncultured Blautia sp., ERR1190610-mag-bin.6",ca695ec76e3ea2c2c3be31666bc2ead6,0.733102253032929,2082000,7,114834000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8748162866338892,0.9900348206367591,0.9324255536353241,0.9900348206367591,False,33362,375151,1508828
1914000,0.014323666978484565,0.5961958216401622,0.01430869971936389,0.006441423409427715,5.083158995815899,3.0,34.73252380844829,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902166095.1 Clostridium perfringens strain=4928STDY7387917, 26009_2#27",37a6575611f2a5739a6e545f076a24a6,0.5968194574368568,1912000,8,112922000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.872002796900982,0.9834881424898809,0.9277454696954315,0.9834881424898809,False,9719,384870,1508828
1948000,0.014578110383536015,0.5691881918819188,0.013852198316183348,0.004190669844409038,3.415991356023771,2.0,5.504169955782643,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_013302405.1 Blautia caecimuris strain=MSK.19.25, ASM1330240v1",8208804385e26227fd39890c90c4756e,0.5990159901599016,1851000,9,111071000,fastq_host_removed/Toti_NovaSeq_WGS_unmapped.fastq,Toti_NovaSeq_WGS_unmapped.fastq,05717305,133625000,31,DNA,1000,133625,True,0.8724982327093398,0.9836046972208696,0.9280514649651047,0.9836046972208696,False,6323,391193,1508828
