intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3543000,0.05794044056321444,0.6915869607651767,0.05794044056321444,0.06262655649947632,3.037821055602597,3.0,3.288676248902551,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.6915869607651767,3543000,0,57606000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.9122128524869579,0.9881747843461732,0.9501938184165656,0.9881747843461732,False,10763,10763,171860
2565000,0.04194672030613747,0.8038232528987778,0.04194672030613747,0.06802048178750146,4.557504873294347,4.0,3.0033618610317068,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.8038232528987778,2565000,1,55041000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.9027570808905158,0.9929803706460137,0.9478687257682648,0.9929803706460137,False,11690,22453,171860
2100000,0.034342344110287984,0.7420494699646644,0.034342344110287984,0.049307575933899686,4.035238095238095,3.0,3.7750681091902094,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.7420494699646644,2100000,2,52941000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8969509777023,0.990422310502645,0.9436866441024725,0.990422310502645,False,8474,30927,171860
2026000,0.033132185317830215,0.691962745774405,0.032805115373922715,0.03305597579425113,2.8320039880358925,2.0,8.155529088162243,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000209445.1 Lachnospiraceae bacterium 9_1_43BFAA strain=9_1_43BFAA, Lach_bact_9_1_43BFAA_V1",332c8c5114c792ebb577e284268ee3a9,0.6988616764401517,2006000,3,50935000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8959136050035336,0.9885083953789824,0.942211000191258,0.9885083953789824,False,5681,36608,171860
1779000,0.029092871510572535,0.7557446808510638,0.02904381101898641,0.03336436634469917,3.2286036036036037,3.0,1.861957179035971,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018364575.1 Clostridiales bacterium, ASM1836457v1",91f7818e98adbaee5ded1d3f81466d0e,0.7570212765957447,1776000,4,49159000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8921640693785906,0.9910607138681866,0.9416123916233886,0.9910607138681866,False,5734,42342,171860
1711000,0.02798083370128702,0.5568143952015995,0.02732669381347201,0.02106365646456418,2.166367444643926,2.0,1.8751819940223293,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156675.1 Blautia hansenii DSM 20583 strain=DSM 20583, ASM15667v1",e0b662fff30e6c5720c709ba019a492d,0.5701432855714762,1671000,5,47488000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8910431393264102,0.9820385052254517,0.9365408222759309,0.9820385052254517,False,3620,45962,171860
1593000,0.026051121032232744,0.6568464730290456,0.02588758606027899,0.02488071686256255,2.701200252684776,2.0,3.1220354448198124,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009881245.1 Catenibacterium sp. BIOML-A1 strain=BIOML-A1, ASM988124v1",e88de87972ff05d9b12b19a0a8d4c07c,0.6609958506224066,1583000,6,45905000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8889915364641481,0.986733695874736,0.9378626161694421,0.986733695874736,False,4276,50238,171860
1566000,0.025609576607957613,0.6645435244161358,0.025593223110762238,0.06220179215640638,6.830670926517572,6.0,6.136578007791008,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156055.1 [Clostridium] hiranonis DSM 13275 strain=DSM 13275, ASM15605v1",85e63a598e1ecdf1c4e921940b4078df,0.664968152866242,1565000,7,44340000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8885014520340102,0.9869244272243219,0.9377129396291661,0.9869244272243219,False,10690,60928,171860
1451000,0.02372892443048946,0.6432722396066161,0.023532682464144958,0.016670545793087396,1.9909659485753997,2.0,1.2534545890309183,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018383135.1 Lachnospiraceae bacterium, ASM1838313v1",ba2b0d2e72628a3e7efe8b3af4b04886,0.6486365668305767,1439000,8,42901000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8863180923553219,0.9861330854936601,0.936225588924491,0.9861330854936601,False,2865,63793,171860
1361000,0.02225710968290569,0.49981597350018403,0.022208049191319565,0.01391248690794833,1.7606774668630338,1.0,0.9389384602064449,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902461135.1 uncultured Clostridiaceae bacterium, UHGG-TPA_MGYG-HGUT-00312",70cb2f2f2c506b169ba2b7abaccc25a1,0.5009201324990799,1358000,9,41543000,fastq_host_removed/Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,Toti_MySeq_20220201_I3_S11_L001_unmapped.fastq,3cc059c4,61149000,31,DNA,1000,61149,True,0.8844892132102463,0.977946535482044,0.9312178743461452,0.977946535482044,False,2391,66184,171860
