intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3863000,0.21286092131364337,0.7540503611165332,0.21286092131364337,0.4391146409151418,5.038053326430235,5.0,3.39432785688943,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.7540503611165332,3863000,0,14285000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.9513179151038046,0.9909350105271268,0.9711264628154657,0.9909350105271268,False,19462,19462,44321
1372000,0.07560061714789508,0.6222222222222222,0.07560061714789508,0.07596850251573746,2.454081632653061,2.0,1.6838512583929446,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900543175.1 uncultured Fusobacterium sp., UMGS539",499c14474fcdb727bf3de72e4abeaee9,0.6222222222222222,1372000,1,12913000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.9200753553776639,0.9848114316207328,0.9524433934991984,0.9848114316207328,False,3367,22829,44321
1536000,0.08463742561163765,0.381294964028777,0.07009036808463742,0.04799079443153358,1.6721698113207548,1.0,1.0648378133069807,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900766005.1 uncultured Bacteroides sp., SRS295019_2",24e5a198308319a8b4e51d7f4d35b209,0.460431654676259,1272000,2,11641000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.9234326802735294,0.9752913231203794,0.9493620016969544,0.9752913231203794,False,2127,24956,44321
1114000,0.06138417456469032,0.5257196790939123,0.06138417456469032,0.04189887412287629,1.6669658886894076,1.0,1.1701878597911817,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900128435.1 Megamonas funiformis strain=Marseille-P3344, PRJEB18027",f28b8075f664655ff47e5e63208a6070,0.5257196790939123,1114000,3,10527000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.913913401513909,0.9794721052401766,0.9466927533770428,0.9794721052401766,False,1857,26813,44321
907000,0.04997795900374697,0.3879384088964927,0.04997795900374697,0.030391913539856954,1.4851157662624035,1.0,0.732419125920281,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900540455.1 uncultured Faecalibacterium sp., UMGS253",51287ebe69151b58fddffedffa783845,0.3879384088964927,907000,4,9620000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.9078730271622755,0.9699163564421905,0.938894691802233,0.9699163564421905,False,1347,28160,44321
450000,0.024796120784659467,0.1749611197511664,0.024796120784659467,0.012161277949504749,1.1977777777777778,1.0,0.4407009007826252,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905186105.1 uncultured Sutterella sp., Sutterella canine HQ MAG",02b48a1b35ad4170fb9bee12bbfb2a19,0.1749611197511664,450000,5,9170000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.88757677002577,0.9453198114232689,0.9164482907245195,0.9453198114232689,False,539,28699,44321
3537000,0.1948975093674234,0.052436538817861776,0.015594004849019176,0.02849664944383024,4.4628975265017665,4.0,2.4119552234856867,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009101815.1 Bacteroides vulgatus strain=BIOML-A141, ASM910181v1",5025f2518c1839dc8c0a17e638b1380c,0.6553640911617565,283000,6,8887000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.9486161746895673,0.9864613753253054,0.9675387750074363,0.9864613753253054,False,1263,29962,44321
275000,0.015153184923958563,0.11369294605809128,0.015098082433325987,0.006904176349811602,1.1167883211678833,1.0,0.4531430129976279,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009881245.1 Catenibacterium sp. BIOML-A1 strain=BIOML-A1, ASM988124v1",e88de87972ff05d9b12b19a0a8d4c07c,0.11410788381742738,274000,7,8613000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.8735878359266505,0.9323754450465437,0.9029816404865971,0.9323754450465437,False,306,30268,44321
265000,0.014602160017632797,0.13279270146984287,0.014436852545735067,0.007919496401254484,1.3396946564885497,1.0,1.797758544584877,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_021531595.1 Fusobacterium perfoetens strain=An877, ASM2153159v1",66ea04af98a58757d2acf4ebf6dfc894,0.13431322858590977,262000,8,8351000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.8725446269064844,0.9372917612926968,0.9049181940995905,0.9372917612926968,False,351,30619,44321
1161000,0.06397399162442143,0.1,0.014161340092572184,0.01290584598722953,2.22568093385214,2.0,1.2520963057597376,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905213925.1 uncultured Fusobacterium sp., SRR7721872-mag-bin.6",9fa303276d44cd196f9a9fcc9502b0b0,0.4517509727626459,257000,9,8094000,fastq_host_removed/Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,Toti_MySeq_20220331_Q1_S1_L001_unmapped.fastq,e691f5d5,18148000,31,DNA,1000,18148,True,0.9151325064879312,0.9746926986004819,0.9449126025442065,0.9746926986004819,False,572,31191,44321
