intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3771000,0.07247880989448192,0.7360921335155183,0.07247880989448192,0.1030586668755385,4.186953062848051,4.0,4.09115175678939,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.7360921335155183,3771000,0,48258000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.9188246009332636,0.9901648143798139,0.9544947076565387,0.9901648143798139,False,15789,15789,153204
2679000,0.051490514905149054,0.8395487308053902,0.051490514905149054,0.14305109527166393,8.18066442702501,8.0,4.604254910008989,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.8395487308053902,2679000,1,45579000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.9087466314544566,0.9943742468368922,0.9515604391456745,0.9943742468368922,False,21916,37705,153204
2195000,0.0421880105325876,0.7267577474175275,0.041918929827596145,0.06885590454557322,4.836772122879413,4.0,5.823708869419605,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000156675.1 Blautia hansenii DSM 20583 strain=DSM 20583, ASM15667v1",e0b662fff30e6c5720c709ba019a492d,0.7314228590469843,2181000,2,43398000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.9029241303197085,0.9899615788943452,0.9464428546070269,0.9899615788943452,False,10549,48254,153204
1857000,0.0356916335120798,0.6820022083179977,0.035614753310653675,0.05542283491292656,4.582298974635726,4.0,2.2885127395957374,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902461135.1 uncultured Clostridiaceae bacterium, UHGG-TPA_MGYG-HGUT-00312",70cb2f2f2c506b169ba2b7abaccc25a1,0.6834744203165256,1853000,3,41545000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8980667023834498,0.9877987225227516,0.9429327124531006,0.9877987225227516,False,8491,56745,153204
1708000,0.032827846008956545,0.5982332155477031,0.03253954525360857,0.02902013002271481,2.626107501476669,2.0,2.5601247349026424,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.6035335689045936,1693000,4,39852000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8956469497934689,0.9838431192156338,0.9397450345045514,0.9838431192156338,False,4446,61191,153204
1504000,0.028906955736224028,0.6402908468776732,0.028772415383728305,0.03171588209185139,3.2458249832999333,3.0,1.7965186414903116,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900540455.1 uncultured Faecalibacterium sp., UMGS253",51287ebe69151b58fddffedffa783845,0.6432848588537211,1497000,5,38355000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8919795851895155,0.9858695709495614,0.9389245780695384,0.9858695709495614,False,4859,66050,153204
1425000,0.027388571758058006,0.5361990950226244,0.02733091160698841,0.014294665935615259,1.540084388185654,1.0,0.7845265128845031,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000435655.1 Clostridium sp. CAG:299, MGS299",66b2f247d04c271fed49bd9ace81c28a,0.5373303167420814,1422000,6,36933000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8904284188025395,0.9801625565409564,0.935295487671748,0.9801625565409564,False,2190,68240,153204
1385000,0.026619769743796727,0.5868085106382979,0.026504449441657536,0.017244980548810736,1.9158810732414793,2.0,1.090615983279532,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018364575.1 Clostridiales bacterium, ASM1836457v1",91f7818e98adbaee5ded1d3f81466d0e,0.5893617021276596,1379000,7,35554000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8896109881850385,0.9830892901152529,0.9363501391501456,0.9830892901152529,False,2642,70882,153204
1514000,0.02909915623978935,0.5945697192820985,0.02483230506063926,0.0464152372000731,5.503869969040248,5.0,2.5915110063022015,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900556555.1 uncultured Blautia sp., UMGS1944",a719d9a18057aa7bd27c9f5f23ee7ce4,0.6967326277036355,1292000,8,34262000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8921702857595974,0.9884111085509815,0.9402906971552895,0.9884111085509815,False,7111,77993,153204
1058000,0.020334813277210786,0.429731925264013,0.020334813277210786,0.032570951150100516,4.7164461247637055,4.0,2.6366139849622647,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902501515.1 Collinsella intestinalis, DSM13635",dd6db8872cd9b91694f4f50110667198,0.429731925264013,1058000,9,33204000,fastq_host_removed/Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,Toti_MySeq_20220201_Z2_S14_L001_unmapped.fastq,125bf661,52029000,31,DNA,1000,52029,True,0.8819157585196585,0.9731228382172663,0.9275192983684624,0.9731228382172663,False,4990,82983,153204
