read_id	length	mean_Q
ERR14365508.1	1608	38.5684
ERR14365508.2	1557	35.6313
ERR14365508.3	1598	36.9806
ERR14365508.4	1616	33.5730
ERR14365508.5	1607	32.3472
ERR14365508.6	1614	37.5006
ERR14365508.7	1612	32.5323
ERR14365508.8	1614	37.7348
ERR14365508.9	1614	36.0421
ERR14365508.10	1599	32.8493
ERR14365508.11	1601	24.8157
ERR14365508.12	1592	39.2161
ERR14365508.13	1605	31.8305
ERR14365508.14	1612	28.4274
ERR14365508.15	1585	35.3691
ERR14365508.16	893	35.1153
ERR14365508.17	1617	33.7223
ERR14365508.18	1625	33.6523
ERR14365508.19	1613	34.4222
ERR14365508.20	1609	38.2822
ERR14365508.21	1594	22.4674
ERR14365508.22	1595	33.5191
ERR14365508.23	1545	37.6861
ERR14365508.24	1569	30.7470
ERR14365508.25	1612	37.0540
ERR14365508.26	1614	37.2664
ERR14365508.27	1617	28.6766
ERR14365508.28	1613	36.7607
ERR14365508.29	207	23.9372
ERR14365508.30	1618	34.1341
ERR14365508.31	1609	38.7576
ERR14365508.32	820	31.8451
ERR14365508.33	1610	30.9839
ERR14365508.34	1606	32.3892
ERR14365508.35	1602	34.1991
ERR14365508.36	1619	33.9957
ERR14365508.37	1606	39.1619
ERR14365508.38	1610	33.0174
ERR14365508.39	1587	36.4134
ERR14365508.40	1618	32.0513
ERR14365508.41	1618	40.4518
ERR14365508.42	1623	39.2089
ERR14365508.43	1611	34.8858
ERR14365508.44	1529	36.4624
ERR14365508.45	1601	32.7477
ERR14365508.46	1620	34.6321
ERR14365508.47	1627	29.0959
ERR14365508.48	1625	33.6098
ERR14365508.49	1613	38.5549
ERR14365508.50	1612	37.9702
ERR14365508.51	1613	30.1773
ERR14365508.52	1612	35.1141
ERR14365508.53	1592	37.7996
ERR14365508.54	1602	35.6779
ERR14365508.55	1609	35.9341
ERR14365508.56	1621	37.8772
ERR14365508.57	1612	36.4640
ERR14365508.58	1609	36.2268
ERR14365508.59	1614	36.5620
ERR14365508.60	1610	37.4193
ERR14365508.61	1601	37.2055
ERR14365508.62	1603	37.6213
ERR14365508.63	1599	38.4834
ERR14365508.64	1630	34.9160
ERR14365508.65	1598	25.5169
ERR14365508.66	887	38.4701
ERR14365508.67	1611	39.4916
ERR14365508.68	1562	36.1754
ERR14365508.69	1612	38.0422
ERR14365508.70	1606	39.1233
ERR14365508.71	1555	35.9916
ERR14365508.72	1609	37.2548
ERR14365508.73	1616	38.7958
ERR14365508.74	1618	34.7033
ERR14365508.75	1592	30.7079
ERR14365508.76	1602	33.2185
ERR14365508.77	1621	33.7039
ERR14365508.78	1609	35.6973
ERR14365508.79	1543	37.6708
ERR14365508.80	1617	34.6524
ERR14365508.81	1612	33.4311
ERR14365508.82	1581	30.5528
ERR14365508.83	1603	32.9719
ERR14365508.84	1613	32.6032
ERR14365508.85	1611	37.2570
ERR14365508.86	1605	38.0928
ERR14365508.87	1611	33.7573
ERR14365508.88	1557	30.8394
ERR14365508.89	1629	35.6440
ERR14365508.90	1601	38.3648
ERR14365508.91	1614	35.6989
ERR14365508.92	1612	33.9919
ERR14365508.93	1611	36.1260
ERR14365508.94	1598	33.6583
ERR14365508.95	1617	38.1979
ERR14365508.96	1612	32.2153
ERR14365508.97	1623	29.9951
ERR14365508.98	1611	36.1564
ERR14365508.99	1669	35.8580
ERR14365508.100	1543	26.6416
ERR14365508.101	1605	25.7757
ERR14365508.102	1608	33.2313
ERR14365508.103	1608	36.7562
ERR14365508.104	1648	35.8216
ERR14365508.105	1610	38.4994
ERR14365508.106	1615	30.2037
ERR14365508.107	1591	37.9478
ERR14365508.108	1612	32.6452
ERR14365508.109	681	35.1806
ERR14365508.110	1594	38.4893
ERR14365508.111	1598	34.4355
ERR14365508.112	1617	37.0656
ERR14365508.113	1610	34.3112
ERR14365508.114	682	28.9223
ERR14365508.115	507	27.1933
ERR14365508.116	1618	32.9920
ERR14365508.117	1541	34.5399
ERR14365508.118	1649	34.9660
ERR14365508.119	1612	30.8474
ERR14365508.120	1267	21.3741
ERR14365508.121	1575	35.1467
ERR14365508.122	1609	33.5531
ERR14365508.123	1601	37.2961
ERR14365508.124	1606	36.2267
ERR14365508.125	610	37.6475
ERR14365508.126	1625	30.2966
ERR14365508.127	1619	38.9790
ERR14365508.128	1574	37.7039
ERR14365508.129	1619	38.0469
ERR14365508.130	1590	38.8264
ERR14365508.131	1606	35.3039
ERR14365508.132	1606	37.2478
ERR14365508.133	3201	34.9819
ERR14365508.134	1606	35.6376
ERR14365508.135	1622	39.7035
ERR14365508.136	825	35.0836
ERR14365508.137	1614	36.2367
ERR14365508.138	3228	35.2726
ERR14365508.139	1613	30.8332
ERR14365508.140	1611	37.6034
ERR14365508.141	1606	37.1445
ERR14365508.142	3104	37.0245
ERR14365508.143	1608	37.4845
ERR14365508.144	1595	38.6082
ERR14365508.145	1622	36.4790
ERR14365508.146	1621	36.9426
ERR14365508.147	1593	36.7050
ERR14365508.148	1613	34.5443
ERR14365508.149	1605	31.1053
ERR14365508.150	1545	33.7819
ERR14365508.151	744	33.3817
ERR14365508.152	1617	38.0186
ERR14365508.153	1612	35.7686
ERR14365508.154	3107	34.4670
ERR14365508.155	1618	35.3517
ERR14365508.156	1612	32.7630
ERR14365508.157	1612	36.0540
ERR14365508.158	1620	35.5611
ERR14365508.159	1629	33.3720
ERR14365508.160	3210	35.6237
ERR14365508.161	1616	32.6559
ERR14365508.162	1604	37.3173
ERR14365508.163	838	37.4010
ERR14365508.164	1604	31.1702
ERR14365508.165	1618	37.7219
ERR14365508.166	1618	38.3548
ERR14365508.167	1621	34.5145
ERR14365508.168	704	19.9886
ERR14365508.169	1606	28.6027
ERR14365508.170	1595	36.6150
ERR14365508.171	1614	27.7410
ERR14365508.172	1620	34.3136
ERR14365508.173	1616	33.7902
ERR14365508.174	809	35.5538
ERR14365508.175	1605	37.2885
ERR14365508.176	1599	36.9518
ERR14365508.177	1596	38.0132
ERR14365508.178	1614	35.9560
ERR14365508.179	1591	38.9987
ERR14365508.180	1551	38.9955
ERR14365508.181	1614	37.1914
ERR14365508.182	1619	30.5695
ERR14365508.183	899	35.4850
ERR14365508.184	1577	31.9112
ERR14365508.185	1614	37.2255
ERR14365508.186	1592	37.7356
ERR14365508.187	1596	35.8070
ERR14365508.188	1614	38.9969
ERR14365508.189	1611	36.2297
