intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3852000,0.10059017078393483,0.7519031817294554,0.10059017078393483,0.18201048026537187,4.914330218068536,4.0,4.252533572964558,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020091465.1 Phocaeicola vulgatus strain=BFG-191, ASM2009146v1",cfcaa7d93ee12c43b81dc72fd8321792,0.7519031817294554,3852000,0,34442000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9285907911275696,0.9908438618124219,0.9597173264699957,0.9908438618124219,False,18930,18930,104005
2564000,0.06695565884995039,0.8035098715136321,0.06695565884995039,0.12517667419835585,5.077613104524181,5.0,3.0107422722177777,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_002865435.1 [Ruminococcus] gnavus strain=RJX1119, ASM286543v1",f038cfa3b87806eba6bcf358e6eb544e,0.8035098715136321,2564000,1,31878000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9164782666688198,0.992967880326728,0.9547230734977739,0.992967880326728,False,13019,31949,104005
1819000,0.04750091398130255,0.6680161943319838,0.04739645897529639,0.061448968799576946,3.521212121212121,3.0,1.8820499540088613,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902461135.1 uncultured Clostridiaceae bacterium, UHGG-TPA_MGYG-HGUT-00312",70cb2f2f2c506b169ba2b7abaccc25a1,0.6694884063305115,1815000,2,30063000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9063855363369162,0.9871401319521456,0.9467628341445309,0.9871401319521456,False,6391,38340,104005
1452000,0.03791716718023711,0.6543948458352508,0.03713375463519089,0.07671746550646603,5.611111111111111,5.0,4.901558669147166,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900556555.1 uncultured Blautia sp., UMGS1944",a719d9a18057aa7bd27c9f5f23ee7ce4,0.6682006442705937,1422000,3,28641000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8998207342512973,0.9870788243668058,0.9434497793090515,0.9870788243668058,False,7979,46319,104005
1390000,0.03629811458714159,0.4967129291453616,0.035514702042095364,0.026450651410989855,2.022794117647059,2.0,1.896648239882069,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000209425.1 Lachnospiraceae bacterium 6_1_63FAA strain=6_1_63FAA, Lach_bact_6_1_63FAA_V1",e955d8fa2bf07572c376eaf209ad2bf5,0.5076698319941563,1360000,4,27281000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8985549631203962,0.9783688669602615,0.9384619150403288,0.9783688669602615,False,2751,49070,104005
1341000,0.03501854076356609,0.5705731394354149,0.03483574450305531,0.028460170184125763,2.2188905547226385,2.0,1.2109210558966819,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900540455.1 uncultured Faecalibacterium sp., UMGS253",51287ebe69151b58fddffedffa783845,0.5735671514114628,1334000,5,25947000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8975153240909668,0.9822281935981562,0.9398717588445615,0.9822281935981562,False,2960,52030,104005
1116000,0.029142946675719435,0.4736170212765957,0.029064605421214813,0.01649920676890534,1.54177897574124,1.0,0.8265078668310073,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018364575.1 Clostridiales bacterium, ASM1836457v1",91f7818e98adbaee5ded1d3f81466d0e,0.4748936170212766,1113000,6,24834000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.892213563930034,0.9762647839531391,0.9342391739415865,0.9762647839531391,False,1716,53746,104005
1214000,0.031702094322870425,0.3696113074204947,0.027314984070611583,0.018652949377433777,1.8546845124282982,1.0,1.6650472825264917,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374235.1 Firmicutes bacterium, ASM1837423v1",9462195372eced9fcd0cfe13452b6958,0.42897526501766786,1046000,7,23788000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8946393544399747,0.9730675185508223,0.9338534364953985,0.9730675185508223,False,1940,55686,104005
1037000,0.02707996030709772,0.42120227457351744,0.02707996030709772,0.037305898754867554,3.7415621986499517,3.0,2.1596677012415824,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_902501515.1 Collinsella intestinalis, DSM13635",dd6db8872cd9b91694f4f50110667198,0.42120227457351744,1037000,8,22751000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8901029877787378,0.9724937010331436,0.9312983444059406,0.9724937010331436,False,3880,59566,104005
890000,0.023241238836371234,0.267601246105919,0.02243171253982347,0.010480265371857122,1.2689173457508731,1.0,0.6427531849244753,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_017850355.1 Firmicutes bacterium, ASM1785035v1",cbf42449e7127ede27d9af5f3ebc5bb8,0.2772585669781931,859000,9,21892000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8857245579145755,0.9594636980403969,0.9225941279774862,0.9594636980403969,False,1090,60656,104005
695000,0.018149057293570796,0.3339740509370495,0.018149057293570796,0.010201432623431567,1.5266187050359712,1.0,0.8775846135243746,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_004155625.1 Bifidobacterium pseudolongum subsp. globosum strain=2009B, ASM415562v1",e8ccf0e2d189dca0e240ac909f336b7e,0.3339740509370495,695000,10,21197000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8786865977027429,0.9652412965401173,0.92196394712143,0.9652412965401173,False,1061,61717,104005
670000,0.017496213506032275,0.2515082956259427,0.017417872251527654,0.007615018508725542,1.1874062968515742,1.0,0.45744583394630717,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000435655.1 Clostridium sp. CAG:299, MGS299",66b2f247d04c271fed49bd9ace81c28a,0.2526395173453997,667000,11,20530000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.877648826439058,0.9565900249016424,0.9171194256703501,0.9565900249016424,False,792,62509,104005
890000,0.023241238836371234,0.18735011990407674,0.016321094688462944,0.008114994471419643,1.3504,1.0,0.9635454530015695,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900766005.1 uncultured Bacteroides sp., SRS295019_2",24e5a198308319a8b4e51d7f4d35b209,0.2667865707434053,625000,12,19905000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8857245579145755,0.9582727978304255,0.9219986778725004,0.9582727978304255,False,844,63353,104005
554000,0.014467018331853555,0.2507936507936508,0.014440904580352014,0.007470794673333013,1.4050632911392404,1.0,0.783262780743262,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900543175.1 uncultured Fusobacterium sp., UMGS539",499c14474fcdb727bf3de72e4abeaee9,0.25124716553287985,553000,13,19352000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.872282958959974,0.9564195059523324,0.9143512324561531,0.9564195059523324,False,777,64130,104005
2438000,0.06366532616075625,0.1311893823379275,0.013422468271791926,0.01703764242103745,3.4474708171206228,2.0,5.134964776221879,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_017850315.1 [Ruminococcus] gnavus, ASM1785031v1",a615b98921938e156f21bd8feca172c8,0.6222562531904032,514000,14,18838000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9149897411369314,0.9848131690561961,0.9499014550965638,0.9848131690561961,False,1772,65902,104005
513000,0.013396354520290385,0.13301233824857056,0.011542278163680994,0.005115138695255036,1.2036199095022624,1.0,0.817891296122715,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_003434325.1 Lachnospiraceae bacterium AM25-17 strain=AM25-17, ASM343432v1",cc5902bf37702f57b9cf8323ece657aa,0.1543785735780921,442000,15,18396000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8701221292807605,0.9415109771719096,0.905816553226335,0.9415109771719096,False,532,66434,104005
681000,0.017783464772549225,0.16961826052735143,0.011255026897164046,0.010499495216576126,2.5336426914153134,2.0,1.5677005054061701,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900544395.1 uncultured Ruminococcus sp., UMGS669",6b0563358129ee256a28e47d42807e90,0.2680047225501771,431000,16,17965000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.878109984799251,0.9584136317317435,0.9182618082654972,0.9584136317317435,False,1092,67526,104005
425000,0.011098344388154803,0.16970954356846474,0.010680524364130152,0.005057449161098024,1.2860635696821516,1.0,0.7716406208803658,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009881245.1 Catenibacterium sp. BIOML-A1 strain=BIOML-A1, ASM988124v1",e88de87972ff05d9b12b19a0a8d4c07c,0.17634854771784234,409000,17,17556000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8648560201092743,0.9455607048735428,0.9052083624914086,0.9455607048735428,False,526,68052,104005
361000,0.009427064292056198,0.15422440768886903,0.009009244268031546,0.003807509254362771,1.1478260869565218,1.0,0.42888757205635863,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018383135.1 Lachnospiraceae bacterium, ASM1838313v1",ba2b0d2e72628a3e7efe8b3af4b04886,0.16137684398748323,345000,18,17211000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.860314624319585,0.942858435410353,0.901586529864969,0.942858435410353,False,396,68448,104005
345000,0.009009244268031546,0.14509970301230377,0.008930903013526923,0.004480553819527907,1.3625730994152048,1.0,1.17358965460889,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_008151785.1 Peptacetobacter hiranonis strain=DSM 13275, ASM815178v1",38da003fda04f2e5b2839a78fba92b78,0.1463725074246924,342000,19,16869000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8590574435008992,0.9398949996582103,0.8994762215795548,0.9398949996582103,False,466,68914,104005
357000,0.009322609286050033,0.0975682087781732,0.008591424244006895,0.005153598384693044,1.6291793313069909,1.0,2.588705816956816,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_008679565.1 Firmicutes bacterium, ASM867956v1",0b01af4e898a7d6b17974d9f6922b096,0.10587188612099645,329000,20,16540000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8600054612564364,0.9301249866141199,0.8950652239352781,0.9301249866141199,False,536,69450,104005
3535000,0.09231211155794641,0.05113952195664258,0.0072073954144252364,0.012220566318926976,4.605072463768116,5.0,2.274586201060173,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_009101815.1 Bacteroides vulgatus strain=BIOML-A141, ASM910181v1",5025f2518c1839dc8c0a17e638b1380c,0.6549935149156939,276000,21,16264000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9260218791834437,0.9864433769965499,0.9562326280899969,0.9864433769965499,False,1271,70721,104005
265000,0.0069201441479082885,0.10935550935550936,0.006867916644905207,0.0028556319407720783,1.129277566539924,1.0,0.49944670046663237,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905211175.1 uncultured Sutterella sp., ERR321551-mag-bin.31",16ad83b91136916912ae095aa5d4070e,0.1101871101871102,263000,22,16001000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8517777569715014,0.9313244258119092,0.8915510913917053,0.9313244258119092,False,297,71018,104005
485000,0.012665169478247244,0.07527539779681762,0.006423982869379015,0.004249795682899861,1.7967479674796747,1.0,1.9441776726056883,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905188035.1 Firmicutes bacterium, ERR1430529-mag-bin.26",924bba47b190b093ffd2edb12262cf8b,0.14840881272949816,246000,23,15755000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8685481576523167,0.9403139805944345,0.9044310691233757,0.9403139805944345,False,442,71460,104005
852000,0.022248916279312685,0.07902946273830155,0.005953935342351282,0.004115186769866833,1.8771929824561404,1.0,2.2366184958752138,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905197675.1 uncultured Blautia sp., ERR1190610-mag-bin.6",ca695ec76e3ea2c2c3be31666bc2ead6,0.2953206239168111,228000,24,15527000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.884478708022957,0.9614190041840368,0.9229488561034969,0.9614190041840368,False,428,71888,104005
1917000,0.05006006162845354,0.03911412752277192,0.005718911578837416,0.004538243353684919,2.1552511415525113,1.0,1.819129026864223,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020740285.1 Tyzzerella nexilis strain=MSK.23.38, ASM2074028v1",8937736601b714e7f97f8c02863dd953,0.3423825683157707,219000,25,15308000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.907921099690338,0.966015837592475,0.9369684686414065,0.966015837592475,False,472,72360,104005
293000,0.007651329189951429,0.1049095607235142,0.005301091554812764,0.0022210470650449498,1.1379310344827587,1.0,0.3588290414083608,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900550335.1 uncultured Clostridium sp., UMGS1287",64d62513f021724991f4f8e065f86850,0.15142118863049095,203000,26,15105000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8545420692642414,0.940923700889782,0.8977328850770117,0.940923700889782,False,231,72591,104005
1761000,0.045986316394213196,0.07148377125193199,0.004831044027785032,0.006336233834911783,3.562162162162162,4.0,1.8091884624389887,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018374545.1 Firmicutes bacterium, ASM1837454v1",6820a69876ef4c62a72550610dc16855,0.6804482225656878,185000,27,14920000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9054385640547497,0.9876573340653109,0.9465479490600303,0.9876573340653109,False,659,73250,104005
1296000,0.03384342194599676,0.08087233075874603,0.004648247767274246,0.0038748137108792846,2.264044943820225,2.0,1.157753266975972,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905207885.1 uncultured Faecalibacterium sp., SRR2912784-mag-bin.20",70a26e7581a1cb1091083e0a448b6c8c,0.5888232621535665,178000,28,14742000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8965276454793405,0.9830603047542912,0.9397939751168158,0.9830603047542912,False,403,73653,104005
1355000,0.035384133284587664,0.06658786446020488,0.00441322400376038,0.0024902648911110043,1.532544378698225,1.0,0.8906848834688947,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018365545.1 Lachnospiraceae bacterium, ASM1836554v1",ba35374fa30b2a79489f27277e513eda,0.5338849487785658,169000,29,14573000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8978160667104573,0.9799591889673671,0.9388876278389122,0.9799591889673671,False,259,73912,104005
949000,0.024781950174962136,0.08880090497737557,0.004099858985741891,0.005461275900197106,3.6178343949044587,3.0,1.9696261465791747,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018377935.1 Collinsella intestinalis, ASM1837793v1",250ea2013fc9ac1e75210373eb51de66,0.5367647058823529,157000,30,14416000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.8875604030232886,0.9801292573173436,0.9338448301703162,0.9801292573173436,False,568,74480,104005
2319000,0.06055778973207291,0.05035484961135519,0.003890948973729566,0.004461323974808903,3.1140939597315436,2.0,2.4754640303725304,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_019414925.1 [Ruminococcus] gnavus, ASM1941492v1",1ba0fa2f0262ff67cd803b1bf0a62ab4,0.7837107130787428,149000,31,14267000,fastq_host_removed/Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,Toti_MySeq_20220331_Z1_S13_L001_unmapped.fastq,63afff47,38294000,31,DNA,1000,38294,True,0.9135139038825323,0.9921690386396694,0.9528414712611009,0.9921690386396694,False,464,74944,104005
