read_id	length	mean_Q
ERR13927574.1	1552	15.9420
ERR13927574.2	1593	16.1224
ERR13927574.3	1569	16.9547
ERR13927574.4	1606	18.3904
ERR13927574.5	1635	15.6385
ERR13927574.6	1544	20.4074
ERR13927574.7	1591	17.9925
ERR13927574.8	1569	18.8674
ERR13927574.9	1615	18.3628
ERR13927574.10	1551	15.7647
ERR13927574.11	1579	17.1944
ERR13927574.12	1619	17.3780
ERR13927574.13	1581	19.3232
ERR13927574.14	1604	19.4501
ERR13927574.15	1566	16.6149
ERR13927574.16	1527	16.1303
ERR13927574.17	1594	18.5276
ERR13927574.18	1597	19.1353
ERR13927574.19	1555	19.6765
ERR13927574.20	1585	16.9489
ERR13927574.21	1592	17.3788
ERR13927574.22	1038	14.7967
ERR13927574.23	1556	21.5122
ERR13927574.24	1598	16.4212
ERR13927574.25	1583	20.3253
ERR13927574.26	1575	15.2933
ERR13927574.27	1535	19.8072
ERR13927574.28	1571	21.8581
ERR13927574.29	1629	17.6575
ERR13927574.30	1562	17.5333
ERR13927574.31	1645	17.5070
ERR13927574.32	1574	18.8170
ERR13927574.33	402	19.1070
ERR13927574.34	1558	17.5193
ERR13927574.35	1561	20.3530
ERR13927574.36	1536	15.5234
ERR13927574.37	1563	18.2131
ERR13927574.38	1577	18.1909
ERR13927574.39	1625	18.6911
ERR13927574.40	1592	20.0126
ERR13927574.41	1578	20.4499
ERR13927574.42	1579	16.4465
ERR13927574.43	1576	19.4112
ERR13927574.44	1543	18.0052
ERR13927574.45	1625	19.7058
ERR13927574.46	1623	18.1035
ERR13927574.47	1572	15.7366
ERR13927574.48	1591	17.5160
ERR13927574.49	1575	20.5371
ERR13927574.50	1566	19.1539
ERR13927574.51	1579	17.6111
ERR13927574.52	868	19.0426
ERR13927574.53	1585	18.0303
ERR13927574.54	1610	19.3006
ERR13927574.55	1664	20.4543
ERR13927574.56	1558	18.2253
ERR13927574.57	1590	19.4113
ERR13927574.58	716	17.2472
ERR13927574.59	1516	17.2249
ERR13927574.60	1555	19.9588
ERR13927574.61	1604	19.4152
ERR13927574.62	1579	15.8816
ERR13927574.63	1593	18.5355
ERR13927574.64	1577	20.2441
ERR13927574.65	1438	16.5348
ERR13927574.66	1544	16.1710
ERR13927574.67	1586	20.5315
ERR13927574.68	1544	17.1082
ERR13927574.69	1550	21.4187
ERR13927574.70	1566	18.7401
ERR13927574.71	1605	16.2660
ERR13927574.72	1577	16.4242
ERR13927574.73	1561	20.0967
ERR13927574.74	1616	14.8187
ERR13927574.75	404	14.2277
ERR13927574.76	1046	17.8872
ERR13927574.77	1571	17.6493
ERR13927574.78	1562	20.3873
ERR13927574.79	1559	18.1802
ERR13927574.80	1593	16.7891
ERR13927574.81	1556	16.3728
ERR13927574.82	1591	16.0949
ERR13927574.83	1553	17.4166
ERR13927574.84	1571	14.1216
ERR13927574.85	1584	17.0928
ERR13927574.86	1575	19.7137
ERR13927574.87	1563	16.9866
ERR13927574.88	1608	19.2276
ERR13927574.89	1601	19.5503
ERR13927574.90	1606	18.2142
ERR13927574.91	1595	18.1034
ERR13927574.92	1459	17.3537
ERR13927574.93	1594	18.5772
ERR13927574.94	1589	18.9094
ERR13927574.95	1580	17.9139
ERR13927574.96	1623	17.0025
ERR13927574.97	1608	19.2811
ERR13927574.98	1245	18.4643
ERR13927574.99	1656	21.3502
ERR13927574.100	1612	20.3257
ERR13927574.101	1601	15.5909
ERR13927574.102	1552	16.4987
ERR13927574.103	1543	15.7006
ERR13927574.104	1237	18.7478
ERR13927574.105	1585	18.1325
ERR13927574.106	1586	16.1349
ERR13927574.107	1583	15.1327
ERR13927574.108	1580	19.5759
ERR13927574.109	1586	17.1148
ERR13927574.110	1585	22.5647
ERR13927574.111	1570	16.5510
ERR13927574.112	1631	20.5573
ERR13927574.113	1557	15.2678
ERR13927574.114	1559	16.5792
ERR13927574.115	1547	20.1170
ERR13927574.116	1597	19.5736
ERR13927574.117	1527	15.6640
ERR13927574.118	1567	20.3452
ERR13927574.119	1569	21.1734
ERR13927574.120	1538	16.2971
ERR13927574.121	1612	17.5521
ERR13927574.122	1610	19.2969
ERR13927574.123	1592	18.3411
ERR13927574.124	1550	18.3019
ERR13927574.125	1571	18.5207
ERR13927574.126	1595	17.1498
ERR13927574.127	1660	19.5018
ERR13927574.128	1618	18.4790
ERR13927574.129	1556	14.9344
ERR13927574.130	1566	20.6054
ERR13927574.131	1561	15.7463
ERR13927574.132	1556	16.9042
ERR13927574.133	1561	19.3190
ERR13927574.134	1581	20.5433
ERR13927574.135	1552	15.0909
ERR13927574.136	1524	15.5453
ERR13927574.137	1578	19.7484
ERR13927574.138	1588	15.7393
ERR13927574.139	1552	15.4433
ERR13927574.140	1564	17.6061
ERR13927574.141	1562	15.6799
ERR13927574.142	1606	16.8898
ERR13927574.143	1586	18.5284
ERR13927574.144	1605	20.4168
ERR13927574.145	1578	16.7617
ERR13927574.146	1602	19.0499
ERR13927574.147	1573	16.0413
ERR13927574.148	1573	16.8741
ERR13927574.149	1583	20.7404
ERR13927574.150	1535	18.9290
ERR13927574.151	1602	16.9644
ERR13927574.152	1595	19.0614
ERR13927574.153	1597	15.3187
ERR13927574.154	1611	17.4891
ERR13927574.155	1600	19.1262
ERR13927574.156	1611	17.7244
ERR13927574.157	1555	16.0733
ERR13927574.158	1600	16.3819
ERR13927574.159	1540	18.3890
ERR13927574.160	1566	18.0485
ERR13927574.161	1605	21.2056
ERR13927574.162	1562	18.6562
ERR13927574.163	1599	18.4703
ERR13927574.164	1596	17.7588
ERR13927574.165	836	19.0825
ERR13927574.166	1577	18.2663
ERR13927574.167	1609	16.4885
ERR13927574.168	1551	14.6499
ERR13927574.169	1563	16.7223
ERR13927574.170	1598	16.7710
ERR13927574.171	1572	19.7195
ERR13927574.172	1218	17.5041
ERR13927574.173	1609	19.8073
ERR13927574.174	1595	16.6539
ERR13927574.175	1573	19.3166
ERR13927574.176	1608	21.3495
ERR13927574.177	1604	20.7014
ERR13927574.178	1593	18.7502
ERR13927574.179	1482	17.6829
ERR13927574.180	1555	17.6354
ERR13927574.181	1527	15.0275
ERR13927574.182	1574	19.0591
ERR13927574.183	1556	18.6639
ERR13927574.184	1571	19.7689
ERR13927574.185	1622	16.6412
ERR13927574.186	1547	20.2017
ERR13927574.187	1569	16.9267
