read_id	length	mean_Q
ERR13927431.1	1508	23.1883
ERR13927431.2	3512	24.3277
ERR13927431.3	1598	20.8642
ERR13927431.4	1477	15.8876
ERR13927431.5	3113	20.8269
ERR13927431.6	3131	17.7739
ERR13927431.7	1540	18.1429
ERR13927431.8	1584	14.6496
ERR13927431.9	1574	24.0997
ERR13927431.10	1604	25.2276
ERR13927431.11	1583	22.5862
ERR13927431.12	1568	22.4426
ERR13927431.13	1591	20.7586
ERR13927431.14	1593	24.4727
ERR13927431.15	1358	18.2923
ERR13927431.16	1599	23.8149
ERR13927431.17	1597	23.7727
ERR13927431.18	1613	22.8246
ERR13927431.19	1559	23.9699
ERR13927431.20	1579	24.4421
ERR13927431.21	1612	18.7258
ERR13927431.22	1610	23.8298
ERR13927431.23	1612	23.5248
ERR13927431.24	1612	22.1998
ERR13927431.25	1585	16.2883
ERR13927431.26	1588	21.6423
ERR13927431.27	1606	22.4907
ERR13927431.28	1587	21.5236
ERR13927431.29	1606	22.1146
ERR13927431.30	1599	17.3659
ERR13927431.31	1577	19.5422
ERR13927431.32	1596	23.0990
ERR13927431.33	1644	18.9100
ERR13927431.34	1604	20.7251
ERR13927431.35	1608	17.1642
ERR13927431.36	1613	22.1333
ERR13927431.37	1595	24.2038
ERR13927431.38	1614	24.1753
ERR13927431.39	1600	21.6425
ERR13927431.40	1558	23.4679
ERR13927431.41	1607	17.8009
ERR13927431.42	1622	22.3311
ERR13927431.43	1589	21.4877
ERR13927431.44	1601	24.0131
ERR13927431.45	1595	22.4326
ERR13927431.46	1514	20.6103
ERR13927431.47	1606	23.4128
ERR13927431.48	1562	20.9398
ERR13927431.49	1558	21.6329
ERR13927431.50	1597	22.8779
ERR13927431.51	1606	23.5847
ERR13927431.52	1546	18.4172
ERR13927431.53	1590	18.8811
ERR13927431.54	1580	21.5576
ERR13927431.55	1554	18.8102
ERR13927431.56	1601	24.1943
ERR13927431.57	1584	23.4116
ERR13927431.58	1602	21.4126
ERR13927431.59	1567	21.5807
ERR13927431.60	1569	22.7871
ERR13927431.61	1541	17.9111
ERR13927431.62	1599	23.0238
ERR13927431.63	1594	22.6807
ERR13927431.64	1604	25.7338
ERR13927431.65	1574	20.3335
ERR13927431.66	1606	23.6077
ERR13927431.67	1562	18.4539
ERR13927431.68	1576	22.8737
ERR13927431.69	1593	19.0107
ERR13927431.70	1600	21.8056
ERR13927431.71	810	19.6691
ERR13927431.72	1541	17.7294
ERR13927431.73	1579	20.8822
ERR13927431.74	1575	21.4800
ERR13927431.75	1439	23.8013
ERR13927431.76	1587	22.6371
ERR13927431.77	1594	19.1412
ERR13927431.78	1573	22.2854
