read_id	length	mean_Q
ERR13927435.1	1590	19.8403
ERR13927435.2	1500	19.4533
ERR13927435.3	1602	21.4007
ERR13927435.4	3176	21.0258
ERR13927435.5	1582	21.1960
ERR13927435.6	3185	17.7830
ERR13927435.7	3185	18.3206
ERR13927435.8	3127	19.3598
ERR13927435.9	3128	20.0326
ERR13927435.10	1577	16.3855
ERR13927435.11	1536	16.9811
ERR13927435.12	1602	16.0100
ERR13927435.13	503	22.6461
ERR13927435.14	1578	21.5982
ERR13927435.15	1537	21.7547
ERR13927435.16	1574	22.1601
ERR13927435.17	1621	21.5256
ERR13927435.18	1585	22.2524
ERR13927435.19	1562	23.8726
ERR13927435.20	1617	23.4416
ERR13927435.21	1417	24.2795
ERR13927435.22	1577	22.6512
ERR13927435.23	1561	22.3818
ERR13927435.24	1587	22.0681
ERR13927435.25	1583	23.0840
ERR13927435.26	1568	17.0510
ERR13927435.27	1580	22.0038
ERR13927435.28	1581	21.6078
ERR13927435.29	1596	23.8346
ERR13927435.30	1635	23.8226
ERR13927435.31	1594	21.0834
ERR13927435.32	1574	21.2414
ERR13927435.33	1600	19.7219
ERR13927435.34	1596	22.7744
ERR13927435.35	1557	19.4252
ERR13927435.36	1584	15.6130
ERR13927435.37	1571	21.2374
ERR13927435.38	1570	20.3178
ERR13927435.39	1592	19.7695
ERR13927435.40	1599	19.8724
ERR13927435.41	1593	24.4388
ERR13927435.42	1572	20.4790
ERR13927435.43	1570	21.5038
ERR13927435.44	1556	22.8310
ERR13927435.45	1588	22.8382
ERR13927435.46	1586	22.6948
ERR13927435.47	1289	20.6369
ERR13927435.48	1073	21.9189
ERR13927435.49	1621	20.7428
ERR13927435.50	1548	20.6195
ERR13927435.51	1560	21.9372
ERR13927435.52	1618	23.2719
ERR13927435.53	1586	20.5612
ERR13927435.54	1591	23.3759
ERR13927435.55	1576	20.2925
ERR13927435.56	1606	17.2354
ERR13927435.57	1566	24.6692
ERR13927435.58	1570	18.5936
ERR13927435.59	1566	22.1533
ERR13927435.60	1591	22.2420
ERR13927435.61	1570	22.6522
ERR13927435.62	1571	17.9764
ERR13927435.63	1570	21.9611
ERR13927435.64	1596	19.0821
