read_id	length	mean_Q
ERR13927504.1	1529	15.8404
ERR13927504.2	265	11.9623
ERR13927504.3	178	12.2528
ERR13927504.4	1545	15.6518
ERR13927504.5	674	14.0875
ERR13927504.6	1539	14.4282
ERR13927504.7	1488	14.6022
ERR13927504.8	1577	14.6893
ERR13927504.9	1533	15.6660
ERR13927504.10	1517	13.7779
ERR13927504.11	1476	14.4485
ERR13927504.12	1576	17.1580
ERR13927504.13	1575	15.8908
ERR13927504.14	1516	14.8067
ERR13927504.15	1541	14.2583
ERR13927504.16	1553	16.4965
ERR13927504.17	1556	13.5456
ERR13927504.18	467	12.7837
ERR13927504.19	1621	13.9161
ERR13927504.20	1541	16.1291
ERR13927504.21	1545	13.8718
ERR13927504.22	1520	14.4079
ERR13927504.23	1560	15.0449
ERR13927504.24	1579	15.8543
ERR13927504.25	1524	15.7795
ERR13927504.26	1487	13.8285
ERR13927504.27	1564	16.1995
ERR13927504.28	1533	16.7065
ERR13927504.29	1185	14.5781
ERR13927504.30	1508	15.7374
ERR13927504.31	1563	14.5969
ERR13927504.32	1573	15.1182
ERR13927504.33	1536	14.5651
ERR13927504.34	249	10.9759
ERR13927504.35	1621	15.9038
ERR13927504.36	1534	13.7640
ERR13927504.37	1576	17.3242
ERR13927504.38	1509	16.1398
ERR13927504.39	1535	15.3629
ERR13927504.40	1559	15.3797
ERR13927504.41	779	12.9281
ERR13927504.42	1562	15.0589
ERR13927504.43	1044	13.8487
ERR13927504.44	1547	14.1008
ERR13927504.45	1557	16.2017
ERR13927504.46	1559	13.9827
ERR13927504.47	1326	15.6154
ERR13927504.48	1574	15.2357
ERR13927504.49	1495	14.5023
ERR13927504.50	1528	15.7343
ERR13927504.51	1587	14.9401
ERR13927504.52	1578	17.6850
ERR13927504.53	1538	14.8830
ERR13927504.54	1581	15.4485
ERR13927504.55	1568	15.4050
ERR13927504.56	1567	14.7237
ERR13927504.57	1464	16.3395
ERR13927504.58	1529	14.8875
ERR13927504.59	1542	14.5091
ERR13927504.60	1506	14.1846
ERR13927504.61	1492	14.7393
ERR13927504.62	1563	15.1408
ERR13927504.63	1608	15.1287
ERR13927504.64	1547	16.5482
ERR13927504.65	1578	16.3346
ERR13927504.66	181	13.7514
ERR13927504.67	1521	15.1683
ERR13927504.68	1578	14.3764
ERR13927504.69	1542	15.1978
ERR13927504.70	1567	14.4320
ERR13927504.71	1581	16.4763
ERR13927504.72	1540	14.5325
ERR13927504.73	1506	14.1368
ERR13927504.74	1554	15.5952
ERR13927504.75	1528	15.0177
ERR13927504.76	1526	15.0773
ERR13927504.77	1566	16.3876
ERR13927504.78	1556	15.1240
ERR13927504.79	1549	16.5042
ERR13927504.80	1551	14.0554
ERR13927504.81	1573	16.5022
ERR13927504.82	1522	14.6971
ERR13927504.83	2213	22.9065
ERR13927504.84	1526	15.5904
ERR13927504.85	1543	14.3778
ERR13927504.86	1549	14.3493
ERR13927504.87	1580	13.6880
ERR13927504.88	1553	16.0039
ERR13927504.89	1569	15.8827
ERR13927504.90	1560	15.3385
ERR13927504.91	1502	15.9134
ERR13927504.92	1528	16.0955
ERR13927504.93	1551	17.0193
ERR13927504.94	1613	14.9684
ERR13927504.95	1571	15.1388
ERR13927504.96	1575	15.7308
ERR13927504.97	1557	16.0417
ERR13927504.98	1546	16.5873
ERR13927504.99	1521	14.9928
ERR13927504.100	1567	14.4448
ERR13927504.101	1554	14.8147
ERR13927504.102	1449	14.5776
ERR13927504.103	1556	14.9846
ERR13927504.104	1652	16.3517
ERR13927504.105	1583	14.0082
ERR13927504.106	1570	16.9987
ERR13927504.107	1514	13.1334
ERR13927504.108	523	13.5545
ERR13927504.109	1555	15.5068
ERR13927504.110	1559	15.4708
ERR13927504.111	1569	15.3862
ERR13927504.112	1475	14.2014
ERR13927504.113	1519	14.2192
ERR13927504.114	1538	16.1651
ERR13927504.115	1477	13.9587
ERR13927504.116	1487	14.4512
ERR13927504.117	1534	15.8383
ERR13927504.118	1580	16.7348
ERR13927504.119	1505	13.6352
ERR13927504.120	1445	14.5239
ERR13927504.121	529	12.6200
ERR13927504.122	1591	14.1571
ERR13927504.123	1576	15.1491
ERR13927504.124	1488	15.8380
ERR13927504.125	1552	15.0728
ERR13927504.126	1586	15.1299
ERR13927504.127	1528	15.3822
ERR13927504.128	1575	14.9562
ERR13927504.129	1540	15.5110
ERR13927504.130	1503	14.9674
ERR13927504.131	1535	16.9550
ERR13927504.132	1569	15.7699
ERR13927504.133	1559	13.9262
ERR13927504.134	1711	14.1882
ERR13927504.135	1563	13.4363
ERR13927504.136	1547	14.3814
ERR13927504.137	1549	14.9232
ERR13927504.138	1536	15.0807
ERR13927504.139	1277	14.4448
ERR13927504.140	1574	15.3424
ERR13927504.141	1547	17.5495
ERR13927504.142	1563	14.9731
ERR13927504.143	1541	15.1454
ERR13927504.144	1540	14.5325
ERR13927504.145	1511	14.2502
ERR13927504.146	1545	15.7087
ERR13927504.147	1529	14.8470
ERR13927504.148	1520	13.5553
ERR13927504.149	1504	15.0080
ERR13927504.150	1542	14.9812
ERR13927504.151	1555	16.0804
ERR13927504.152	1509	14.4175
ERR13927504.153	1541	14.4387
ERR13927504.154	1557	14.4226
ERR13927504.155	1561	17.8930
ERR13927504.156	1591	16.0987
ERR13927504.157	1523	16.1937
ERR13927504.158	606	14.8201
ERR13927504.159	1490	14.1940
ERR13927504.160	1530	14.7765
ERR13927504.161	1573	15.8913
ERR13927504.162	1564	16.0198
ERR13927504.163	1555	14.5762
ERR13927504.164	1510	13.7060
ERR13927504.165	1563	14.5310
ERR13927504.166	1547	15.8759
ERR13927504.167	1527	14.4244
ERR13927504.168	1578	15.5501
ERR13927504.169	1540	15.6370
ERR13927504.170	1553	16.3271
ERR13927504.171	1551	14.1812
ERR13927504.172	1506	15.5212
ERR13927504.173	1561	16.2357
ERR13927504.174	1530	14.0105
ERR13927504.175	1551	16.0387
ERR13927504.176	1552	14.4330
ERR13927504.177	1562	15.6985
ERR13927504.178	1551	14.4449
ERR13927504.179	1559	15.6632
ERR13927504.180	1539	14.3028
ERR13927504.181	1510	13.4099
ERR13927504.182	793	14.4111
ERR13927504.183	1254	13.9354
ERR13927504.184	1581	14.8166
ERR13927504.185	1484	13.3032
ERR13927504.186	215	10.9814
ERR13927504.187	1529	14.9941
ERR13927504.188	1561	15.6028
ERR13927504.189	1539	15.4815
ERR13927504.190	1570	15.3248
ERR13927504.191	1544	15.3199
ERR13927504.192	1546	14.2439
ERR13927504.193	1535	16.1537
ERR13927504.194	1511	13.9246
ERR13927504.195	1491	14.8095
ERR13927504.196	1514	14.1856
ERR13927504.197	1545	15.0550
ERR13927504.198	1552	14.1778
ERR13927504.199	1618	15.6273
ERR13927504.200	1561	14.0295
ERR13927504.201	1584	15.7172
ERR13927504.202	1578	16.6179
ERR13927504.203	1546	14.7924
ERR13927504.204	369	15.6125
ERR13927504.205	1529	13.9791
ERR13927504.206	1523	14.0703
ERR13927504.207	208	11.1635
ERR13927504.208	1637	18.0672
ERR13927504.209	1603	14.9414
ERR13927504.210	1574	15.4581
ERR13927504.211	1609	14.8931
ERR13927504.212	1540	16.5714
ERR13927504.213	1539	14.4971
ERR13927504.214	1589	14.8993
ERR13927504.215	946	13.9619
ERR13927504.216	1555	15.5531
ERR13927504.217	1595	15.6376
ERR13927504.218	1542	14.6829
ERR13927504.219	156	14.8269
ERR13927504.220	1566	14.0536
ERR13927504.221	1580	14.2247
ERR13927504.222	1539	15.6615
ERR13927504.223	220	16.6227
ERR13927504.224	1560	14.2385
ERR13927504.225	1599	14.3965
ERR13927504.226	1576	14.4810
ERR13927504.227	1537	14.0846
ERR13927504.228	253	11.7391
ERR13927504.229	1523	14.3775
ERR13927504.230	1578	15.2662
ERR13927504.231	1528	14.7971
ERR13927504.232	1543	14.6267
ERR13927504.233	1553	13.7817
ERR13927504.234	283	12.3675
ERR13927504.235	1538	14.4974
