read_id	length	mean_Q
ERR13927432.1	1478	15.8890
ERR13927432.2	1558	19.1149
ERR13927432.3	1529	16.9045
ERR13927432.4	3194	21.6882
ERR13927432.5	1550	20.2071
ERR13927432.6	1512	22.0906
ERR13927432.7	1637	18.9016
ERR13927432.8	1550	16.9400
ERR13927432.9	1220	18.3631
ERR13927432.10	1585	18.8555
ERR13927432.11	413	15.1477
ERR13927432.12	1545	15.9786
ERR13927432.13	1565	20.5029
ERR13927432.14	1573	18.8818
ERR13927432.15	1598	20.9274
ERR13927432.16	1565	18.6192
ERR13927432.17	203	13.2167
ERR13927432.18	1564	18.0038
ERR13927432.19	1603	16.9039
ERR13927432.20	179	16.4581
ERR13927432.21	1567	17.3446
ERR13927432.22	661	15.9002
ERR13927432.23	1586	22.3014
ERR13927432.24	1590	21.8742
ERR13927432.25	1594	22.8287
ERR13927432.26	1575	22.4311
ERR13927432.27	1579	21.5624
ERR13927432.28	1566	22.8972
ERR13927432.29	1560	19.6103
ERR13927432.30	1574	22.5292
ERR13927432.31	1594	24.1606
ERR13927432.32	1559	19.5362
ERR13927432.33	1574	19.6887
ERR13927432.34	1386	23.4473
ERR13927432.35	470	21.3638
ERR13927432.36	1580	21.7209
ERR13927432.37	1562	22.6959
ERR13927432.38	1576	23.1390
ERR13927432.39	1600	21.0694
ERR13927432.40	1561	18.6925
ERR13927432.41	1592	20.9655
ERR13927432.42	1537	19.2472
ERR13927432.43	1594	24.2735
ERR13927432.44	1558	20.1425
ERR13927432.45	1597	23.8209
ERR13927432.46	1568	25.0408
ERR13927432.47	1559	21.5985
ERR13927432.48	1634	21.7987
ERR13927432.49	898	22.4042
ERR13927432.50	1304	24.1051
ERR13927432.51	1547	22.4654
ERR13927432.52	1560	21.9795
ERR13927432.53	1565	23.9955
ERR13927432.54	1568	23.9554
ERR13927432.55	1572	20.5611
ERR13927432.56	1574	20.0629
ERR13927432.57	1574	20.2598
ERR13927432.58	1556	17.8085
ERR13927432.59	1596	20.1886
ERR13927432.60	1562	22.4866
ERR13927432.61	1535	16.8925
ERR13927432.62	1579	21.2204
ERR13927432.63	1583	20.6595
ERR13927432.64	1552	16.1089
ERR13927432.65	413	21.6053
ERR13927432.66	1595	21.8213
ERR13927432.67	1573	19.8290
ERR13927432.68	1603	21.8784
ERR13927432.69	1598	22.7916
ERR13927432.70	1588	21.0756
ERR13927432.71	1559	17.3111
ERR13927432.72	1580	23.0892
ERR13927432.73	1592	18.5553
ERR13927432.74	1603	21.6862
ERR13927432.75	1539	20.0585
ERR13927432.76	1556	15.5990
ERR13927432.77	1562	19.5275
ERR13927432.78	295	19.0136
ERR13927432.79	1582	22.8477
ERR13927432.80	1563	19.5246
ERR13927432.81	1566	22.1328
ERR13927432.82	625	25.3536
ERR13927432.83	1568	19.5383
ERR13927432.84	1546	16.9968
ERR13927432.85	1569	22.6820
ERR13927432.86	1148	22.8354
ERR13927432.87	1578	24.4354
ERR13927432.88	1592	24.5283
