read_id	length	mean_Q
ERR13927194.1	219	12.9498
ERR13927194.2	206	13.0631
ERR13927194.3	211	14.3839
ERR13927194.4	1506	14.5883
ERR13927194.5	1537	14.1958
ERR13927194.6	267	14.3933
ERR13927194.7	293	16.3788
ERR13927194.8	360	15.4111
ERR13927194.9	1534	15.0932
ERR13927194.10	311	12.6977
ERR13927194.11	1586	15.7711
ERR13927194.12	1085	16.3198
ERR13927194.13	1529	14.4565
ERR13927194.14	1579	14.1602
ERR13927194.15	1540	15.4286
ERR13927194.16	1597	13.9887
ERR13927194.17	1868	19.1301
ERR13927194.18	1599	15.6004
ERR13927194.19	1548	16.6621
ERR13927194.20	238	14.7605
ERR13927194.21	455	14.0923
ERR13927194.22	1529	14.2224
ERR13927194.23	1097	14.7156
ERR13927194.24	1458	16.1879
ERR13927194.25	1556	15.0476
ERR13927194.26	281	16.0569
ERR13927194.27	242	11.9339
ERR13927194.28	1592	14.7073
ERR13927194.29	1555	13.1646
ERR13927194.30	947	15.3823
ERR13927194.31	260	17.0731
ERR13927194.32	1088	16.1103
ERR13927194.33	1572	16.3232
ERR13927194.34	1603	13.5465
ERR13927194.35	1559	14.0186
ERR13927194.36	1585	14.7174
ERR13927194.37	1574	14.2859
ERR13927194.38	581	13.7849
ERR13927194.39	484	13.5517
ERR13927194.40	1530	14.3608
ERR13927194.41	1554	16.7329
ERR13927194.42	1546	14.9094
ERR13927194.43	266	15.8346
ERR13927194.44	778	13.5206
ERR13927194.45	1575	14.4686
ERR13927194.46	1556	13.8207
ERR13927194.47	1538	15.9135
ERR13927194.48	1559	14.3220
ERR13927194.49	1503	14.9408
ERR13927194.50	514	16.5058
ERR13927194.51	316	14.4019
ERR13927194.52	2713	17.8706
ERR13927194.53	318	17.5063
ERR13927194.54	460	16.8717
ERR13927194.55	1600	15.2800
ERR13927194.56	1585	15.4297
ERR13927194.57	1394	14.2174
ERR13927194.58	1553	16.9395
ERR13927194.59	1572	14.8804
ERR13927194.60	254	14.9921
ERR13927194.61	1571	14.6843
ERR13927194.62	1537	14.2902
ERR13927194.63	329	14.7264
ERR13927194.64	1586	14.7825
ERR13927194.65	1528	16.1381
ERR13927194.66	1592	14.2368
ERR13927194.67	1540	13.9584
ERR13927194.68	1637	15.7300
ERR13927194.69	1511	17.3117
ERR13927194.70	1537	15.4470
ERR13927194.71	156	11.9423
ERR13927194.72	1585	16.4252
ERR13927194.73	1634	14.2179
ERR13927194.74	1609	14.8863
ERR13927194.75	1809	16.3687
ERR13927194.76	1604	14.5224
ERR13927194.77	1419	15.0958
ERR13927194.78	1573	15.0337
ERR13927194.79	566	13.9541
ERR13927194.80	201	16.7463
ERR13927194.81	277	12.9170
ERR13927194.82	1488	14.1438
ERR13927194.83	1535	14.3850
ERR13927194.84	303	13.1089
ERR13927194.85	1599	14.3927
