read_id	length	mean_Q
ERR13926690.1	2246	23.2315
ERR13926690.2	1494	15.6821
ERR13926690.3	1796	17.9042
ERR13926690.4	764	14.6662
ERR13926690.5	1503	14.8110
ERR13926690.6	2669	16.0982
ERR13926690.7	1465	14.5044
ERR13926690.8	589	17.5993
ERR13926690.9	1559	14.5709
ERR13926690.10	1737	17.7933
ERR13926690.11	244	14.1516
ERR13926690.12	1570	13.6605
ERR13926690.13	176	11.8466
ERR13926690.14	1451	16.1034
ERR13926690.15	1584	14.5139
ERR13926690.16	1574	18.5407
ERR13926690.17	4001	15.6323
ERR13926690.18	160	12.5687
ERR13926690.19	1538	15.0793
ERR13926690.20	1518	15.2273
ERR13926690.21	1542	15.3398
ERR13926690.22	1632	17.7451
ERR13926690.23	1700	16.0547
ERR13926690.24	1589	14.9641
ERR13926690.25	1604	14.2986
ERR13926690.26	1523	15.1221
ERR13926690.27	1423	15.6486
ERR13926690.28	1517	14.9934
ERR13926690.29	276	13.0036
ERR13926690.30	179	10.1899
ERR13926690.31	1519	16.2699
ERR13926690.32	1557	13.6153
ERR13926690.33	1576	14.9956
ERR13926690.34	1525	14.7764
ERR13926690.35	1500	14.7153
ERR13926690.36	1506	17.6753
ERR13926690.37	1545	15.9223
ERR13926690.38	1574	15.7427
ERR13926690.39	1508	13.7540
ERR13926690.40	1523	15.5089
ERR13926690.41	977	14.0860
ERR13926690.42	230	11.5217
ERR13926690.43	983	16.8739
ERR13926690.44	1481	14.1756
ERR13926690.45	1444	15.8324
ERR13926690.46	1556	14.7037
ERR13926690.47	473	15.6533
ERR13926690.48	452	13.7987
ERR13926690.49	1580	14.7057
ERR13926690.50	1566	16.4802
ERR13926690.51	1513	13.9161
ERR13926690.52	1591	14.9214
ERR13926690.53	286	14.7063
ERR13926690.54	1565	15.2454
ERR13926690.55	1560	14.9808
ERR13926690.56	1604	14.8367
ERR13926690.57	1469	16.0545
ERR13926690.58	376	14.4149
ERR13926690.59	1607	16.7617
ERR13926690.60	2844	14.9357
ERR13926690.61	447	15.2483
ERR13926690.62	1528	14.5039
ERR13926690.63	1532	16.6358
ERR13926690.64	1519	16.0797
ERR13926690.65	1472	14.7412
ERR13926690.66	1585	14.4606
ERR13926690.67	1718	17.5297
ERR13926690.68	1588	14.4188
ERR13926690.69	1507	15.0438
ERR13926690.70	1541	14.3212
ERR13926690.71	1501	14.6842
ERR13926690.72	1410	16.4965
ERR13926690.73	1508	14.8939
ERR13926690.74	1543	14.7576
ERR13926690.75	1613	16.0260
ERR13926690.76	1535	14.9192
ERR13926690.77	1525	13.6420
ERR13926690.78	418	14.3517
ERR13926690.79	1482	13.7328
ERR13926690.80	1039	14.1338
ERR13926690.81	1197	14.9591
ERR13926690.82	1579	14.1792
ERR13926690.83	1357	17.6603
ERR13926690.84	586	16.0870
ERR13926690.85	1561	14.6470
ERR13926690.86	1510	14.3166
ERR13926690.87	420	14.6500
ERR13926690.88	1524	15.3117
ERR13926690.89	1573	16.2174
ERR13926690.90	1530	14.4673
ERR13926690.91	1530	13.5752
ERR13926690.92	1564	15.8274
ERR13926690.93	1540	15.4318
ERR13926690.94	1386	14.7864
ERR13926690.95	1533	14.6236
ERR13926690.96	1542	17.1576
ERR13926690.97	1547	14.4460
ERR13926690.98	1538	15.0189
ERR13926690.99	1555	14.4926
ERR13926690.100	522	13.9904
ERR13926690.101	1543	15.4822
ERR13926690.102	1532	14.7578
ERR13926690.103	1598	13.5563
ERR13926690.104	1569	13.9095
ERR13926690.105	1559	14.1161
ERR13926690.106	1571	13.6493
ERR13926690.107	1554	15.4472
ERR13926690.108	1572	14.3696
ERR13926690.109	1576	14.4867
ERR13926690.110	1554	14.5508
ERR13926690.111	1539	14.6381
ERR13926690.112	1505	14.8027
ERR13926690.113	601	15.0882
ERR13926690.114	1551	14.5397
ERR13926690.115	1540	14.7838
ERR13926690.116	1519	13.9039
ERR13926690.117	1570	15.2624
ERR13926690.118	1573	13.7241
ERR13926690.119	1573	14.2924
ERR13926690.120	1497	14.6326
ERR13926690.121	1535	14.1368
ERR13926690.122	1174	15.7189
ERR13926690.123	1555	15.1576
ERR13926690.124	1060	14.2632
ERR13926690.125	1579	14.1539
ERR13926690.126	1542	14.5409
ERR13926690.127	1553	14.5158
ERR13926690.128	1540	14.1240
ERR13926690.129	1555	13.4547
ERR13926690.130	1591	15.2709
ERR13926690.131	1539	15.3600
ERR13926690.132	1541	16.3543
ERR13926690.133	1491	14.3568
ERR13926690.134	1533	14.5845
ERR13926690.135	719	14.9638
ERR13926690.136	1497	13.9232
ERR13926690.137	567	15.1411
ERR13926690.138	1585	14.8379
ERR13926690.139	1543	15.7122
ERR13926690.140	1525	14.4020
ERR13926690.141	1579	14.8847
ERR13926690.142	490	13.3857
ERR13926690.143	1532	14.4360
ERR13926690.144	1537	15.1119
ERR13926690.145	1509	14.2339
ERR13926690.146	1543	15.3765
ERR13926690.147	1566	15.3870
ERR13926690.148	1521	14.7055
ERR13926690.149	1490	15.5987
ERR13926690.150	1549	15.7876
ERR13926690.151	1557	14.9261
ERR13926690.152	1452	14.6198
ERR13926690.153	1488	16.0410
ERR13926690.154	1548	14.3508
ERR13926690.155	1509	14.4785
ERR13926690.156	1530	14.7850
ERR13926690.157	1527	15.2010
ERR13926690.158	1540	15.0604
ERR13926690.159	1534	15.0971
ERR13926690.160	1370	14.5372
ERR13926690.161	1559	13.8339
ERR13926690.162	1514	14.9240
ERR13926690.163	1533	15.0835
ERR13926690.164	1546	14.3907
ERR13926690.165	1558	14.1553
ERR13926690.166	1498	14.6422
ERR13926690.167	1469	14.5378
ERR13926690.168	1509	13.4864
ERR13926690.169	1495	14.2769
ERR13926690.170	1547	15.1500
ERR13926690.171	1547	14.4357
ERR13926690.172	505	14.2594
ERR13926690.173	1573	15.5823
ERR13926690.174	1558	15.4358
ERR13926690.175	1566	16.7178
ERR13926690.176	1595	13.3342
ERR13926690.177	651	16.0952
ERR13926690.178	199	13.7035
ERR13926690.179	1149	13.8068
ERR13926690.180	265	18.9396
ERR13926690.181	383	13.8433
ERR13926690.182	958	15.6712
ERR13926690.183	1595	14.2596
ERR13926690.184	1550	16.5265
ERR13926690.185	1519	13.6564
ERR13926690.186	1586	13.8670
ERR13926690.187	1568	17.0855
ERR13926690.188	1725	17.8371
ERR13926690.189	1809	17.8740
ERR13926690.190	1952	15.7116
ERR13926690.191	1507	13.8925
ERR13926690.192	1589	14.8137
ERR13926690.193	1452	15.1494
ERR13926690.194	469	13.4883
ERR13926690.195	1594	17.1907
ERR13926690.196	2251	16.9916
ERR13926690.197	225	13.3289
ERR13926690.198	1660	17.9289
ERR13926690.199	1586	16.7573
ERR13926690.200	456	14.0197
ERR13926690.201	1583	14.8598
ERR13926690.202	1558	17.1945
ERR13926690.203	1556	14.9467
ERR13926690.204	1536	14.7793
ERR13926690.205	1559	15.5208
ERR13926690.206	492	15.1890
ERR13926690.207	1586	13.9899
ERR13926690.208	1533	16.4801
ERR13926690.209	1541	15.0902
ERR13926690.210	1560	14.4212
ERR13926690.211	314	13.5732
ERR13926690.212	1422	15.3959
ERR13926690.213	1556	14.7192
ERR13926690.214	1524	15.2329
ERR13926690.215	1568	13.7583
ERR13926690.216	1548	15.2817
ERR13926690.217	1967	16.6101
ERR13926690.218	1630	15.3362
ERR13926690.219	1570	15.5567
ERR13926690.220	1433	14.4020
ERR13926690.221	1561	15.1749
ERR13926690.222	1546	16.6087
ERR13926690.223	1554	14.9254
ERR13926690.224	1585	15.5407
ERR13926690.225	1538	14.8557
ERR13926690.226	1621	16.4207
ERR13926690.227	735	14.1361
ERR13926690.228	1554	15.6030
ERR13926690.229	1595	14.9517
ERR13926690.230	1572	15.9128
ERR13926690.231	1457	15.7584
ERR13926690.232	1550	13.8071
ERR13926690.233	320	14.4812
ERR13926690.234	1498	15.4112
ERR13926690.235	501	13.3733
ERR13926690.236	795	14.4893
ERR13926690.237	1544	15.1975
ERR13926690.238	345	13.5449
ERR13926690.239	1576	15.5089
ERR13926690.240	1562	14.5615
ERR13926690.241	1634	15.4523
ERR13926690.242	1695	15.2448
ERR13926690.243	1530	15.3797
ERR13926690.244	1545	15.0343
ERR13926690.245	1556	16.2551
ERR13926690.246	1564	14.5428
ERR13926690.247	1628	14.9582
ERR13926690.248	1546	14.6235
ERR13926690.249	1603	15.2464
ERR13926690.250	1589	15.3184
ERR13926690.251	1565	16.9482
ERR13926690.252	272	18.2243
ERR13926690.253	587	16.1278
ERR13926690.254	1571	14.9733
ERR13926690.255	1903	21.6211
ERR13926690.256	1232	14.5300
ERR13926690.257	836	14.7931
ERR13926690.258	1546	15.5931
ERR13926690.259	1738	16.8964
ERR13926690.260	1462	16.5903
ERR13926690.261	1562	15.3790
ERR13926690.262	1524	15.2894
ERR13926690.263	1539	14.3320
ERR13926690.264	1541	14.3329
ERR13926690.265	1513	15.5532
ERR13926690.266	1568	16.6020
ERR13926690.267	1542	14.8411
ERR13926690.268	304	12.9243
ERR13926690.269	498	12.8795
ERR13926690.270	374	17.6150
ERR13926690.271	1584	14.3068
ERR13926690.272	1456	14.4279
ERR13926690.273	140	8.8714
ERR13926690.274	1501	14.9880
ERR13926690.275	200	12.2200
ERR13926690.276	163	11.1534
ERR13926690.277	264	10.7992
ERR13926690.278	1543	13.8723
ERR13926690.279	224	11.3705
ERR13926690.280	1449	14.0545
ERR13926690.281	363	14.7052
