read_id	length	mean_Q
ERR13927383.1	266	17.0752
ERR13927383.2	1572	23.5293
ERR13927383.3	1553	20.0431
ERR13927383.4	1566	16.9444
ERR13927383.5	643	15.5832
ERR13927383.6	1565	19.0696
ERR13927383.7	1528	16.9483
ERR13927383.8	1570	17.6076
ERR13927383.9	1016	16.7943
ERR13927383.10	1552	17.7455
ERR13927383.11	1543	17.3597
ERR13927383.12	1535	17.3622
ERR13927383.13	1579	19.0551
ERR13927383.14	1567	20.1819
ERR13927383.15	1582	20.4981
ERR13927383.16	1569	17.5539
ERR13927383.17	932	20.1910
ERR13927383.18	1584	19.3990
ERR13927383.19	1591	19.0886
ERR13927383.20	1042	20.9232
ERR13927383.21	1583	19.8945
ERR13927383.22	1555	14.9145
ERR13927383.23	1555	18.9029
ERR13927383.24	1558	18.5944
ERR13927383.25	1566	17.3206
ERR13927383.26	1585	20.9142
ERR13927383.27	1594	18.6230
ERR13927383.28	1602	19.4538
ERR13927383.29	1638	17.0214
ERR13927383.30	1559	17.1809
ERR13927383.31	1607	21.0056
ERR13927383.32	1581	18.0651
ERR13927383.33	1595	18.8746
ERR13927383.34	1585	20.7514
ERR13927383.35	1548	17.0769
ERR13927383.36	1622	18.7065
ERR13927383.37	1575	14.7587
ERR13927383.38	1554	19.2021
ERR13927383.39	1590	20.6101
ERR13927383.40	1552	16.2513
ERR13927383.41	1595	19.3335
ERR13927383.42	1582	14.9728
ERR13927383.43	1622	20.3187
ERR13927383.44	1506	13.6733
ERR13927383.45	1577	20.9581
ERR13927383.46	1574	15.3050
ERR13927383.47	1621	14.8513
ERR13927383.48	1545	18.0460
ERR13927383.49	1601	15.2742
ERR13927383.50	1597	19.4941
ERR13927383.51	1573	18.9402
ERR13927383.52	1556	17.2982
ERR13927383.53	1577	19.4141
ERR13927383.54	1583	20.1453
ERR13927383.55	1574	19.0089
ERR13927383.56	1586	20.6728
ERR13927383.57	1575	19.8825
ERR13927383.58	1587	19.5375
ERR13927383.59	964	20.3859
ERR13927383.60	1611	17.6027
ERR13927383.61	1556	16.3528
ERR13927383.62	1551	19.4165
ERR13927383.63	1567	19.5054
ERR13927383.64	1558	21.1309
ERR13927383.65	1569	18.1479
ERR13927383.66	1559	17.6652
ERR13927383.67	1577	21.0444
ERR13927383.68	1587	18.8261
ERR13927383.69	1565	17.9431
ERR13927383.70	1586	20.8556
ERR13927383.71	1584	19.4217
ERR13927383.72	1605	18.0835
ERR13927383.73	1613	19.8611
ERR13927383.74	1559	17.5106
ERR13927383.75	1610	18.4894
ERR13927383.76	1550	18.7581
ERR13927383.77	1594	21.0364
ERR13927383.78	1559	17.0981
ERR13927383.79	1592	18.6445
ERR13927383.80	1600	17.1050
ERR13927383.81	1583	18.8528
ERR13927383.82	1106	16.7495
ERR13927383.83	1596	19.3985
ERR13927383.84	1578	19.1876
ERR13927383.85	1565	16.7987
ERR13927383.86	1526	17.1743
ERR13927383.87	1582	20.0284
ERR13927383.88	1552	17.9137
ERR13927383.89	1567	17.4595
ERR13927383.90	1578	19.6020
ERR13927383.91	1590	20.0164
