read_id	length	mean_Q
ERR13927380.1	3153	20.5515
ERR13927380.2	3120	18.5593
ERR13927380.3	3136	18.8756
ERR13927380.4	1574	17.6696
ERR13927380.5	1578	15.6724
ERR13927380.6	3103	18.1869
ERR13927380.7	3139	16.9978
ERR13927380.8	3094	17.0753
ERR13927380.9	3236	17.3242
ERR13927380.10	3125	19.2336
ERR13927380.11	2353	19.4700
ERR13927380.12	1569	17.5405
ERR13927380.13	3169	21.3635
ERR13927380.14	3011	16.5048
ERR13927380.15	548	20.5073
ERR13927380.16	1751	18.2484
ERR13927380.17	1545	19.8926
ERR13927380.18	1558	19.2253
ERR13927380.19	1548	18.7067
ERR13927380.20	1573	21.6999
ERR13927380.21	1530	18.6549
ERR13927380.22	1207	17.6504
ERR13927380.23	1581	21.4194
ERR13927380.24	1575	21.3422
ERR13927380.25	1546	18.7232
ERR13927380.26	404	16.8069
ERR13927380.27	1266	21.6398
ERR13927380.28	1571	19.6276
ERR13927380.29	1578	20.7022
ERR13927380.30	517	21.6905
ERR13927380.31	1651	21.8952
ERR13927380.32	1563	16.6654
ERR13927380.33	1781	20.1684
ERR13927380.34	1344	21.8400
ERR13927380.35	1352	22.5022
ERR13927380.36	1081	23.0601
ERR13927380.37	1550	18.5916
ERR13927380.38	1602	21.6729
ERR13927380.39	1575	19.3378
ERR13927380.40	1522	18.5887
ERR13927380.41	1552	22.0129
ERR13927380.42	1579	21.3097
ERR13927380.43	1558	19.8184
ERR13927380.44	1505	21.8458
ERR13927380.45	1609	20.6812
ERR13927380.46	1553	18.8371
ERR13927380.47	327	20.9235
ERR13927380.48	1528	17.3050
ERR13927380.49	1540	21.0169
ERR13927380.50	1210	19.1248
ERR13927380.51	1403	17.9922
ERR13927380.52	1582	16.3679
ERR13927380.53	729	17.7942
ERR13927380.54	1387	17.2574
ERR13927380.55	1656	20.5755
ERR13927380.56	793	19.0177
ERR13927380.57	1530	18.4608
ERR13927380.58	787	21.6290
ERR13927380.59	1548	17.6628
ERR13927380.60	1562	19.6837
ERR13927380.61	1575	17.1098
ERR13927380.62	1561	17.5157
ERR13927380.63	1510	18.5040
ERR13927380.64	1576	21.4404
ERR13927380.65	1668	21.8058
ERR13927380.66	1507	17.9788
ERR13927380.67	1588	23.1253
ERR13927380.68	1106	20.9394
ERR13927380.69	1562	17.8585
ERR13927380.70	1546	18.3467
ERR13927380.71	1565	19.8537
ERR13927380.72	1369	15.5259
ERR13927380.73	496	20.3004
ERR13927380.74	1575	20.2565
ERR13927380.75	1597	18.6162
ERR13927380.76	1061	20.1291
ERR13927380.77	1549	17.8961
ERR13927380.78	1573	19.6478
ERR13927380.79	1551	20.7550
ERR13927380.80	1579	21.9145
ERR13927380.81	1545	19.4505
ERR13927380.82	1571	19.9694
ERR13927380.83	1038	17.6050
ERR13927380.84	1558	19.6444
ERR13927380.85	1617	19.1602
ERR13927380.86	1258	21.3855
ERR13927380.87	1567	19.5080
ERR13927380.88	1563	19.4024
ERR13927380.89	1203	20.4106
ERR13927380.90	1504	20.3896
