read_id	length	mean_Q
ERR13926694.1	1625	18.7686
ERR13926694.2	1566	17.2593
ERR13926694.3	1569	18.7400
ERR13926694.4	1562	16.0519
ERR13926694.5	1583	17.0644
ERR13926694.6	1566	15.7248
ERR13926694.7	234	15.0000
ERR13926694.8	1556	16.1690
ERR13926694.9	1543	16.3435
ERR13926694.10	1547	16.3219
ERR13926694.11	1569	16.8120
ERR13926694.12	1553	16.4314
ERR13926694.13	2218	20.6763
ERR13926694.14	1526	18.0524
ERR13926694.15	1586	17.8670
ERR13926694.16	1608	14.8308
ERR13926694.17	1557	17.1946
ERR13926694.18	1563	17.7895
ERR13926694.19	1593	16.6748
ERR13926694.20	1569	18.4251
ERR13926694.21	1551	16.3269
ERR13926694.22	1561	17.5215
ERR13926694.23	1577	16.2790
ERR13926694.24	1589	16.3958
ERR13926694.25	971	16.4336
ERR13926694.26	1604	16.2968
ERR13926694.27	1735	15.8818
ERR13926694.28	1512	15.4114
ERR13926694.29	1584	17.5051
ERR13926694.30	1590	15.7742
ERR13926694.31	1566	15.8186
ERR13926694.32	1581	16.3023
ERR13926694.33	1557	17.1227
ERR13926694.34	1544	17.2604
ERR13926694.35	1565	15.8760
ERR13926694.36	1565	16.2581
ERR13926694.37	1553	17.6594
ERR13926694.38	1580	16.3608
ERR13926694.39	1554	17.7683
ERR13926694.40	1585	16.5552
ERR13926694.41	1546	14.8752
ERR13926694.42	1525	18.5397
ERR13926694.43	1582	20.4469
ERR13926694.44	1594	14.3388
ERR13926694.45	1550	17.0084
ERR13926694.46	1534	18.5437
ERR13926694.47	1580	17.8968
ERR13926694.48	1570	17.0713
ERR13926694.49	1598	17.1008
ERR13926694.50	1573	15.4946
ERR13926694.51	1558	15.8017
ERR13926694.52	1528	15.9313
ERR13926694.53	1570	17.1446
ERR13926694.54	1598	16.2059
ERR13926694.55	1570	17.2720
ERR13926694.56	1532	15.1312
ERR13926694.57	1556	16.6722
ERR13926694.58	1576	17.6973
ERR13926694.59	1542	16.5311
ERR13926694.60	1555	15.9138
ERR13926694.61	1593	14.6981
ERR13926694.62	1572	16.0051
ERR13926694.63	1571	15.5500
ERR13926694.64	1573	18.6281
ERR13926694.65	1554	18.4691
ERR13926694.66	1543	15.5386
ERR13926694.67	1596	16.6967
ERR13926694.68	1602	16.0593
ERR13926694.69	1589	18.2914
ERR13926694.70	1570	16.9981
ERR13926694.71	1576	19.0216
ERR13926694.72	1437	17.6159
ERR13926694.73	1543	16.9300
ERR13926694.74	1579	17.6871
ERR13926694.75	1571	16.4010
ERR13926694.76	1572	19.1997
ERR13926694.77	1579	19.9595
ERR13926694.78	1568	18.1658
ERR13926694.79	1538	15.3576
ERR13926694.80	1556	17.6851
ERR13926694.81	1567	14.8341
ERR13926694.82	519	17.2659
ERR13926694.83	1542	16.1939
ERR13926694.84	1563	20.8964
ERR13926694.85	1432	16.9344
ERR13926694.86	1585	15.2309
ERR13926694.87	1573	17.0369
ERR13926694.88	1556	16.7269
ERR13926694.89	1556	18.1774
ERR13926694.90	1584	15.7967
ERR13926694.91	1575	16.8298
ERR13926694.92	1546	16.3202
ERR13926694.93	1591	18.4387
ERR13926694.94	1587	16.6169
ERR13926694.95	1615	19.2062
ERR13926694.96	1570	18.1981
ERR13926694.97	1553	16.5718
ERR13926694.98	1597	18.6143
ERR13926694.99	1594	16.4649
ERR13926694.100	1564	17.5352
ERR13926694.101	1512	18.7169
ERR13926694.102	1575	16.6108
ERR13926694.103	1580	16.9892
ERR13926694.104	1687	17.3201
ERR13926694.105	1551	18.7034
ERR13926694.106	1545	15.9508
ERR13926694.107	1557	17.4682
ERR13926694.108	1534	14.3827
ERR13926694.109	1667	16.3449
ERR13926694.110	1572	14.3613
ERR13926694.111	234	14.4145
ERR13926694.112	1538	14.5936
ERR13926694.113	1568	18.2270
ERR13926694.114	1566	16.0479
ERR13926694.115	1589	16.6627
ERR13926694.116	1590	18.7824
ERR13926694.117	1534	16.2849
ERR13926694.118	1576	15.5063
ERR13926694.119	1159	16.8783
ERR13926694.120	1576	16.1637
ERR13926694.121	1521	18.9073
ERR13926694.122	1576	16.0247
ERR13926694.123	1497	16.6847
ERR13926694.124	1587	17.8242
ERR13926694.125	1555	17.1061
ERR13926694.126	1542	16.7601
ERR13926694.127	1576	17.1231
ERR13926694.128	1563	15.7153
ERR13926694.129	1551	18.3462
ERR13926694.130	1536	15.6602
ERR13926694.131	1559	16.9012
ERR13926694.132	1554	15.1873
ERR13926694.133	1586	16.8733
ERR13926694.134	1556	18.8869
ERR13926694.135	1582	16.3401
ERR13926694.136	1583	18.3298
ERR13926694.137	1578	17.4271
ERR13926694.138	1597	16.2110
ERR13926694.139	1598	17.2378
ERR13926694.140	1559	16.7287
ERR13926694.141	2334	20.7943
ERR13926694.142	1540	18.3539
ERR13926694.143	1595	15.9950
ERR13926694.144	1563	21.3916
ERR13926694.145	1573	15.4806
ERR13926694.146	1573	18.4863
ERR13926694.147	1530	17.7797
ERR13926694.148	1580	16.2785
ERR13926694.149	1549	17.2414
ERR13926694.150	1571	15.6537
ERR13926694.151	1560	15.5564
ERR13926694.152	1563	15.1100
ERR13926694.153	1524	18.1293
ERR13926694.154	1585	17.8082
ERR13926694.155	1646	17.7169
