read_id	length	mean_Q
ERR13927444.1	1571	17.3329
ERR13927444.2	1553	16.3187
ERR13927444.3	595	16.0017
ERR13927444.4	1266	17.2314
ERR13927444.5	1514	15.4848
ERR13927444.6	1584	17.8561
ERR13927444.7	1620	18.8389
ERR13927444.8	1578	15.1166
ERR13927444.9	1581	17.1512
ERR13927444.10	1554	15.9614
ERR13927444.11	1585	15.6915
ERR13927444.12	984	18.8252
ERR13927444.13	1566	15.8078
ERR13927444.14	1578	17.5406
ERR13927444.15	1574	18.3888
ERR13927444.16	1572	17.1113
ERR13927444.17	1517	17.1951
ERR13927444.18	265	13.5736
ERR13927444.19	1578	20.2288
ERR13927444.20	1571	18.6906
ERR13927444.21	1594	16.1882
ERR13927444.22	1504	17.6011
ERR13927444.23	1570	18.0688
ERR13927444.24	1560	17.2712
ERR13927444.25	358	18.0810
ERR13927444.26	1513	17.0258
ERR13927444.27	1586	20.0391
ERR13927444.28	1092	16.1136
ERR13927444.29	1601	17.9394
ERR13927444.30	451	15.7827
ERR13927444.31	1572	17.4173
ERR13927444.32	1578	16.0108
ERR13927444.33	1580	16.8582
ERR13927444.34	1589	16.7653
ERR13927444.35	1560	17.5462
ERR13927444.36	1560	15.7833
ERR13927444.37	1584	16.8744
ERR13927444.38	1587	18.8620
ERR13927444.39	1534	18.2894
ERR13927444.40	1536	15.9837
ERR13927444.41	1052	17.6911
ERR13927444.42	1562	17.4859
ERR13927444.43	1573	18.3573
ERR13927444.44	1591	16.8636
ERR13927444.45	1559	17.0257
ERR13927444.46	1541	16.7015
ERR13927444.47	390	15.4205
ERR13927444.48	1584	18.2696
ERR13927444.49	1575	16.1841
ERR13927444.50	3125	15.9341
ERR13927444.51	1574	15.9517
ERR13927444.52	1561	17.1332
ERR13927444.53	1515	15.7855
ERR13927444.54	1588	14.2116
ERR13927444.55	1576	15.8426
ERR13927444.56	1577	15.9524
ERR13927444.57	1516	15.3806
ERR13927444.58	1643	18.5965
ERR13927444.59	3183	15.3940
ERR13927444.60	1602	19.1074
ERR13927444.61	1541	15.2849
ERR13927444.62	1605	16.1583
ERR13927444.63	1544	17.3672
ERR13927444.64	1602	17.3989
ERR13927444.65	1568	17.0893
ERR13927444.66	1477	16.4990
ERR13927444.67	1589	17.5695
ERR13927444.68	1561	17.5862
ERR13927444.69	1568	15.8253
ERR13927444.70	1585	18.2789
ERR13927444.71	1496	18.3483
ERR13927444.72	1592	19.6225
ERR13927444.73	1567	15.8787
ERR13927444.74	1582	15.2516
ERR13927444.75	1538	17.4844
ERR13927444.76	1598	18.6577
ERR13927444.77	1576	18.5679
ERR13927444.78	1561	18.8725
ERR13927444.79	1454	15.2249
ERR13927444.80	1567	18.7971
ERR13927444.81	1535	18.3948
ERR13927444.82	1596	15.7813
ERR13927444.83	1596	15.8271
ERR13927444.84	433	14.5797
ERR13927444.85	1581	18.4668
ERR13927444.86	1539	17.0273
ERR13927444.87	1569	14.8356
ERR13927444.88	1549	18.1323
ERR13927444.89	1601	18.4372
ERR13927444.90	1574	16.3952
ERR13927444.91	1521	17.0519
ERR13927444.92	1563	17.2879
ERR13927444.93	1577	17.4008
ERR13927444.94	1536	16.4323
ERR13927444.95	1584	15.0859
ERR13927444.96	1367	18.7228
ERR13927444.97	1595	17.0345
ERR13927444.98	1576	15.8407
ERR13927444.99	1603	17.1984
ERR13927444.100	2169	18.7593
ERR13927444.101	1552	15.9369
ERR13927444.102	1586	19.5675
ERR13927444.103	1496	14.6257
ERR13927444.104	1566	19.0281
ERR13927444.105	1546	15.2671
ERR13927444.106	1549	14.7915
ERR13927444.107	1554	16.8610
ERR13927444.108	1541	16.8916
ERR13927444.109	1577	16.5333
ERR13927444.110	1537	16.7059
ERR13927444.111	1545	15.3100
ERR13927444.112	1577	14.9740
ERR13927444.113	1598	15.5657
ERR13927444.114	1610	18.3596
ERR13927444.115	1584	18.7279
ERR13927444.116	1543	15.9935
ERR13927444.117	1574	16.4708
ERR13927444.118	1567	17.4429
ERR13927444.119	1562	18.3348
ERR13927444.120	1573	16.3624
ERR13927444.121	1362	14.7012
ERR13927444.122	350	13.7971
ERR13927444.123	1482	14.7436
ERR13927444.124	1587	17.0750
ERR13927444.125	1600	16.7031
ERR13927444.126	1550	15.4116
ERR13927444.127	1574	17.5565
ERR13927444.128	1575	16.1657
ERR13927444.129	1568	16.4898
ERR13927444.130	1554	17.6673
ERR13927444.131	252	11.3651
ERR13927444.132	1546	18.2833
ERR13927444.133	1565	15.7668
ERR13927444.134	1582	18.7826
ERR13927444.135	1573	19.1291
ERR13927444.136	1575	19.1752
ERR13927444.137	1613	15.7644
ERR13927444.138	1582	17.5272
ERR13927444.139	1556	17.2455
ERR13927444.140	1603	18.2477
ERR13927444.141	1569	17.0982
ERR13927444.142	1563	15.8017
ERR13927444.143	1560	16.7981
ERR13927444.144	1562	17.7919
ERR13927444.145	1426	15.7595
