read_id	length	mean_Q
ERR13927470.1	3181	18.4904
ERR13927470.2	3195	21.8144
ERR13927470.3	417	14.6091
ERR13927470.4	3123	20.3762
ERR13927470.5	3221	17.9156
ERR13927470.6	3181	18.0528
ERR13927470.7	3129	16.9700
ERR13927470.8	3164	21.8398
ERR13927470.9	3193	21.9408
ERR13927470.10	3195	19.2432
ERR13927470.11	3117	19.6599
ERR13927470.12	3319	20.5658
ERR13927470.13	1001	20.6643
ERR13927470.14	1563	16.2079
ERR13927470.15	1563	15.7786
ERR13927470.16	1562	16.8406
ERR13927470.17	1529	14.3179
ERR13927470.18	1564	15.6292
ERR13927470.19	1567	16.2157
ERR13927470.20	1572	16.3263
ERR13927470.21	1614	16.4033
ERR13927470.22	1592	18.9052
ERR13927470.23	1613	16.1358
ERR13927470.24	1638	18.1197
ERR13927470.25	1610	15.4497
ERR13927470.26	1480	16.9209
ERR13927470.27	1515	19.3809
ERR13927470.28	1619	16.9012
ERR13927470.29	1578	17.6020
ERR13927470.30	1530	14.5124
ERR13927470.31	1591	16.1351
ERR13927470.32	1545	16.7359
ERR13927470.33	1555	18.2887
ERR13927470.34	1569	15.0790
ERR13927470.35	1528	16.2330
ERR13927470.36	1554	17.9067
ERR13927470.37	1508	14.9609
ERR13927470.38	1648	18.0892
ERR13927470.39	1580	16.2025
ERR13927470.40	1582	15.6226
ERR13927470.41	1242	16.4219
ERR13927470.42	1563	14.1740
ERR13927470.43	1506	14.9847
ERR13927470.44	1585	17.3760
ERR13927470.45	1600	15.8313
ERR13927470.46	1580	19.4804
ERR13927470.47	1577	16.4166
ERR13927470.48	1533	15.3653
ERR13927470.49	1422	16.1132
ERR13927470.50	1595	15.1053
ERR13927470.51	1583	18.1775
ERR13927470.52	1586	18.0549
ERR13927470.53	1576	15.6358
ERR13927470.54	1490	18.2604
ERR13927470.55	1547	14.8714
ERR13927470.56	1564	16.9994
ERR13927470.57	1606	16.0479
ERR13927470.58	1662	16.1456
ERR13927470.59	1558	17.9371
ERR13927470.60	1591	20.4155
ERR13927470.61	1576	17.4511
ERR13927470.62	1541	16.8267
ERR13927470.63	1559	14.6126
ERR13927470.64	1572	16.4911
ERR13927470.65	1574	14.6753
ERR13927470.66	1212	15.7483
ERR13927470.67	1543	17.6954
ERR13927470.68	1544	13.8122
ERR13927470.69	1554	17.3224
ERR13927470.70	1804	18.3259
ERR13927470.71	1564	17.7379
ERR13927470.72	1586	17.3745
ERR13927470.73	1578	15.5868
ERR13927470.74	1605	16.0629
ERR13927470.75	1563	16.4171
ERR13927470.76	1569	17.9452
ERR13927470.77	1578	16.3340
ERR13927470.78	1549	17.1698
ERR13927470.79	1606	18.9508
ERR13927470.80	1594	18.3118
ERR13927470.81	1886	19.6930
ERR13927470.82	1553	18.9569
ERR13927470.83	1572	18.8931
ERR13927470.84	1365	16.9538
ERR13927470.85	1667	17.0306
ERR13927470.86	1577	16.8294
ERR13927470.87	1531	15.6982
ERR13927470.88	1565	16.6390
ERR13927470.89	1577	15.0032
ERR13927470.90	1582	18.5190
ERR13927470.91	1555	16.5961
ERR13927470.92	1601	17.5903
ERR13927470.93	1531	14.5010
ERR13927470.94	1580	16.4443
ERR13927470.95	1569	16.3556
ERR13927470.96	1650	19.7224
ERR13927470.97	1582	16.0025
ERR13927470.98	1511	15.6797
ERR13927470.99	1537	18.9395
ERR13927470.100	1566	16.9132
ERR13927470.101	1523	14.3802
ERR13927470.102	1573	17.4259
ERR13927470.103	1591	17.2986
ERR13927470.104	1585	17.9596
ERR13927470.105	1534	15.9915
ERR13927470.106	1552	15.6611
ERR13927470.107	1588	15.7456
ERR13927470.108	1569	15.7999
ERR13927470.109	1562	13.8630
ERR13927470.110	1579	16.8866
ERR13927470.111	1610	18.3944
ERR13927470.112	199	19.4673
ERR13927470.113	1521	16.4523
ERR13927470.114	1546	17.9392
ERR13927470.115	1590	16.8918
ERR13927470.116	1553	17.0766
ERR13927470.117	1620	15.0407
ERR13927470.118	1556	18.8657
ERR13927470.119	981	19.0275
ERR13927470.120	1818	18.9384
ERR13927470.121	1574	16.6671
ERR13927470.122	1549	18.7941
ERR13927470.123	1549	13.9045
ERR13927470.124	1592	16.4001
ERR13927470.125	1558	17.2317
ERR13927470.126	1588	17.4673
ERR13927470.127	1535	17.0990
ERR13927470.128	1552	18.0432
ERR13927470.129	1571	17.5245
ERR13927470.130	1577	17.0247
ERR13927470.131	1867	19.7070
ERR13927470.132	1598	18.1877
ERR13927470.133	1556	17.3901
ERR13927470.134	1581	18.4080
ERR13927470.135	1589	18.4349
ERR13927470.136	1579	16.3439
ERR13927470.137	1548	17.6273
ERR13927470.138	1581	16.1562
ERR13927470.139	980	16.1378
ERR13927470.140	1571	19.8810
ERR13927470.141	1589	17.2775
ERR13927470.142	1549	17.0988
ERR13927470.143	1586	19.0473
