read_id	length	mean_Q
ERR13927290.1	1588	18.8520
ERR13927290.2	1510	18.2834
ERR13927290.3	1623	19.7659
ERR13927290.4	1578	17.6039
ERR13927290.5	1575	25.5949
ERR13927290.6	1550	20.6529
ERR13927290.7	3196	21.2387
ERR13927290.8	1574	18.3831
ERR13927290.9	1570	20.0414
ERR13927290.10	1557	16.7213
ERR13927290.11	1526	16.0459
ERR13927290.12	1619	19.3008
ERR13927290.13	1551	22.9968
ERR13927290.14	1577	18.8846
ERR13927290.15	1552	16.8492
ERR13927290.16	1584	18.3049
ERR13927290.17	3022	20.9788
ERR13927290.18	1578	23.5323
ERR13927290.19	1577	20.5079
ERR13927290.20	1556	24.0231
ERR13927290.21	1567	21.7396
ERR13927290.22	1567	24.2265
ERR13927290.23	1594	25.0144
ERR13927290.24	1567	20.9170
ERR13927290.25	1620	23.5062
ERR13927290.26	1576	23.3452
ERR13927290.27	1626	22.6193
ERR13927290.28	1569	20.8286
ERR13927290.29	1548	20.3030
ERR13927290.30	1568	21.4120
ERR13927290.31	1581	23.3422
ERR13927290.32	1594	17.9793
ERR13927290.33	1583	22.2533
ERR13927290.34	1558	22.7304
ERR13927290.35	1628	24.5799
ERR13927290.36	1555	21.4328
ERR13927290.37	1574	23.5000
ERR13927290.38	1567	25.0606
ERR13927290.39	1561	20.3030
ERR13927290.40	1574	21.4746
ERR13927290.41	1594	21.4486
ERR13927290.42	1563	18.2553
ERR13927290.43	1564	17.9840
ERR13927290.44	1548	22.0233
ERR13927290.45	849	23.3274
ERR13927290.46	1571	24.7715
ERR13927290.47	1552	23.2139
ERR13927290.48	686	21.9796
ERR13927290.49	1554	22.6892
ERR13927290.50	1848	22.2202
ERR13927290.51	1562	17.0948
ERR13927290.52	1569	23.4678
ERR13927290.53	1568	16.8457
ERR13927290.54	1603	21.3762
ERR13927290.55	1582	20.3477
ERR13927290.56	1573	23.4876
ERR13927290.57	1544	18.1775
ERR13927290.58	1560	22.5878
ERR13927290.59	1571	22.5582
ERR13927290.60	1564	25.1029
ERR13927290.61	1673	22.9886
ERR13927290.62	1536	16.0345
ERR13927290.63	1587	22.4682
ERR13927290.64	1590	22.0289
ERR13927290.65	1547	17.4059
ERR13927290.66	1567	21.7907
ERR13927290.67	1561	20.0359
ERR13927290.68	1564	21.9118
ERR13927290.69	1577	20.5320
ERR13927290.70	1559	18.1828
ERR13927290.71	1556	23.5739
ERR13927290.72	1576	21.9181
ERR13927290.73	1576	23.5869
ERR13927290.74	1584	22.7841
ERR13927290.75	1555	21.3511
ERR13927290.76	1595	16.8571
ERR13927290.77	1562	21.8726
ERR13927290.78	1563	21.6321
ERR13927290.79	1575	20.7410
ERR13927290.80	1586	23.3670
ERR13927290.81	1577	23.6043
ERR13927290.82	1110	19.6000
ERR13927290.83	1550	18.6600
ERR13927290.84	1568	22.9783
ERR13927290.85	1571	22.4150
ERR13927290.86	1729	22.7993
ERR13927290.87	1594	19.7158
ERR13927290.88	1590	24.6943
ERR13927290.89	1551	21.6473
ERR13927290.90	1591	23.1942
ERR13927290.91	1333	20.7839
ERR13927290.92	1567	21.4633
ERR13927290.93	1569	22.9860
ERR13927290.94	1569	23.2046
ERR13927290.95	1562	19.8060
ERR13927290.96	1611	20.7554
ERR13927290.97	1592	23.2293
ERR13927290.98	1457	21.8662
ERR13927290.99	1576	23.2437
ERR13927290.100	1596	23.5514
ERR13927290.101	1607	22.5837
ERR13927290.102	1557	20.5761
ERR13927290.103	1592	23.6099
ERR13927290.104	1559	20.5709
ERR13927290.105	1588	23.4446
ERR13927290.106	1559	22.2245
ERR13927290.107	1552	18.4665
ERR13927290.108	1579	22.6612
ERR13927290.109	1568	25.4375
ERR13927290.110	793	20.6040
ERR13927290.111	1573	20.6510
ERR13927290.112	1583	21.4093
ERR13927290.113	1450	21.5828
ERR13927290.114	1551	20.5874
ERR13927290.115	1606	22.9732
ERR13927290.116	1584	26.3977
ERR13927290.117	651	17.7250
ERR13927290.118	1584	23.4634
ERR13927290.119	1554	21.7941
ERR13927290.120	1577	23.0457
ERR13927290.121	1558	22.5700
ERR13927290.122	1575	21.9346
ERR13927290.123	1378	18.0900
ERR13927290.124	1580	21.3228
ERR13927290.125	1556	21.4595
ERR13927290.126	1583	24.1706
ERR13927290.127	1542	23.9008
ERR13927290.128	1117	22.6428
ERR13927290.129	1592	24.1822
ERR13927290.130	1550	16.1994
ERR13927290.131	1574	23.7713
ERR13927290.132	1566	23.1718
ERR13927290.133	1603	21.8228
ERR13927290.134	1570	21.2261
ERR13927290.135	1564	23.3843
ERR13927290.136	1586	23.8613
ERR13927290.137	1577	22.5339
ERR13927290.138	1589	20.4015
ERR13927290.139	1564	21.4054
ERR13927290.140	1576	21.4530
ERR13927290.141	1568	23.1505
ERR13927290.142	1524	21.6752
ERR13927290.143	1547	17.6936
ERR13927290.144	1595	20.2959
ERR13927290.145	1582	21.1871
ERR13927290.146	1572	23.5732
ERR13927290.147	1534	16.5828
ERR13927290.148	1607	18.8444
ERR13927290.149	1590	22.8610
ERR13927290.150	1562	18.2350
ERR13927290.151	1578	20.9335
ERR13927290.152	1651	23.9255
ERR13927290.153	1567	23.0651
ERR13927290.154	1559	16.6421
ERR13927290.155	1298	19.7280
ERR13927290.156	1561	22.7566
ERR13927290.157	1573	24.1138
ERR13927290.158	1570	23.2318
ERR13927290.159	1541	19.3271
ERR13927290.160	1566	23.5805
ERR13927290.161	1522	17.6393
ERR13927290.162	1623	24.1725
ERR13927290.163	1544	18.2675
ERR13927290.164	1580	23.4475
ERR13927290.165	1569	22.1785
ERR13927290.166	1574	22.4975
ERR13927290.167	1432	22.5454
ERR13927290.168	1549	20.0697
ERR13927290.169	1455	22.5052
ERR13927290.170	1590	21.7686
ERR13927290.171	1569	22.3072
ERR13927290.172	1597	19.6932
ERR13927290.173	1572	23.9141
ERR13927290.174	1538	22.7900
ERR13927290.175	1564	24.3843
ERR13927290.176	1583	21.3872
ERR13927290.177	1502	22.9740
ERR13927290.178	1564	22.2251
ERR13927290.179	1590	23.8673
ERR13927290.180	1577	22.6068
ERR13927290.181	1520	23.9263
ERR13927290.182	1301	18.7233
ERR13927290.183	1545	21.9230
ERR13927290.184	1549	22.0291
ERR13927290.185	1574	16.9797
ERR13927290.186	1586	17.7781
ERR13927290.187	1568	23.7864
ERR13927290.188	1590	20.2830
ERR13927290.189	1549	21.5520
ERR13927290.190	1576	20.0603
ERR13927290.191	1596	20.2362
ERR13927290.192	1564	20.7084
ERR13927290.193	1573	22.2549
ERR13927290.194	1552	21.3666
ERR13927290.195	1586	18.2484
ERR13927290.196	1561	23.8347
ERR13927290.197	1568	20.1314
ERR13927290.198	1573	22.8690
ERR13927290.199	1573	20.1914
ERR13927290.200	1545	16.2997
ERR13927290.201	1578	22.5057
ERR13927290.202	1551	18.5461
ERR13927290.203	1573	16.5722
ERR13927290.204	1571	23.9427
ERR13927290.205	1518	22.2938
ERR13927290.206	476	20.0399
ERR13927290.207	1591	21.8096
ERR13927290.208	1568	24.0708
ERR13927290.209	1563	23.6494
ERR13927290.210	1597	22.9643
ERR13927290.211	1575	23.2197
ERR13927290.212	1541	19.0435
ERR13927290.213	1575	21.6425
ERR13927290.214	1581	20.0006
ERR13927290.215	1558	16.9596
ERR13927290.216	1568	23.6199
ERR13927290.217	1549	22.6979
ERR13927290.218	1569	22.1249
ERR13927290.219	1588	22.5844
ERR13927290.220	1156	19.5355
ERR13927290.221	1551	20.9568
ERR13927290.222	1535	20.5876
ERR13927290.223	1592	22.5521
ERR13927290.224	1576	22.3579
ERR13927290.225	1551	20.0845
ERR13927290.226	1558	22.0648
ERR13927290.227	1574	24.1125
ERR13927290.228	1652	22.9104
ERR13927290.229	1572	20.3079
ERR13927290.230	1591	22.1860
ERR13927290.231	1560	21.4064
ERR13927290.232	1509	20.2664
ERR13927290.233	1595	23.7649
ERR13927290.234	1564	21.9783
ERR13927290.235	1587	23.2432
ERR13927290.236	1568	23.2207
ERR13927290.237	1592	18.9253
ERR13927290.238	1553	18.8892
ERR13927290.239	1573	23.1360
ERR13927290.240	1491	21.8592
ERR13927290.241	1567	22.9375
ERR13927290.242	1597	22.5085
ERR13927290.243	1583	20.9564
ERR13927290.244	1562	20.0768
ERR13927290.245	1566	24.9355
