read_id	length	mean_Q
ERR13927405.1	3195	19.3421
ERR13927405.2	1619	16.7993
ERR13927405.3	1571	15.9287
ERR13927405.4	1562	15.8105
ERR13927405.5	1544	17.2241
ERR13927405.6	1587	19.6774
ERR13927405.7	1565	18.2019
ERR13927405.8	1553	15.3278
ERR13927405.9	1638	18.0397
ERR13927405.10	1560	18.2385
ERR13927405.11	1569	17.7100
ERR13927405.12	1566	15.8685
ERR13927405.13	1583	13.6974
ERR13927405.14	1634	17.3237
ERR13927405.15	1552	17.2448
ERR13927405.16	1549	15.7721
ERR13927405.17	1582	14.2788
ERR13927405.18	1574	15.2929
ERR13927405.19	1549	17.1808
ERR13927405.20	1492	15.6160
ERR13927405.21	1560	17.0218
ERR13927405.22	1733	19.0190
ERR13927405.23	1615	17.0508
ERR13927405.24	3192	17.0241
ERR13927405.25	1555	15.0225
ERR13927405.26	1539	15.4698
ERR13927405.27	1606	16.0959
ERR13927405.28	379	16.4169
ERR13927405.29	1567	18.0332
ERR13927405.30	1573	15.5499
ERR13927405.31	1588	18.1618
ERR13927405.32	1579	17.3813
ERR13927405.33	1565	15.6492
ERR13927405.34	1637	16.6384
ERR13927405.35	1557	16.3417
ERR13927405.36	1574	15.7020
ERR13927405.37	1530	16.5150
ERR13927405.38	1574	16.6468
ERR13927405.39	309	12.9126
ERR13927405.40	1598	16.0263
ERR13927405.41	1587	20.4134
ERR13927405.42	1547	17.3491
ERR13927405.43	1545	16.2621
ERR13927405.44	1548	16.4167
ERR13927405.45	1585	18.8511
ERR13927405.46	1561	15.2050
ERR13927405.47	1558	17.3832
ERR13927405.48	1553	16.0708
ERR13927405.49	379	20.1398
ERR13927405.50	1591	16.4463
ERR13927405.51	1601	16.0231
ERR13927405.52	1605	16.5688
ERR13927405.53	1573	17.7012
ERR13927405.54	1556	15.9389
ERR13927405.55	1589	14.7590
ERR13927405.56	1532	16.7487
ERR13927405.57	1185	16.5586
ERR13927405.58	1575	17.4603
ERR13927405.59	1580	14.8677
ERR13927405.60	1434	18.6513
ERR13927405.61	1560	15.3179
ERR13927405.62	1328	15.3306
ERR13927405.63	1540	19.1247
ERR13927405.64	1571	17.4322
ERR13927405.65	1574	16.5400
ERR13927405.66	1567	18.1500
ERR13927405.67	1560	16.2404
ERR13927405.68	651	21.6912
ERR13927405.69	1542	17.7062
ERR13927405.70	1569	16.5041
ERR13927405.71	1570	18.7140
ERR13927405.72	1563	16.9930
ERR13927405.73	1579	18.3857
ERR13927405.74	634	16.2382
ERR13927405.75	1577	16.8167
ERR13927405.76	1561	14.7604
ERR13927405.77	1580	18.4101
ERR13927405.78	1549	13.8509
ERR13927405.79	1550	15.3174
ERR13927405.80	1540	17.4857
ERR13927405.81	1576	15.9029
ERR13927405.82	1589	17.9043
ERR13927405.83	1600	15.2606
ERR13927405.84	1608	15.8228
ERR13927405.85	1557	16.1079
ERR13927405.86	1593	19.1940
ERR13927405.87	1567	15.5080
ERR13927405.88	1575	16.8711
ERR13927405.89	1805	18.6787
ERR13927405.90	1566	17.7120
ERR13927405.91	1574	14.6245
ERR13927405.92	1564	17.4341
ERR13927405.93	1562	17.2177
ERR13927405.94	1587	15.9742
ERR13927405.95	1566	16.9521
ERR13927405.96	1596	18.5977
ERR13927405.97	1570	17.8611
ERR13927405.98	1566	16.6833
ERR13927405.99	1586	17.5221
ERR13927405.100	1595	17.9467
ERR13927405.101	1591	16.4670
ERR13927405.102	1580	17.4323
ERR13927405.103	1518	15.9816
ERR13927405.104	1569	15.8936
ERR13927405.105	1570	15.7994
ERR13927405.106	1576	17.3896
ERR13927405.107	1544	15.0991
ERR13927405.108	1579	18.6320
ERR13927405.109	1568	17.2117
ERR13927405.110	1576	19.2868
ERR13927405.111	1573	16.5029
ERR13927405.112	1550	16.9916
ERR13927405.113	1586	17.8638
ERR13927405.114	1540	16.8558
ERR13927405.115	1616	17.6194
ERR13927405.116	1544	15.7882
ERR13927405.117	559	19.4580
ERR13927405.118	1562	17.4264
ERR13927405.119	1552	15.2970
ERR13927405.120	1546	16.6921
ERR13927405.121	1585	14.5060
