read_id	length	mean_Q
ERR13927403.1	3174	17.6701
ERR13927403.2	3280	21.3905
ERR13927403.3	610	22.7197
ERR13927403.4	1559	22.7479
ERR13927403.5	1561	21.4741
ERR13927403.6	1574	20.1341
ERR13927403.7	1581	21.0601
ERR13927403.8	1583	23.9577
ERR13927403.9	1576	20.8896
ERR13927403.10	1556	21.7622
ERR13927403.11	1546	21.6442
ERR13927403.12	1490	19.9060
ERR13927403.13	1586	20.8134
ERR13927403.14	1563	20.8976
ERR13927403.15	1571	19.8842
ERR13927403.16	1603	21.5708
ERR13927403.17	1599	21.1682
ERR13927403.18	1775	21.6946
ERR13927403.19	1578	18.2427
ERR13927403.20	1569	23.1103
ERR13927403.21	1140	22.1895
ERR13927403.22	1583	19.2211
ERR13927403.23	1580	22.4994
ERR13927403.24	1564	21.1362
ERR13927403.25	1557	20.4599
ERR13927403.26	1605	23.8474
ERR13927403.27	1579	19.6624
ERR13927403.28	1582	19.6574
ERR13927403.29	1563	23.3858
ERR13927403.30	1561	21.6348
ERR13927403.31	1589	22.0063
ERR13927403.32	1588	22.5195
ERR13927403.33	1573	21.0420
ERR13927403.34	1573	20.1564
ERR13927403.35	1600	18.6300
ERR13927403.36	1561	22.5375
ERR13927403.37	1572	20.0980
ERR13927403.38	1598	19.7196
ERR13927403.39	1590	22.9214
ERR13927403.40	1589	22.4355
ERR13927403.41	1599	23.7280
ERR13927403.42	1549	20.2937
ERR13927403.43	1581	21.1543
ERR13927403.44	1572	21.8467
ERR13927403.45	1593	23.1557
ERR13927403.46	1585	23.3205
ERR13927403.47	1600	23.3250
ERR13927403.48	1584	20.2658
ERR13927403.49	1597	20.9198
ERR13927403.50	824	24.1347
ERR13927403.51	293	14.4539
ERR13927403.52	1575	23.9003
ERR13927403.53	1564	20.1311
ERR13927403.54	1585	18.2391
ERR13927403.55	1543	23.2469
ERR13927403.56	1581	20.6863
ERR13927403.57	1598	19.6133
ERR13927403.58	1580	21.7595
ERR13927403.59	1549	18.9561
ERR13927403.60	1604	19.7724
ERR13927403.61	731	21.5869
ERR13927403.62	1557	20.6956
ERR13927403.63	1547	21.9451
ERR13927403.64	1611	22.7070
ERR13927403.65	1575	23.0984
ERR13927403.66	1571	20.6588
ERR13927403.67	548	19.9891
ERR13927403.68	813	23.7417
ERR13927403.69	1560	20.0596
ERR13927403.70	1565	22.8013
ERR13927403.71	1564	17.8504
ERR13927403.72	1552	17.9562
ERR13927403.73	1559	17.4368
ERR13927403.74	1564	24.0691
ERR13927403.75	1517	23.5517
ERR13927403.76	1198	20.1344
ERR13927403.77	1592	20.9315
ERR13927403.78	640	23.3859
ERR13927403.79	1606	19.4060
ERR13927403.80	1569	22.6106
ERR13927403.81	1571	23.3094
ERR13927403.82	1591	19.2238
ERR13927403.83	1572	19.4192
ERR13927403.84	1590	20.6308
ERR13927403.85	1579	18.2343
ERR13927403.86	1550	20.0013
ERR13927403.87	1578	24.1109
ERR13927403.88	1584	23.0619
ERR13927403.89	1583	21.9735
ERR13927403.90	1558	19.4827
ERR13927403.91	1572	20.2099
ERR13927403.92	1591	21.5449
ERR13927403.93	1582	20.6808
ERR13927403.94	1623	19.3364
ERR13927403.95	1574	20.6753
ERR13927403.96	1593	23.7621
ERR13927403.97	1581	19.4307
ERR13927403.98	1538	22.0286
ERR13927403.99	1559	20.5427
ERR13927403.100	933	22.2583
ERR13927403.101	1594	21.2967
ERR13927403.102	1555	21.9614
ERR13927403.103	1589	23.6331
ERR13927403.104	1576	21.4708
ERR13927403.105	1549	17.2473
ERR13927403.106	1542	22.8301
ERR13927403.107	1555	22.4823
ERR13927403.108	1553	21.7862
ERR13927403.109	1549	21.2518
ERR13927403.110	1571	19.3259
ERR13927403.111	1575	22.5276
ERR13927403.112	1591	18.3388
ERR13927403.113	1405	18.1630
ERR13927403.114	1563	21.4133
ERR13927403.115	1296	20.8989
ERR13927403.116	1525	16.6885
ERR13927403.117	1577	23.6652
ERR13927403.118	1569	21.2696
ERR13927403.119	1550	21.2116
ERR13927403.120	1577	21.0063
ERR13927403.121	1584	22.6597
ERR13927403.122	1569	17.5194
ERR13927403.123	1571	19.7428
ERR13927403.124	1588	24.2550
ERR13927403.125	1561	20.2921
