read_id	length	mean_Q
ERR13927388.1	1561	14.4036
ERR13927388.2	1532	15.3264
ERR13927388.3	365	12.5205
ERR13927388.4	3195	15.9919
ERR13927388.5	1447	14.0663
ERR13927388.6	1589	15.3373
ERR13927388.7	1543	15.5457
ERR13927388.8	242	13.7562
ERR13927388.9	964	15.4948
ERR13927388.10	1578	15.0963
ERR13927388.11	1491	14.5037
ERR13927388.12	1389	15.2844
ERR13927388.13	1557	13.9184
ERR13927388.14	1537	15.3871
ERR13927388.15	1570	15.4446
ERR13927388.16	1071	13.8880
ERR13927388.17	1673	16.3491
ERR13927388.18	1528	13.9136
ERR13927388.19	905	16.3680
ERR13927388.20	1862	16.6590
ERR13927388.21	632	15.3576
ERR13927388.22	1408	15.0518
ERR13927388.23	1576	15.1034
ERR13927388.24	1589	14.9956
ERR13927388.25	1561	14.6784
ERR13927388.26	1564	15.0211
ERR13927388.27	1587	16.4392
ERR13927388.28	1606	15.3418
ERR13927388.29	1123	18.5236
ERR13927388.30	1575	17.9130
ERR13927388.31	1591	16.1043
ERR13927388.32	1619	19.8765
ERR13927388.33	1563	18.3410
ERR13927388.34	1592	14.8210
ERR13927388.35	1561	18.9558
ERR13927388.36	1583	17.8951
ERR13927388.37	1601	17.3741
ERR13927388.38	1528	18.5582
ERR13927388.39	605	15.4992
ERR13927388.40	1573	16.0973
ERR13927388.41	1548	17.0045
ERR13927388.42	1540	17.3377
ERR13927388.43	1620	17.8389
ERR13927388.44	1591	16.2250
ERR13927388.45	1581	19.0171
ERR13927388.46	1617	18.6401
ERR13927388.47	1593	15.4426
ERR13927388.48	1580	16.7873
ERR13927388.49	1604	18.9096
ERR13927388.50	1553	19.7933
ERR13927388.51	1554	17.8346
ERR13927388.52	1594	16.9831
ERR13927388.53	1583	17.4277
ERR13927388.54	1610	15.9398
ERR13927388.55	1576	20.3807
ERR13927388.56	1554	18.8069
ERR13927388.57	1546	14.2186
ERR13927388.58	1567	16.4793
ERR13927388.59	1591	16.6926
ERR13927388.60	1605	18.9464
ERR13927388.61	1516	16.3912
ERR13927388.62	1589	15.2240
ERR13927388.63	1540	14.4097
ERR13927388.64	1556	16.7770
ERR13927388.65	1568	17.8131
ERR13927388.66	1586	19.2856
ERR13927388.67	1610	18.0776
ERR13927388.68	1573	18.7546
ERR13927388.69	1550	15.6000
ERR13927388.70	1599	19.6898
ERR13927388.71	1591	14.3507
ERR13927388.72	1553	18.2576
ERR13927388.73	1604	16.4557
ERR13927388.74	1568	17.5057
ERR13927388.75	1608	18.4751
ERR13927388.76	1600	18.0744
ERR13927388.77	1532	15.5072
ERR13927388.78	1559	18.4804
ERR13927388.79	1557	15.3815
ERR13927388.80	1604	15.4844
ERR13927388.81	1598	19.6339
ERR13927388.82	1554	16.3436
ERR13927388.83	1567	17.4678
ERR13927388.84	1602	16.5312
ERR13927388.85	1563	16.9469
ERR13927388.86	1021	20.1606
ERR13927388.87	1629	17.5021
ERR13927388.88	1565	15.4358
ERR13927388.89	1491	14.2461
ERR13927388.90	712	16.1826
ERR13927388.91	1589	15.9144
ERR13927388.92	1569	17.9560
ERR13927388.93	1593	18.8682
ERR13927388.94	1551	19.2456
ERR13927388.95	1558	15.0648
ERR13927388.96	1559	16.5099
ERR13927388.97	1599	18.2577
ERR13927388.98	1587	17.1922
ERR13927388.99	1603	19.0193
ERR13927388.100	1373	15.5448
ERR13927388.101	1546	14.8428
ERR13927388.102	1617	16.0816
ERR13927388.103	1662	18.3249
ERR13927388.104	1187	17.4794
ERR13927388.105	1577	17.4819
ERR13927388.106	1604	16.2824
ERR13927388.107	1569	17.5137
ERR13927388.108	1620	17.5179
ERR13927388.109	1527	15.8566
ERR13927388.110	1522	15.4507
ERR13927388.111	1550	15.8342
ERR13927388.112	1594	19.2898
ERR13927388.113	1560	17.2090
ERR13927388.114	1601	15.7283
ERR13927388.115	1561	18.5138
ERR13927388.116	1619	19.0513
ERR13927388.117	1606	18.7540
ERR13927388.118	1579	17.9816
ERR13927388.119	1585	16.8221
ERR13927388.120	1594	16.1430
ERR13927388.121	1554	16.5952
ERR13927388.122	1594	19.6995
ERR13927388.123	1584	21.0354
ERR13927388.124	1590	18.5151
ERR13927388.125	1597	15.5980
ERR13927388.126	1571	16.2024
ERR13927388.127	1622	17.9186
ERR13927388.128	1638	20.0690
ERR13927388.129	1609	18.9782
ERR13927388.130	1611	16.3147
ERR13927388.131	1554	14.7304
ERR13927388.132	1704	15.2025
ERR13927388.133	1592	18.6677
ERR13927388.134	1353	14.7812
ERR13927388.135	1588	20.1782
ERR13927388.136	1603	17.0156
ERR13927388.137	1554	20.7490
ERR13927388.138	1572	20.5006
ERR13927388.139	1543	16.0758
ERR13927388.140	1572	16.8053
ERR13927388.141	1554	16.8842
ERR13927388.142	1570	15.8650
ERR13927388.143	1559	17.4131
ERR13927388.144	1588	15.6348
ERR13927388.145	1542	18.4131
ERR13927388.146	1555	18.5318
ERR13927388.147	1584	18.1004
ERR13927388.148	1567	15.6452
ERR13927388.149	1605	18.7676
ERR13927388.150	1554	16.6782
ERR13927388.151	1586	16.4338
ERR13927388.152	1535	15.6697
ERR13927388.153	1567	20.9828
ERR13927388.154	1558	15.5873
ERR13927388.155	1553	15.5190
ERR13927388.156	1563	15.3621
ERR13927388.157	1578	14.8162
ERR13927388.158	1558	17.2965
ERR13927388.159	1517	17.0264
ERR13927388.160	1608	14.6188
ERR13927388.161	1618	15.9697
ERR13927388.162	1598	18.4493
ERR13927388.163	1606	18.6575
ERR13927388.164	1596	18.1410
ERR13927388.165	1573	15.2479
ERR13927388.166	1273	20.5381
ERR13927388.167	1580	16.1544
ERR13927388.168	1556	16.1337
ERR13927388.169	1606	18.8917
ERR13927388.170	1573	19.1430
ERR13927388.171	1552	17.9929
ERR13927388.172	1600	18.3825
ERR13927388.173	1531	17.0150
ERR13927388.174	1594	15.4003
ERR13927388.175	1616	15.6652
ERR13927388.176	1588	17.0605
ERR13927388.177	1605	16.9047
ERR13927388.178	1599	18.2251
ERR13927388.179	1613	19.6851
ERR13927388.180	1607	17.0317
ERR13927388.181	1620	19.6025
ERR13927388.182	550	20.2000
ERR13927388.183	1584	15.9609
ERR13927388.184	1581	15.3650
ERR13927388.185	1598	17.8692
ERR13927388.186	1603	20.1485
ERR13927388.187	1561	20.3619
ERR13927388.188	1588	17.4528
ERR13927388.189	1578	17.5412
ERR13927388.190	1599	16.0600
ERR13927388.191	1598	17.6952
ERR13927388.192	1524	14.9678
ERR13927388.193	1589	18.2335
ERR13927388.194	1576	16.5241
ERR13927388.195	1554	15.9292
ERR13927388.196	1563	17.5579
ERR13927388.197	1626	18.4176
ERR13927388.198	1578	15.0177
ERR13927388.199	1563	16.8439
ERR13927388.200	822	17.5973
ERR13927388.201	1572	20.7748
ERR13927388.202	1570	17.5013
ERR13927388.203	1546	16.2329
ERR13927388.204	1595	15.6489
ERR13927388.205	1585	13.8252
ERR13927388.206	1062	17.2768
ERR13927388.207	1607	19.9446
ERR13927388.208	1554	15.1551
ERR13927388.209	1514	16.5291
ERR13927388.210	1619	19.0581
ERR13927388.211	1555	17.0386
ERR13927388.212	1561	17.5522
ERR13927388.213	1576	15.5400
ERR13927388.214	1582	16.9437
ERR13927388.215	1561	20.6073
ERR13927388.216	1569	18.7495
ERR13927388.217	1577	16.2695
ERR13927388.218	1569	19.9242
