read_id	length	mean_Q
ERR13927429.1	1305	16.2858
ERR13927429.2	1534	21.1160
ERR13927429.3	1515	17.6614
ERR13927429.4	1556	19.4916
ERR13927429.5	3214	18.4091
ERR13927429.6	1582	17.3944
ERR13927429.7	1569	16.4888
ERR13927429.8	1573	19.3071
ERR13927429.9	1538	16.7100
ERR13927429.10	1583	20.9817
ERR13927429.11	3230	21.3969
ERR13927429.12	1475	21.3403
ERR13927429.13	1638	23.0745
ERR13927429.14	1571	23.1114
ERR13927429.15	1527	22.2259
ERR13927429.16	1586	17.4161
ERR13927429.17	1595	23.1009
ERR13927429.18	1570	21.7586
ERR13927429.19	1598	23.6489
ERR13927429.20	1625	21.7317
ERR13927429.21	1583	20.9128
ERR13927429.22	911	23.5104
ERR13927429.23	1605	23.0368
ERR13927429.24	1601	24.6140
ERR13927429.25	1581	20.1954
ERR13927429.26	1559	24.3457
ERR13927429.27	1575	20.4286
ERR13927429.28	1575	19.4235
ERR13927429.29	1567	23.8526
ERR13927429.30	1570	22.5045
ERR13927429.31	1585	17.0524
ERR13927429.32	1569	23.6112
ERR13927429.33	1559	18.0340
ERR13927429.34	1574	21.4593
ERR13927429.35	1615	21.7090
ERR13927429.36	1608	22.9502
ERR13927429.37	1560	18.7256
ERR13927429.38	1578	23.8726
ERR13927429.39	1536	15.9785
ERR13927429.40	1568	17.6078
ERR13927429.41	1585	24.2555
ERR13927429.42	1570	21.7083
ERR13927429.43	1577	24.8205
ERR13927429.44	1564	21.9987
ERR13927429.45	1587	18.6345
ERR13927429.46	1585	24.1609
ERR13927429.47	1590	19.9623
ERR13927429.48	1548	19.5187
ERR13927429.49	1595	19.8746
ERR13927429.50	1563	17.3071
ERR13927429.51	1584	22.6092
ERR13927429.52	1622	20.1128
ERR13927429.53	1548	20.4477
ERR13927429.54	1553	22.6967
ERR13927429.55	1569	21.4060
ERR13927429.56	1556	20.6369
ERR13927429.57	1562	20.8278
ERR13927429.58	1375	17.6691
ERR13927429.59	1571	21.2374
ERR13927429.60	1580	22.0937
ERR13927429.61	1590	23.9987
ERR13927429.62	1588	22.6593
ERR13927429.63	1181	20.7028
ERR13927429.64	1583	20.2255
ERR13927429.65	1580	23.4690
ERR13927429.66	1547	17.7557
ERR13927429.67	1583	21.4018
ERR13927429.68	1621	23.6015
ERR13927429.69	1571	20.7301
ERR13927429.70	1585	21.9842
ERR13927429.71	1584	19.5909
ERR13927429.72	1554	23.2568
ERR13927429.73	1579	20.1913
ERR13927429.74	1374	16.6215
ERR13927429.75	1572	18.9434
ERR13927429.76	421	20.7458
ERR13927429.77	1571	22.2190
ERR13927429.78	1575	17.8203
ERR13927429.79	1562	22.0499
ERR13927429.80	1572	16.0286
ERR13927429.81	1592	22.9315
ERR13927429.82	1579	20.7593
ERR13927429.83	1570	23.8350
ERR13927429.84	1567	22.8641
ERR13927429.85	1549	18.8819
ERR13927429.86	1599	21.7824
ERR13927429.87	1570	22.1344
ERR13927429.88	1577	23.4959
ERR13927429.89	1546	19.1365
ERR13927429.90	1587	22.8986
ERR13927429.91	1593	20.2448
ERR13927429.92	1592	25.1131
ERR13927429.93	1552	23.3814
ERR13927429.94	1598	23.3942
ERR13927429.95	1581	23.9393
ERR13927429.96	1541	22.3926
ERR13927429.97	1565	22.3757
ERR13927429.98	1643	24.4930
ERR13927429.99	1580	21.4728
ERR13927429.100	1557	24.0032
ERR13927429.101	1573	22.8525
ERR13927429.102	1600	22.1669
ERR13927429.103	797	19.6888
ERR13927429.104	1570	23.6586
ERR13927429.105	1570	20.3752
ERR13927429.106	1580	23.9690
ERR13927429.107	1573	20.1920
ERR13927429.108	1582	18.0942
ERR13927429.109	1572	16.1533
ERR13927429.110	1583	15.8667
ERR13927429.111	1567	20.7230
ERR13927429.112	1576	23.1485
ERR13927429.113	483	19.5507
ERR13927429.114	1586	19.4559
ERR13927429.115	1600	22.1938
ERR13927429.116	1598	25.2503
ERR13927429.117	1566	20.8314
ERR13927429.118	1547	20.8571
ERR13927429.119	1604	22.5343
ERR13927429.120	1584	17.6250
ERR13927429.121	1587	15.7687
ERR13927429.122	1566	16.9489
ERR13927429.123	1582	22.9633
ERR13927429.124	1588	18.0611
ERR13927429.125	1596	24.6159
ERR13927429.126	1640	20.5305
ERR13927429.127	1601	23.3866
ERR13927429.128	1554	17.7477
ERR13927429.129	1585	20.6656
ERR13927429.130	1578	23.1578
ERR13927429.131	1575	21.7213
ERR13927429.132	1575	21.5898
ERR13927429.133	1587	22.6030
ERR13927429.134	1572	23.0172
ERR13927429.135	1570	21.6637
ERR13927429.136	1591	24.3300
ERR13927429.137	1592	24.6884
ERR13927429.138	1596	21.6836
ERR13927429.139	1590	21.4950
ERR13927429.140	342	23.8596
ERR13927429.141	1575	16.0889
ERR13927429.142	1590	24.2824
ERR13927429.143	1584	21.7715
ERR13927429.144	1569	17.4678
ERR13927429.145	1573	24.1685
ERR13927429.146	1347	16.7060
ERR13927429.147	1578	23.5963
ERR13927429.148	1615	16.7870
ERR13927429.149	1597	22.3550
ERR13927429.150	1547	18.7828
ERR13927429.151	1570	21.9732
ERR13927429.152	1565	19.7604
ERR13927429.153	1588	24.2903
ERR13927429.154	1579	23.0317
ERR13927429.155	1186	19.0523
ERR13927429.156	1588	21.8501
ERR13927429.157	1672	20.5526
ERR13927429.158	1563	21.1382
ERR13927429.159	1561	18.9250
ERR13927429.160	1546	23.1171
ERR13927429.161	1591	22.7304
ERR13927429.162	1581	21.8729
ERR13927429.163	1537	22.5608
ERR13927429.164	1581	22.0506
ERR13927429.165	1577	22.9347
ERR13927429.166	1583	23.1876
ERR13927429.167	1562	21.0589
ERR13927429.168	1601	22.2186
ERR13927429.169	1596	23.0940
ERR13927429.170	1600	22.8062
ERR13927429.171	1581	18.7691
ERR13927429.172	1578	23.8340
ERR13927429.173	1587	21.1279
ERR13927429.174	1544	17.5486
ERR13927429.175	1521	20.1749
ERR13927429.176	1564	22.9834
ERR13927429.177	1597	24.8372
ERR13927429.178	1554	21.7117
ERR13927429.179	1601	23.4716
ERR13927429.180	1245	23.9478
ERR13927429.181	1561	20.2966
ERR13927429.182	1592	22.5942
ERR13927429.183	1572	19.4307
ERR13927429.184	1587	21.8897
ERR13927429.185	1551	21.5551
ERR13927429.186	1581	23.3890
ERR13927429.187	1593	22.9385
ERR13927429.188	1594	23.7974
ERR13927429.189	1563	22.6001
ERR13927429.190	1551	21.7969
ERR13927429.191	1577	22.1281
ERR13927429.192	1546	21.4392
ERR13927429.193	1587	25.8021
ERR13927429.194	1567	19.8117
ERR13927429.195	1588	21.0145
ERR13927429.196	1572	15.9567
ERR13927429.197	1557	16.1233
ERR13927429.198	1580	22.5981
ERR13927429.199	1539	20.7518
ERR13927429.200	1581	24.8387
ERR13927429.201	1591	22.3470
ERR13927429.202	1593	18.8933
ERR13927429.203	1593	22.8161
ERR13927429.204	1560	20.4654
ERR13927429.205	1570	22.9038
ERR13927429.206	1593	26.2392
ERR13927429.207	1567	21.7116
ERR13927429.208	1583	17.0846
ERR13927429.209	1579	16.9278
ERR13927429.210	1512	15.6164
ERR13927429.211	1604	23.5224
ERR13927429.212	1556	24.2603
ERR13927429.213	1577	23.4280
ERR13927429.214	1584	21.5246
ERR13927429.215	1590	26.0686
ERR13927429.216	1585	22.9666
ERR13927429.217	1647	21.5464
ERR13927429.218	1574	20.6194
ERR13927429.219	1583	22.0259
ERR13927429.220	1567	24.2878
ERR13927429.221	1571	21.4812
ERR13927429.222	1595	21.4019
ERR13927429.223	1542	21.2451
ERR13927429.224	1579	19.9823
ERR13927429.225	1583	22.8465
ERR13927429.226	1583	23.8636
ERR13927429.227	1586	22.8871
