read_id	length	mean_Q
ERR13927442.1	1560	14.6231
ERR13927442.2	1559	16.3874
ERR13927442.3	1612	16.5887
ERR13927442.4	1589	15.7621
ERR13927442.5	1558	16.3151
ERR13927442.6	1521	15.0026
ERR13927442.7	1635	15.6104
ERR13927442.8	1316	15.1527
ERR13927442.9	1628	15.4674
ERR13927442.10	1581	16.4719
ERR13927442.11	1602	16.2653
ERR13927442.12	1562	16.3367
ERR13927442.13	1590	19.2459
ERR13927442.14	1483	16.9083
ERR13927442.15	1564	15.1899
ERR13927442.16	1552	15.1804
ERR13927442.17	1565	15.9297
ERR13927442.18	1505	16.5096
ERR13927442.19	1593	16.8531
ERR13927442.20	1543	17.3390
ERR13927442.21	1564	14.9092
ERR13927442.22	1580	16.8146
ERR13927442.23	1555	16.1074
ERR13927442.24	1587	14.6868
ERR13927442.25	1462	16.4049
ERR13927442.26	1581	15.9007
ERR13927442.27	1567	17.3586
ERR13927442.28	1559	17.5837
ERR13927442.29	1503	14.8729
ERR13927442.30	1558	16.9403
ERR13927442.31	1642	16.4434
ERR13927442.32	1594	14.8206
ERR13927442.33	693	15.3362
ERR13927442.34	1569	16.1287
ERR13927442.35	1533	18.1742
ERR13927442.36	1559	15.4727
ERR13927442.37	1583	17.0758
ERR13927442.38	518	16.6776
ERR13927442.39	1567	17.0951
ERR13927442.40	1580	16.1114
ERR13927442.41	1593	17.8933
ERR13927442.42	1556	18.2731
ERR13927442.43	1585	17.4423
ERR13927442.44	1813	18.8682
ERR13927442.45	1525	15.4020
ERR13927442.46	1586	16.2043
ERR13927442.47	1310	14.9656
ERR13927442.48	1608	17.8688
ERR13927442.49	1553	16.5956
ERR13927442.50	1551	15.1651
ERR13927442.51	1574	16.2205
ERR13927442.52	1549	16.8380
ERR13927442.53	1565	18.4671
ERR13927442.54	1754	15.7554
ERR13927442.55	1575	14.4692
ERR13927442.56	1186	16.8786
ERR13927442.57	1557	15.8202
ERR13927442.58	1568	19.0153
ERR13927442.59	1514	16.7173
ERR13927442.60	1591	17.5927
ERR13927442.61	1432	17.0000
ERR13927442.62	1560	15.7827
ERR13927442.63	1573	17.0896
ERR13927442.64	1574	16.7262
ERR13927442.65	1572	16.9765
ERR13927442.66	1586	17.8480
ERR13927442.67	1556	16.1684
ERR13927442.68	349	13.3123
ERR13927442.69	1475	14.8339
ERR13927442.70	1697	16.0778
ERR13927442.71	1558	14.9345
ERR13927442.72	1563	15.2374
ERR13927442.73	1496	16.8910
ERR13927442.74	1536	16.1576
ERR13927442.75	269	17.1822
ERR13927442.76	1552	16.3479
ERR13927442.77	1538	16.6840
ERR13927442.78	1586	16.9224
ERR13927442.79	1573	15.4495
ERR13927442.80	1609	16.6035
ERR13927442.81	1583	16.5199
ERR13927442.82	1599	18.1995
ERR13927442.83	1557	16.5074
ERR13927442.84	1550	15.0290
ERR13927442.85	1566	15.7803
ERR13927442.86	1603	17.3194
ERR13927442.87	1582	18.2099
ERR13927442.88	1539	17.9851
ERR13927442.89	1606	17.1083
