read_id	length	mean_Q
ERR13926673.1	1581	15.5541
ERR13926673.2	237	12.5485
ERR13926673.3	1274	17.1648
ERR13926673.4	1563	16.2630
ERR13926673.5	1586	14.9634
ERR13926673.6	1517	14.8655
ERR13926673.7	1601	15.3604
ERR13926673.8	1481	15.9467
ERR13926673.9	1550	15.6187
ERR13926673.10	1093	15.8756
ERR13926673.11	158	16.0949
ERR13926673.12	1548	15.0187
ERR13926673.13	1589	16.1963
ERR13926673.14	191	10.4817
ERR13926673.15	1523	14.3467
ERR13926673.16	1619	13.7597
ERR13926673.17	1995	16.4652
ERR13926673.18	1336	16.3114
ERR13926673.19	1556	20.9171
ERR13926673.20	1558	21.2914
ERR13926673.21	1580	18.5114
ERR13926673.22	1585	19.2088
ERR13926673.23	1594	21.7133
ERR13926673.24	1588	23.0649
ERR13926673.25	1585	21.7325
ERR13926673.26	1533	16.8271
ERR13926673.27	1571	19.2934
ERR13926673.28	1561	17.8770
ERR13926673.29	1577	19.5212
ERR13926673.30	1631	17.1361
ERR13926673.31	782	22.1547
ERR13926673.32	1484	23.4798
ERR13926673.33	1590	19.0321
ERR13926673.34	1529	19.1910
ERR13926673.35	1594	23.0358
ERR13926673.36	1599	21.2558
ERR13926673.37	1565	21.1540
ERR13926673.38	1605	16.9900
ERR13926673.39	1600	22.2263
ERR13926673.40	1552	21.0973
ERR13926673.41	1606	21.7715
ERR13926673.42	1095	19.0603
ERR13926673.43	1583	21.0455
ERR13926673.44	1601	15.0306
ERR13926673.45	1589	18.1435
ERR13926673.46	1561	18.2902
ERR13926673.47	1587	18.1960
ERR13926673.48	1577	21.3044
ERR13926673.49	1589	19.7464
ERR13926673.50	1596	21.1604
ERR13926673.51	1579	21.5839
ERR13926673.52	1549	19.0504
ERR13926673.53	1594	16.4191
ERR13926673.54	1565	16.6524
ERR13926673.55	1598	20.3930
ERR13926673.56	1582	18.2143
ERR13926673.57	1557	18.2653
ERR13926673.58	1579	18.3433
ERR13926673.59	622	18.8087
ERR13926673.60	1556	18.1735
ERR13926673.61	1630	17.0515
ERR13926673.62	1554	20.9292
ERR13926673.63	1578	23.7883
ERR13926673.64	1555	22.7100
ERR13926673.65	1566	20.3276
ERR13926673.66	1584	20.5878
ERR13926673.67	1541	18.4562
ERR13926673.68	1572	17.6495
ERR13926673.69	1619	21.5960
ERR13926673.70	1565	19.0696
ERR13926673.71	1599	16.6592
ERR13926673.72	1539	19.3444
ERR13926673.73	1581	22.3074
ERR13926673.74	1581	21.3371
ERR13926673.75	1563	19.6609
ERR13926673.76	1586	20.8581
ERR13926673.77	1585	21.6549
ERR13926673.78	1532	17.0255
ERR13926673.79	1585	19.4896
ERR13926673.80	1581	19.8438
ERR13926673.81	1508	14.0524
ERR13926673.82	1599	21.0288
ERR13926673.83	1588	20.7418
ERR13926673.84	1566	22.3321
ERR13926673.85	1590	17.9176
ERR13926673.86	1605	19.4062
ERR13926673.87	1610	19.5137
ERR13926673.88	1581	20.4358
ERR13926673.89	1573	15.9326
ERR13926673.90	1587	19.6969
ERR13926673.91	1640	20.1823
ERR13926673.92	1541	15.5678
ERR13926673.93	1576	19.8763
ERR13926673.94	1568	18.1110
