read_id	length	mean_Q
ERR13927502.1	917	14.6118
ERR13927502.2	1528	14.5556
ERR13927502.3	391	12.8056
ERR13927502.4	1496	14.7112
ERR13927502.5	1550	15.8619
ERR13927502.6	1537	14.9076
ERR13927502.7	1582	14.9817
ERR13927502.8	3085	15.5413
ERR13927502.9	1548	15.2429
ERR13927502.10	1509	14.7946
ERR13927502.11	261	12.6207
ERR13927502.12	241	10.7552
ERR13927502.13	1500	14.6293
ERR13927502.14	1552	15.5883
ERR13927502.15	1541	15.3887
ERR13927502.16	1543	14.8503
ERR13927502.17	1564	15.2180
ERR13927502.18	1471	15.2026
ERR13927502.19	1555	14.3820
ERR13927502.20	1532	16.3995
ERR13927502.21	1529	15.6429
ERR13927502.22	1545	14.2440
ERR13927502.23	1564	13.6138
ERR13927502.24	1504	15.9269
ERR13927502.25	246	13.0772
ERR13927502.26	1545	14.2408
ERR13927502.27	1636	15.8637
ERR13927502.28	1604	16.1421
ERR13927502.29	199	10.5427
ERR13927502.30	1555	15.1363
ERR13927502.31	298	12.0805
ERR13927502.32	1552	17.8054
ERR13927502.33	1571	18.9198
ERR13927502.34	675	15.0178
ERR13927502.35	1543	17.0732
ERR13927502.36	1607	16.7380
ERR13927502.37	1020	17.7990
ERR13927502.38	1565	17.8364
ERR13927502.39	1549	16.9890
ERR13927502.40	769	13.4642
ERR13927502.41	1582	16.8704
ERR13927502.42	1562	16.5563
ERR13927502.43	1560	19.2064
ERR13927502.44	1565	19.3214
ERR13927502.45	1607	19.4294
ERR13927502.46	1558	17.6945
ERR13927502.47	1603	19.2265
ERR13927502.48	1541	15.4419
ERR13927502.49	1544	14.5091
ERR13927502.50	1548	17.6008
ERR13927502.51	1562	17.4001
ERR13927502.52	1554	20.0920
ERR13927502.53	1598	19.4431
ERR13927502.54	1548	20.3747
ERR13927502.55	1555	17.1228
ERR13927502.56	1573	17.3420
ERR13927502.57	1594	17.0496
ERR13927502.58	1542	16.3781
ERR13927502.59	1595	19.5235
ERR13927502.60	1547	18.8378
ERR13927502.61	1513	15.8149
ERR13927502.62	1628	16.3366
ERR13927502.63	1590	17.8962
ERR13927502.64	1562	19.1076
ERR13927502.65	1568	19.3699
ERR13927502.66	1592	15.0691
ERR13927502.67	1610	18.7708
ERR13927502.68	1593	18.1701
ERR13927502.69	1563	15.7652
ERR13927502.70	1551	20.1367
ERR13927502.71	948	14.8639
ERR13927502.72	1565	19.3438
ERR13927502.73	1574	19.7694
ERR13927502.74	1560	15.9724
ERR13927502.75	1578	17.2351
ERR13927502.76	1575	18.9206
ERR13927502.77	1528	14.8495
ERR13927502.78	1593	18.1519
ERR13927502.79	1562	20.4878
ERR13927502.80	1545	17.1715
ERR13927502.81	1549	14.6856
ERR13927502.82	1515	15.0343
ERR13927502.83	1562	17.8777
ERR13927502.84	1507	15.3842
ERR13927502.85	1567	16.7709
ERR13927502.86	1578	17.7345
