read_id	length	mean_Q
ERR13927268.1	3554	19.5501
ERR13927268.2	1544	19.7111
ERR13927268.3	1630	23.5687
ERR13927268.4	1595	23.6245
ERR13927268.5	1609	21.0665
ERR13927268.6	1562	20.0839
ERR13927268.7	1572	19.5560
ERR13927268.8	1638	21.7753
ERR13927268.9	1626	21.3573
ERR13927268.10	1634	22.8709
ERR13927268.11	1612	21.3424
ERR13927268.12	1622	22.3070
ERR13927268.13	1605	24.0997
ERR13927268.14	1635	21.9089
ERR13927268.15	1620	23.1074
ERR13927268.16	1634	22.1181
ERR13927268.17	1634	21.2925
ERR13927268.18	1629	20.7078
ERR13927268.19	1589	25.0522
ERR13927268.20	1561	21.8578
ERR13927268.21	1597	16.7858
ERR13927268.22	1691	23.7960
ERR13927268.23	1589	25.0661
ERR13927268.24	1627	22.9760
ERR13927268.25	208	20.3990
ERR13927268.26	1622	21.0986
ERR13927268.27	1571	21.5328
ERR13927268.28	1553	18.6117
ERR13927268.29	1636	20.2042
ERR13927268.30	1608	18.2301
ERR13927268.31	1594	22.7459
ERR13927268.32	1632	23.5043
ERR13927268.33	1620	23.2617
ERR13927268.34	1577	18.4673
ERR13927268.35	1554	21.8559
ERR13927268.36	1583	22.3740
ERR13927268.37	1612	20.5937
ERR13927268.38	1570	21.5000
ERR13927268.39	1641	26.0573
ERR13927268.40	1626	23.6451
ERR13927268.41	1627	19.3485
ERR13927268.42	1632	23.3879
ERR13927268.43	1624	22.7050
ERR13927268.44	1601	21.0187
ERR13927268.45	1573	22.7247
ERR13927268.46	322	18.5466
ERR13927268.47	1631	22.2900
ERR13927268.48	1594	22.6004
ERR13927268.49	1498	22.3999
ERR13927268.50	1618	22.5494
ERR13927268.51	1638	22.3822
ERR13927268.52	1611	22.2632
ERR13927268.53	1625	21.6098
ERR13927268.54	285	20.1509
ERR13927268.55	1611	17.8417
ERR13927268.56	1638	20.7070
ERR13927268.57	1599	19.9744
ERR13927268.58	1642	23.0225
ERR13927268.59	1617	21.4774
ERR13927268.60	1638	24.1856
ERR13927268.61	1604	18.4906
ERR13927268.62	1634	24.5116
ERR13927268.63	1629	18.5255
ERR13927268.64	1568	22.7341
ERR13927268.65	1608	23.1922
ERR13927268.66	1609	22.6569
ERR13927268.67	1636	24.0275
ERR13927268.68	1596	22.7343
ERR13927268.69	1560	21.1365
ERR13927268.70	1594	22.5320
ERR13927268.71	1544	16.5447
ERR13927268.72	1599	20.5535
ERR13927268.73	1608	20.3358
ERR13927268.74	1648	19.9660
ERR13927268.75	1555	19.7614
ERR13927268.76	1624	22.6115
ERR13927268.77	1572	23.2742
ERR13927268.78	1623	25.3315
ERR13927268.79	1590	22.7912
ERR13927268.80	1609	23.9745
ERR13927268.81	1625	20.7348
ERR13927268.82	499	22.3808
ERR13927268.83	1621	26.1160
ERR13927268.84	1559	18.7909
ERR13927268.85	1580	21.6994
ERR13927268.86	1561	23.1115
ERR13927268.87	1589	22.6526
ERR13927268.88	1628	20.0018
ERR13927268.89	1628	22.1996
ERR13927268.90	1611	24.2706
ERR13927268.91	1628	21.4509
ERR13927268.92	1594	23.7033
ERR13927268.93	1574	23.0000
ERR13927268.94	1572	21.3397
ERR13927268.95	1520	20.9836
ERR13927268.96	1537	19.2472
ERR13927268.97	1568	16.6454
ERR13927268.98	1628	21.6173
ERR13927268.99	1594	23.8156
ERR13927268.100	1576	23.5292
ERR13927268.101	1621	20.6990
ERR13927268.102	1590	23.0164
ERR13927268.103	1597	21.3538
ERR13927268.104	1599	25.2020
ERR13927268.105	1579	19.7999
ERR13927268.106	1566	21.2286
ERR13927268.107	1532	19.5091
ERR13927268.108	1553	19.9324
ERR13927268.109	1618	23.2577
ERR13927268.110	1614	20.7323
ERR13927268.111	1629	19.7317
ERR13927268.112	1559	21.0847
ERR13927268.113	1591	17.1992
ERR13927268.114	1618	22.3764
ERR13927268.115	1452	18.2975
ERR13927268.116	1576	22.9093
ERR13927268.117	1636	23.4548
ERR13927268.118	1596	23.0664
ERR13927268.119	1572	21.1215
ERR13927268.120	1609	23.6588
ERR13927268.121	1628	20.7267
ERR13927268.122	1595	20.2270
ERR13927268.123	1617	17.9530
ERR13927268.124	1611	16.1744
ERR13927268.125	1571	21.5366
ERR13927268.126	1622	23.9883
ERR13927268.127	1587	20.5047
ERR13927268.128	1571	21.0401
ERR13927268.129	1681	24.3623
ERR13927268.130	1517	17.3837
ERR13927268.131	1583	23.7151
ERR13927268.132	1579	23.6365
ERR13927268.133	1636	19.5122
ERR13927268.134	1609	22.8713
ERR13927268.135	1595	21.3818
ERR13927268.136	916	23.5033
ERR13927268.137	1588	19.6889
ERR13927268.138	1611	22.8908
ERR13927268.139	1597	19.7545
ERR13927268.140	1608	25.8122
ERR13927268.141	1620	21.4562
ERR13927268.142	1579	19.0950
ERR13927268.143	1559	19.2027
ERR13927268.144	1633	22.4213
ERR13927268.145	1551	24.0213
ERR13927268.146	1576	23.5076
ERR13927268.147	1624	18.9550
ERR13927268.148	1605	25.1252
ERR13927268.149	1583	22.3462
ERR13927268.150	1542	21.6543
ERR13927268.151	1595	24.1561
ERR13927268.152	1638	23.7131
