read_id	length	mean_Q
ERR13927339.1	1581	18.5718
ERR13927339.2	1569	19.3244
ERR13927339.3	1612	20.4460
ERR13927339.4	1574	18.4536
ERR13927339.5	1573	18.2734
ERR13927339.6	1585	17.2536
ERR13927339.7	364	23.4038
ERR13927339.8	1540	15.6351
ERR13927339.9	1572	19.2290
ERR13927339.10	1610	18.8335
ERR13927339.11	1583	22.1642
ERR13927339.12	1595	20.9473
ERR13927339.13	1564	17.0844
ERR13927339.14	1591	18.7373
ERR13927339.15	1550	18.7290
ERR13927339.16	1565	14.0492
ERR13927339.17	1574	15.9250
ERR13927339.18	902	19.0643
ERR13927339.19	1548	16.6486
ERR13927339.20	1065	18.7446
ERR13927339.21	1575	17.6825
ERR13927339.22	1263	16.6263
ERR13927339.23	1559	18.8602
ERR13927339.24	1596	19.8070
ERR13927339.25	1567	20.0804
ERR13927339.26	1571	17.3285
ERR13927339.27	1574	19.0280
ERR13927339.28	1543	17.2145
ERR13927339.29	1575	19.0076
ERR13927339.30	1582	18.3628
ERR13927339.31	1607	14.4095
ERR13927339.32	1373	18.4108
ERR13927339.33	1550	15.2994
ERR13927339.34	1575	18.2965
ERR13927339.35	1564	16.6624
ERR13927339.36	1584	17.4994
ERR13927339.37	1554	16.8443
ERR13927339.38	1559	14.9641
ERR13927339.39	1543	17.2735
ERR13927339.40	1546	20.0091
ERR13927339.41	1585	19.1924
ERR13927339.42	1605	18.1502
ERR13927339.43	1585	20.5350
ERR13927339.44	1562	17.2446
ERR13927339.45	1575	19.7346
ERR13927339.46	1494	17.1794
ERR13927339.47	1583	16.0430
ERR13927339.48	1580	17.7766
ERR13927339.49	1584	18.6458
ERR13927339.50	1625	20.0732
ERR13927339.51	1577	20.4845
ERR13927339.52	308	11.6201
ERR13927339.53	1537	17.8595
ERR13927339.54	1594	17.1186
ERR13927339.55	1590	19.2358
ERR13927339.56	1597	21.2630
ERR13927339.57	1562	16.6197
ERR13927339.58	1483	18.9609
ERR13927339.59	1569	19.5322
ERR13927339.60	1605	19.8723
ERR13927339.61	1595	19.0815
ERR13927339.62	1571	21.2304
ERR13927339.63	1536	15.8333
ERR13927339.64	1586	20.1393
ERR13927339.65	1602	18.0187
ERR13927339.66	1633	19.4721
ERR13927339.67	1622	19.1757
ERR13927339.68	1557	19.9576
ERR13927339.69	1595	17.2677
ERR13927339.70	1628	20.2426
ERR13927339.71	1569	18.2747
ERR13927339.72	1549	17.5119
ERR13927339.73	1547	18.6277
ERR13927339.74	1542	14.8359
ERR13927339.75	1599	15.5385
ERR13927339.76	1600	19.3425
ERR13927339.77	1578	16.9772
ERR13927339.78	1538	17.6599
ERR13927339.79	1547	18.3032
ERR13927339.80	1511	14.5050
ERR13927339.81	1192	19.0218
ERR13927339.82	1510	18.7424
ERR13927339.83	1558	18.4448
ERR13927339.84	1540	18.1338
ERR13927339.85	1585	19.7634
ERR13927339.86	1566	18.6501
ERR13927339.87	1586	19.6614
ERR13927339.88	1565	16.7751
ERR13927339.89	1560	18.5096
ERR13927339.90	1564	17.6752
ERR13927339.91	1594	19.8513
ERR13927339.92	1562	17.9168
ERR13927339.93	1583	17.9311
ERR13927339.94	1527	16.6509
ERR13927339.95	1596	16.1147
ERR13927339.96	1539	16.0929
ERR13927339.97	1626	19.5240
ERR13927339.98	1583	18.5622
ERR13927339.99	1562	18.5871
ERR13927339.100	1576	19.0070
