read_id	length	mean_Q
ERR13927410.1	3198	18.8096
ERR13927410.2	3157	21.6842
ERR13927410.3	1564	17.4265
ERR13927410.4	1602	24.0743
ERR13927410.5	1552	23.5432
ERR13927410.6	1533	20.6934
ERR13927410.7	1605	20.5589
ERR13927410.8	1561	19.2703
ERR13927410.9	1571	22.4717
ERR13927410.10	1560	24.7276
ERR13927410.11	1619	23.2650
ERR13927410.12	1622	24.9464
ERR13927410.13	1572	21.3518
ERR13927410.14	1583	22.1333
ERR13927410.15	1592	23.7111
ERR13927410.16	1617	21.7328
ERR13927410.17	1588	21.7015
ERR13927410.18	1599	22.3465
ERR13927410.19	1595	23.7875
ERR13927410.20	1630	21.7773
ERR13927410.21	1587	19.7744
ERR13927410.22	1564	25.0013
ERR13927410.23	1579	21.1938
ERR13927410.24	1590	20.0497
ERR13927410.25	1571	18.6715
ERR13927410.26	1617	22.4750
ERR13927410.27	1613	24.1773
ERR13927410.28	1590	23.7434
ERR13927410.29	1576	22.1904
ERR13927410.30	1590	22.7465
ERR13927410.31	1571	20.3183
ERR13927410.32	1560	23.5878
ERR13927410.33	1583	21.9482
ERR13927410.34	1591	22.4419
ERR13927410.35	1577	17.6506
ERR13927410.36	1556	22.7539
ERR13927410.37	1587	20.1884
ERR13927410.38	1405	20.0448
ERR13927410.39	1572	21.6323
ERR13927410.40	1574	19.5801
ERR13927410.41	1589	23.9868
ERR13927410.42	1588	23.1719
ERR13927410.43	1596	20.8239
ERR13927410.44	1615	17.5926
ERR13927410.45	1606	22.8904
ERR13927410.46	1621	25.0062
ERR13927410.47	1602	20.5225
ERR13927410.48	1564	21.8069
ERR13927410.49	1532	22.5170
ERR13927410.50	1570	17.5726
ERR13927410.51	1610	22.7702
ERR13927410.52	1615	24.1238
ERR13927410.53	1574	21.5686
ERR13927410.54	1576	25.4727
ERR13927410.55	1618	23.2503
ERR13927410.56	1580	18.3766
ERR13927410.57	1595	23.3781
ERR13927410.58	1580	17.1127
ERR13927410.59	1614	24.5818
ERR13927410.60	1617	25.9852
ERR13927410.61	1592	21.6099
ERR13927410.62	1590	19.7296
ERR13927410.63	1608	23.4049
ERR13927410.64	1594	17.1719
ERR13927410.65	1617	22.5931
ERR13927410.66	1519	21.9980
ERR13927410.67	1556	22.1497
ERR13927410.68	1586	23.7194
ERR13927410.69	1609	24.7688
ERR13927410.70	1550	19.8239
ERR13927410.71	1535	22.2580
ERR13927410.72	3086	22.9413
ERR13927410.73	1617	21.1255
ERR13927410.74	1581	19.4529
ERR13927410.75	1605	21.4972
ERR13927410.76	1584	21.1275
ERR13927410.77	1608	21.9024
ERR13927410.78	1582	22.7699
ERR13927410.79	1591	23.5820
ERR13927410.80	1558	24.3017
ERR13927410.81	383	20.7755
ERR13927410.82	1577	18.4654
ERR13927410.83	1604	21.7207
ERR13927410.84	1592	22.6062
ERR13927410.85	1593	23.4570
ERR13927410.86	1589	19.0189
ERR13927410.87	1602	22.6835
ERR13927410.88	1610	23.6130
ERR13927410.89	1576	22.7284
ERR13927410.90	1572	22.7074
ERR13927410.91	1587	24.5923
ERR13927410.92	1574	24.1823
ERR13927410.93	1585	16.9319
ERR13927410.94	1536	21.4004
ERR13927410.95	1615	24.3579
ERR13927410.96	1622	22.8083
ERR13927410.97	1606	23.4203
ERR13927410.98	1607	24.9191
ERR13927410.99	1581	21.7767
ERR13927410.100	1622	23.7269
ERR13927410.101	1602	24.5019
ERR13927410.102	1565	23.1987
ERR13927410.103	1597	24.8785
ERR13927410.104	1562	24.3720
ERR13927410.105	1583	23.9033
ERR13927410.106	1582	23.0556
ERR13927410.107	1608	23.2575
ERR13927410.108	1592	23.0289
ERR13927410.109	805	24.4199
ERR13927410.110	1691	21.1449
ERR13927410.111	1623	21.6445
ERR13927410.112	1597	23.7320
ERR13927410.113	1597	21.1672
ERR13927410.114	1572	21.4389
ERR13927410.115	1603	17.3568
ERR13927410.116	1605	20.9483
ERR13927410.117	1601	23.1562
ERR13927410.118	1600	20.1056
ERR13927410.119	1587	22.6944
ERR13927410.120	1537	22.4242
ERR13927410.121	1593	21.2875
ERR13927410.122	1628	24.4232
ERR13927410.123	1551	22.7776
ERR13927410.124	1609	21.6470
ERR13927410.125	1619	19.7103
ERR13927410.126	1591	21.0346
ERR13927410.127	1628	23.3655
ERR13927410.128	1615	20.0824
ERR13927410.129	1555	22.2238
ERR13927410.130	1611	25.3681
ERR13927410.131	1609	19.3319
ERR13927410.132	1594	22.8620
ERR13927410.133	1610	25.0174
ERR13927410.134	1601	24.7958
ERR13927410.135	1581	23.1018
ERR13927410.136	375	21.0107
ERR13927410.137	1560	24.3731
ERR13927410.138	1606	21.1818
ERR13927410.139	1589	21.1403
ERR13927410.140	1610	21.5429
ERR13927410.141	1626	23.1513
ERR13927410.142	1565	19.8409
ERR13927410.143	1579	24.6637
ERR13927410.144	1588	19.6228
ERR13927410.145	1540	21.9273
ERR13927410.146	1545	21.1851
ERR13927410.147	1487	21.9597
ERR13927410.148	1611	20.2477
ERR13927410.149	1577	23.1439
ERR13927410.150	1580	21.7228
ERR13927410.151	1569	24.7387
ERR13927410.152	1575	20.8387
ERR13927410.153	1560	20.6071
ERR13927410.154	1593	23.1350
ERR13927410.155	1613	21.6832
ERR13927410.156	1618	21.9530
ERR13927410.157	1212	25.0421
ERR13927410.158	1575	21.0654
ERR13927410.159	1569	21.7584
ERR13927410.160	1586	23.6419
ERR13927410.161	1597	20.2642
ERR13927410.162	1615	22.3418
ERR13927410.163	1565	17.7751
ERR13927410.164	1587	20.2590
ERR13927410.165	1576	23.3426
ERR13927410.166	1476	22.3388
ERR13927410.167	1547	20.8410
ERR13927410.168	1584	22.4205
ERR13927410.169	1624	22.8879
ERR13927410.170	1565	24.6134
ERR13927410.171	1600	18.6725
ERR13927410.172	1576	21.6802
ERR13927410.173	1605	21.0847
ERR13927410.174	1579	21.4123
ERR13927410.175	1577	22.4204
ERR13927410.176	1615	23.9697
ERR13927410.177	1589	22.1284
ERR13927410.178	1603	22.8553
ERR13927410.179	1606	23.9346
ERR13927410.180	1610	22.9950
ERR13927410.181	1551	18.0748
ERR13927410.182	1578	21.6534
ERR13927410.183	1613	22.6076
ERR13927410.184	1566	25.0070
ERR13927410.185	1590	18.8931
ERR13927410.186	1612	25.3821
ERR13927410.187	558	19.6487
ERR13927410.188	1112	16.0683
ERR13927410.189	1598	19.4280
ERR13927410.190	1598	22.0457
ERR13927410.191	1578	21.2047
ERR13927410.192	1579	22.5459
ERR13927410.193	1376	19.2144
ERR13927410.194	1565	19.8569
ERR13927410.195	1550	22.0735
ERR13927410.196	1617	22.1824
ERR13927410.197	1578	22.0741
ERR13927410.198	1571	22.3692
ERR13927410.199	1618	22.0130
ERR13927410.200	1555	19.9531
ERR13927410.201	1563	22.3282
ERR13927410.202	1576	22.2354
ERR13927410.203	1575	16.0102
ERR13927410.204	1612	23.5174
ERR13927410.205	1556	18.4184
ERR13927410.206	1591	23.2998
ERR13927410.207	1594	23.3858
ERR13927410.208	1520	20.4230
ERR13927410.209	1556	23.1632
ERR13927410.210	1628	20.2291
ERR13927410.211	1600	19.8663
ERR13927410.212	1579	23.1697
ERR13927410.213	1611	21.2874
ERR13927410.214	1570	23.0261
ERR13927410.215	1615	24.3882
ERR13927410.216	1546	18.3532
ERR13927410.217	1638	21.7173
ERR13927410.218	1541	21.5548
ERR13927410.219	1600	17.8287
ERR13927410.220	1581	20.1803
ERR13927410.221	1602	19.6011
ERR13927410.222	1549	19.7347
ERR13927410.223	1615	22.9003
ERR13927410.224	271	16.7306
ERR13927410.225	1597	23.9461
