read_id	length	mean_Q
ERR13927588.1	1493	16.1212
ERR13927588.2	3284	19.3210
ERR13927588.3	1530	19.9431
ERR13927588.4	1417	22.6754
ERR13927588.5	1147	18.3017
ERR13927588.6	1504	15.6543
ERR13927588.7	1559	17.8281
ERR13927588.8	3381	20.4833
ERR13927588.9	2853	16.2089
ERR13927588.10	1564	17.3024
ERR13927588.11	1563	19.1369
ERR13927588.12	1544	17.6140
ERR13927588.13	1587	17.2810
ERR13927588.14	1557	18.6172
ERR13927588.15	1556	21.4531
ERR13927588.16	1576	17.7773
ERR13927588.17	1574	15.9168
ERR13927588.18	1545	17.2796
ERR13927588.19	1544	18.0641
ERR13927588.20	1552	16.3750
ERR13927588.21	1537	14.7957
ERR13927588.22	1523	16.1556
ERR13927588.23	369	15.0190
ERR13927588.24	1573	17.1945
ERR13927588.25	1573	17.5251
ERR13927588.26	1557	22.1464
ERR13927588.27	1541	14.8787
ERR13927588.28	1577	17.0355
ERR13927588.29	1568	19.5651
ERR13927588.30	1533	15.9426
ERR13927588.31	1571	15.6098
ERR13927588.32	1569	17.5870
ERR13927588.33	1535	16.9192
ERR13927588.34	1536	17.4935
ERR13927588.35	1595	16.6784
ERR13927588.36	1580	15.6677
ERR13927588.37	1519	14.7768
ERR13927588.38	1518	16.8090
ERR13927588.39	1587	17.0321
ERR13927588.40	1584	16.0057
ERR13927588.41	1262	16.8043
ERR13927588.42	1557	19.6121
ERR13927588.43	1849	19.7518
ERR13927588.44	1582	16.6612
ERR13927588.45	446	18.0359
ERR13927588.46	1528	17.0576
ERR13927588.47	1541	16.7631
ERR13927588.48	1562	17.6204
ERR13927588.49	1528	15.9575
ERR13927588.50	1666	17.2971
ERR13927588.51	1566	17.0479
ERR13927588.52	1552	16.3125
ERR13927588.53	1560	16.1731
ERR13927588.54	1592	17.9598
ERR13927588.55	908	16.1090
ERR13927588.56	1529	15.8568
ERR13927588.57	1499	15.4463
ERR13927588.58	1552	16.7229
ERR13927588.59	1547	20.4331
ERR13927588.60	1581	19.7502
ERR13927588.61	1555	20.7653
ERR13927588.62	1586	16.4073
ERR13927588.63	1554	16.5920
ERR13927588.64	1561	19.1807
ERR13927588.65	1535	16.3896
ERR13927588.66	1549	18.1859
ERR13927588.67	1541	20.0539
ERR13927588.68	1547	17.2482
ERR13927588.69	1555	20.7068
ERR13927588.70	1601	17.1205
ERR13927588.71	1588	17.0963
ERR13927588.72	1550	20.0194
ERR13927588.73	1587	18.6812
ERR13927588.74	1566	16.9681
ERR13927588.75	1546	17.2561
ERR13927588.76	1583	21.1263
ERR13927588.77	1582	16.3249
ERR13927588.78	1634	16.0624
ERR13927588.79	1589	19.4292
ERR13927588.80	1580	16.2791
ERR13927588.81	1579	19.7853
ERR13927588.82	1551	20.7008
ERR13927588.83	1564	17.3549
ERR13927588.84	1562	18.4507
ERR13927588.85	1570	19.9803
ERR13927588.86	1558	15.6515
ERR13927588.87	259	15.2239
ERR13927588.88	1570	18.7032
ERR13927588.89	1581	18.8343
ERR13927588.90	1565	18.1891
ERR13927588.91	1407	17.3404
ERR13927588.92	1544	18.2215
ERR13927588.93	1571	19.4284
ERR13927588.94	1373	19.3649
ERR13927588.95	1546	15.4922
ERR13927588.96	1381	19.8943
ERR13927588.97	1571	16.4475
ERR13927588.98	1551	15.0322
ERR13927588.99	1569	17.4519
ERR13927588.100	1589	19.6897
ERR13927588.101	1509	16.3936
ERR13927588.102	1554	19.5656
ERR13927588.103	1579	17.3749
ERR13927588.104	245	12.4408
ERR13927588.105	1544	15.8756
ERR13927588.106	540	16.5704
ERR13927588.107	624	16.1635
ERR13927588.108	854	18.2857
ERR13927588.109	1555	20.5183
ERR13927588.110	1546	15.8862
ERR13927588.111	1586	16.8644
ERR13927588.112	1582	17.0063
ERR13927588.113	1570	18.8318
ERR13927588.114	2091	16.2339
ERR13927588.115	1576	18.1973
ERR13927588.116	632	18.4241
ERR13927588.117	1533	18.5584
ERR13927588.118	1544	17.7053
ERR13927588.119	1346	17.0892
ERR13927588.120	1548	16.7862
ERR13927588.121	1543	16.3396
ERR13927588.122	1546	19.4411
ERR13927588.123	1582	17.7604
ERR13927588.124	1553	17.2196
ERR13927588.125	1551	15.0148
ERR13927588.126	560	18.8786
ERR13927588.127	790	16.9089
ERR13927588.128	1544	18.0505
ERR13927588.129	1576	17.9892
ERR13927588.130	1564	19.7775
ERR13927588.131	1557	20.4040
ERR13927588.132	1576	19.8687
ERR13927588.133	1570	16.4478
ERR13927588.134	1618	18.8480
ERR13927588.135	1517	16.0396
ERR13927588.136	1587	16.0882
ERR13927588.137	1550	20.0916
ERR13927588.138	1566	17.6271
ERR13927588.139	1593	18.7439
ERR13927588.140	1550	15.3703
ERR13927588.141	1522	17.9172
ERR13927588.142	1591	17.5317
ERR13927588.143	1549	17.4435
ERR13927588.144	1605	17.0505
ERR13927588.145	1556	18.7365
ERR13927588.146	1554	19.0746
ERR13927588.147	1557	15.7373
ERR13927588.148	1552	16.3653
ERR13927588.149	1544	16.1380
ERR13927588.150	1581	19.5098
ERR13927588.151	1582	19.0733
ERR13927588.152	1547	20.2508
ERR13927588.153	1581	16.0177
ERR13927588.154	1579	16.4060
ERR13927588.155	1543	15.9170
ERR13927588.156	1547	16.7401
ERR13927588.157	1591	16.2514
ERR13927588.158	1582	15.7756
ERR13927588.159	1558	15.8479
ERR13927588.160	1577	19.3748
ERR13927588.161	1576	20.1732
ERR13927588.162	1500	15.4753
ERR13927588.163	1559	19.6318
ERR13927588.164	1555	15.8952
ERR13927588.165	1509	19.8231
ERR13927588.166	1581	19.0405
ERR13927588.167	1558	18.3235
ERR13927588.168	1574	17.3507
ERR13927588.169	1567	20.3101
ERR13927588.170	1588	16.8218
ERR13927588.171	2200	18.3282
ERR13927588.172	1573	17.9015
ERR13927588.173	1574	18.0286
ERR13927588.174	1556	18.1555
ERR13927588.175	1592	18.8838
ERR13927588.176	1548	16.1751
ERR13927588.177	1570	15.6312
ERR13927588.178	595	16.3580
ERR13927588.179	1571	16.9726
ERR13927588.180	1545	16.7553
ERR13927588.181	1582	17.9279
ERR13927588.182	1549	18.2873
ERR13927588.183	1595	16.6683
ERR13927588.184	1579	18.1362
ERR13927588.185	1554	16.1293
ERR13927588.186	1541	16.8423
ERR13927588.187	1554	17.4221
ERR13927588.188	1596	19.1610
ERR13927588.189	1601	18.0775
ERR13927588.190	755	16.2927
ERR13927588.191	1565	16.1048
ERR13927588.192	1544	18.4398
ERR13927588.193	1569	15.6845
ERR13927588.194	1594	16.5502
ERR13927588.195	1574	18.5820
ERR13927588.196	1531	17.7779
ERR13927588.197	1522	16.0407
ERR13927588.198	1525	19.0262
ERR13927588.199	1532	16.2513
ERR13927588.200	300	13.0900
ERR13927588.201	1536	17.9342
ERR13927588.202	3230	17.4622
ERR13927588.203	1592	20.2280
ERR13927588.204	475	17.1368
ERR13927588.205	1554	16.1692
ERR13927588.206	1474	15.7096
ERR13927588.207	1568	19.5383
ERR13927588.208	1536	15.6960
ERR13927588.209	1550	18.2284
ERR13927588.210	1551	16.6860
ERR13927588.211	1541	19.4101
ERR13927588.212	1542	16.0882
ERR13927588.213	1562	18.8713
ERR13927588.214	1568	18.6556
ERR13927588.215	363	17.6006
ERR13927588.216	1594	21.2861
ERR13927588.217	1553	15.2106
ERR13927588.218	1589	19.0831
ERR13927588.219	1533	20.0959
ERR13927588.220	1575	18.7238
ERR13927588.221	3059	15.7620
ERR13927588.222	1572	17.5025
ERR13927588.223	1543	16.1056
ERR13927588.224	1577	19.6690
ERR13927588.225	1584	17.1503
ERR13927588.226	1132	21.8207
ERR13927588.227	1585	18.1325
ERR13927588.228	1543	17.6909
ERR13927588.229	1544	17.4165
ERR13927588.230	1570	17.7949
ERR13927588.231	1503	16.0253
ERR13927588.232	1290	18.8829
ERR13927588.233	1579	15.5364
ERR13927588.234	1598	15.7146
ERR13927588.235	1581	16.6825
ERR13927588.236	1569	18.1083
ERR13927588.237	1596	15.8352
ERR13927588.238	631	15.6070
ERR13927588.239	1547	18.9444
ERR13927588.240	1588	16.3980
ERR13927588.241	1607	18.8009
ERR13927588.242	1593	19.8977
ERR13927588.243	1542	15.6252
ERR13927588.244	944	16.9650
ERR13927588.245	1567	22.0115
ERR13927588.246	1537	16.9896
ERR13927588.247	1548	19.0000
ERR13927588.248	1544	17.3044
ERR13927588.249	1506	19.1527
ERR13927588.250	1596	15.2425
ERR13927588.251	362	16.0249
ERR13927588.252	1550	19.2400
ERR13927588.253	695	14.6245
ERR13927588.254	1521	16.0664
ERR13927588.255	1582	20.9874
ERR13927588.256	1561	17.6381
ERR13927588.257	1529	14.9451
ERR13927588.258	1566	17.6124
ERR13927588.259	1546	17.7749
