read_id	length	mean_Q
ERR13927424.1	1572	17.5388
ERR13927424.2	1570	18.0134
ERR13927424.3	1457	16.4605
ERR13927424.4	1581	15.6711
ERR13927424.5	1579	14.9835
ERR13927424.6	1587	18.7234
ERR13927424.7	365	16.3781
ERR13927424.8	1562	16.7138
ERR13927424.9	1571	16.7518
ERR13927424.10	1589	18.7451
ERR13927424.11	1548	17.2661
ERR13927424.12	1660	15.8205
ERR13927424.13	1610	16.4683
ERR13927424.14	1585	17.3514
ERR13927424.15	1605	17.6773
ERR13927424.16	1560	15.0737
ERR13927424.17	1564	16.7187
ERR13927424.18	1568	16.0912
ERR13927424.19	1627	13.5808
ERR13927424.20	1579	16.7676
ERR13927424.21	1567	16.2042
ERR13927424.22	1425	15.0877
ERR13927424.23	1583	19.8983
ERR13927424.24	1556	16.4576
ERR13927424.25	1502	16.1112
ERR13927424.26	1544	17.1755
ERR13927424.27	1546	15.5944
ERR13927424.28	1580	16.6525
ERR13927424.29	1557	17.6320
ERR13927424.30	355	14.7239
ERR13927424.31	1521	14.6930
ERR13927424.32	1577	18.8795
ERR13927424.33	1561	15.3165
ERR13927424.34	1572	19.0941
ERR13927424.35	1342	18.2258
ERR13927424.36	1547	16.5714
ERR13927424.37	1578	16.1008
ERR13927424.38	1584	19.1402
ERR13927424.39	1548	14.7894
ERR13927424.40	1571	17.3991
ERR13927424.41	1613	16.1984
ERR13927424.42	1545	15.9754
ERR13927424.43	1597	16.5185
ERR13927424.44	1566	16.7644
ERR13927424.45	1557	17.8009
ERR13927424.46	1575	17.5321
ERR13927424.47	1548	16.4813
ERR13927424.48	1566	17.6648
ERR13927424.49	1508	17.0889
ERR13927424.50	1577	18.3672
ERR13927424.51	1572	16.6959
ERR13927424.52	1593	17.7602
ERR13927424.53	1547	15.3516
ERR13927424.54	1565	18.4837
ERR13927424.55	1840	14.8190
ERR13927424.56	1299	15.8761
ERR13927424.57	1563	18.0256
ERR13927424.58	1556	16.4685
ERR13927424.59	1557	15.4297
ERR13927424.60	1594	16.8018
ERR13927424.61	1578	16.8714
ERR13927424.62	1572	15.7888
ERR13927424.63	1515	14.9716
ERR13927424.64	1156	16.6185
ERR13927424.65	1575	16.4444
ERR13927424.66	1573	16.7368
ERR13927424.67	1552	19.2287
ERR13927424.68	1563	15.5310
ERR13927424.69	1631	17.0331
ERR13927424.70	1595	16.5536
ERR13927424.71	1603	16.8915
ERR13927424.72	1558	15.6123
ERR13927424.73	1574	16.0496
ERR13927424.74	1561	16.2319
ERR13927424.75	1566	16.4374
ERR13927424.76	1478	16.0122
ERR13927424.77	1532	18.1064
ERR13927424.78	371	19.1078
ERR13927424.79	1606	16.8854
ERR13927424.80	1604	16.3853
ERR13927424.81	1721	14.2894
ERR13927424.82	1587	18.4386
ERR13927424.83	1575	19.2552
ERR13927424.84	1580	18.7861
ERR13927424.85	1589	15.5362
ERR13927424.86	1620	19.5858
ERR13927424.87	1568	14.8909
ERR13927424.88	1575	17.0540
ERR13927424.89	1558	16.3736
ERR13927424.90	1547	14.6374
ERR13927424.91	1580	18.3304
ERR13927424.92	1529	16.5553
ERR13927424.93	1599	17.9575
ERR13927424.94	1570	19.1656
ERR13927424.95	1567	20.0823
ERR13927424.96	1681	17.2118
ERR13927424.97	1536	16.5234
ERR13927424.98	1570	17.5414
ERR13927424.99	1687	18.6959
ERR13927424.100	1549	17.1020
ERR13927424.101	1496	15.8202
ERR13927424.102	1568	17.0976
ERR13927424.103	1570	17.7446
ERR13927424.104	1593	16.5097
ERR13927424.105	1578	16.6071
ERR13927424.106	1602	16.1105
ERR13927424.107	996	16.2098
ERR13927424.108	1590	15.8981
ERR13927424.109	210	16.7667
ERR13927424.110	219	11.3607
ERR13927424.111	1570	14.5102
ERR13927424.112	1547	15.3704
ERR13927424.113	1574	17.7255
ERR13927424.114	1588	19.0107
ERR13927424.115	1624	17.8830
ERR13927424.116	1532	16.6802
ERR13927424.117	1525	16.9443
ERR13927424.118	1563	14.7927
ERR13927424.119	1596	18.2876
ERR13927424.120	1567	17.7581
ERR13927424.121	1571	17.7072
ERR13927424.122	1583	17.4548
ERR13927424.123	1533	14.8656
ERR13927424.124	1577	18.9543
ERR13927424.125	1611	16.1347
ERR13927424.126	1559	17.4856
ERR13927424.127	1548	14.6886
ERR13927424.128	1585	15.0164
ERR13927424.129	1548	15.8566
ERR13927424.130	1592	16.3951
ERR13927424.131	1558	16.7407
ERR13927424.132	1576	15.6275
ERR13927424.133	1552	14.2320
ERR13927424.134	1565	16.2792
ERR13927424.135	1555	15.1556
ERR13927424.136	1599	18.0050
ERR13927424.137	1567	18.2087
ERR13927424.138	1602	16.1679
ERR13927424.139	1566	15.6341
ERR13927424.140	1584	15.3504
ERR13927424.141	1292	15.1788
ERR13927424.142	1567	16.3957
ERR13927424.143	1581	15.8545
ERR13927424.144	397	16.8615
ERR13927424.145	294	15.6837
ERR13927424.146	1575	15.6686
ERR13927424.147	1478	14.6861
ERR13927424.148	1594	15.9950
ERR13927424.149	1597	16.4433
ERR13927424.150	1586	18.3480
ERR13927424.151	1567	16.7390
ERR13927424.152	1558	18.3383
ERR13927424.153	1540	16.2260
ERR13927424.154	1542	18.0396
ERR13927424.155	1248	15.0545
ERR13927424.156	786	16.0725
ERR13927424.157	1575	16.0222
ERR13927424.158	1536	17.8268
ERR13927424.159	1557	14.5010
ERR13927424.160	1556	15.3850
ERR13927424.161	1134	16.0406
ERR13927424.162	1592	19.5402
ERR13927424.163	1603	15.9532
ERR13927424.164	1544	17.2753
ERR13927424.165	1571	15.7199
ERR13927424.166	1559	16.3611
ERR13927424.167	1544	15.8795
ERR13927424.168	1543	15.2288
ERR13927424.169	3346	15.6315
ERR13927424.170	1554	15.4376
ERR13927424.171	1576	16.6320
ERR13927424.172	1571	14.6964
ERR13927424.173	1567	16.7524
ERR13927424.174	1587	14.9156
ERR13927424.175	1575	17.0178
ERR13927424.176	1607	16.4487
ERR13927424.177	1718	15.9325
ERR13927424.178	1574	16.9587
ERR13927424.179	1569	15.8904
ERR13927424.180	1538	17.0507
ERR13927424.181	1584	15.7254
ERR13927424.182	1562	16.4072
ERR13927424.183	1550	17.0968
ERR13927424.184	1549	16.8644
ERR13927424.185	1706	16.3359
ERR13927424.186	1533	14.3001
ERR13927424.187	1557	16.4939
ERR13927424.188	1564	16.2558
ERR13927424.189	1580	15.6987
ERR13927424.190	1597	17.2549
ERR13927424.191	1569	16.6794
ERR13927424.192	594	17.5657
ERR13927424.193	1495	16.6555
ERR13927424.194	1580	16.9063
ERR13927424.195	1570	14.9446
ERR13927424.196	1578	16.5691
ERR13927424.197	1593	17.7050
ERR13927424.198	1559	16.8217
ERR13927424.199	1595	16.8382
ERR13927424.200	1571	16.4914
ERR13927424.201	1424	16.3848
ERR13927424.202	1589	16.9239
ERR13927424.203	1568	16.9554
ERR13927424.204	1571	17.4411
ERR13927424.205	1566	20.2886
ERR13927424.206	1561	16.3594
ERR13927424.207	1279	17.5379
ERR13927424.208	1563	16.9955
ERR13927424.209	1586	17.1810
ERR13927424.210	1585	15.5615
ERR13927424.211	1567	16.3535
ERR13927424.212	1565	18.3380
ERR13927424.213	245	13.6531
ERR13927424.214	1552	16.3789
ERR13927424.215	1553	16.1526
ERR13927424.216	1541	18.4075
ERR13927424.217	1586	14.7951
ERR13927424.218	1343	16.6069
ERR13927424.219	619	17.7415
ERR13927424.220	231	15.5584
ERR13927424.221	1563	16.1580
ERR13927424.222	1546	17.8338
ERR13927424.223	1576	19.1072
ERR13927424.224	1559	15.2636
ERR13927424.225	1546	15.4217
ERR13927424.226	999	15.7638
ERR13927424.227	1578	17.8682
ERR13927424.228	1562	16.6524
ERR13927424.229	1494	15.3146
ERR13927424.230	1601	17.2217
ERR13927424.231	1579	15.7391
ERR13927424.232	308	18.1104
ERR13927424.233	1600	16.9006
ERR13927424.234	1570	16.1459
ERR13927424.235	1575	17.8851
ERR13927424.236	1578	16.2795
ERR13927424.237	808	15.7698
ERR13927424.238	511	15.5166
ERR13927424.239	1555	16.6778
ERR13927424.240	1573	14.8907
ERR13927424.241	1581	17.8115
ERR13927424.242	1572	18.0305
ERR13927424.243	1551	17.1593
ERR13927424.244	1572	16.6896
ERR13927424.245	1547	16.4939
ERR13927424.246	1585	16.6215
ERR13927424.247	1582	17.4659
ERR13927424.248	1597	18.2323
ERR13927424.249	722	18.1717
ERR13927424.250	1563	16.8151
ERR13927424.251	1622	19.1948
ERR13927424.252	1566	17.5115
ERR13927424.253	1591	16.6832
ERR13927424.254	187	14.5294
ERR13927424.255	1544	15.5091
ERR13927424.256	1624	17.2198
ERR13927424.257	1569	17.8088
ERR13927424.258	1566	16.4713
ERR13927424.259	1569	17.4257
ERR13927424.260	1550	15.5619
ERR13927424.261	1564	17.1253
ERR13927424.262	1570	15.9580
ERR13927424.263	1585	17.9565
ERR13927424.264	1310	16.8328
ERR13927424.265	1585	18.6896
ERR13927424.266	1559	18.1238
ERR13927424.267	1555	16.6514
ERR13927424.268	1060	14.9585
ERR13927424.269	1582	16.6694
ERR13927424.270	1587	16.3390
ERR13927424.271	1577	17.1902
ERR13927424.272	751	19.7656
ERR13927424.273	1598	16.7484
ERR13927424.274	1565	15.0958
ERR13927424.275	998	16.4880
ERR13927424.276	1489	14.5668
ERR13927424.277	1561	16.8085
ERR13927424.278	1582	16.1542
ERR13927424.279	705	18.8582
ERR13927424.280	1523	15.8890
ERR13927424.281	1543	17.3571
ERR13927424.282	1566	15.5664
ERR13927424.283	1623	16.8453
ERR13927424.284	1552	16.5799
ERR13927424.285	269	15.0669
ERR13927424.286	1577	15.9283
ERR13927424.287	1549	16.0491
ERR13927424.288	1570	15.8121
ERR13927424.289	1551	16.2811
ERR13927424.290	1565	16.7010
ERR13927424.291	1567	15.5980
ERR13927424.292	1551	16.8285
ERR13927424.293	1575	17.8463
ERR13927424.294	1581	14.9108
ERR13927424.295	1589	15.3002
ERR13927424.296	1496	14.2874
ERR13927424.297	1559	15.0449
ERR13927424.298	1586	17.5385
ERR13927424.299	1555	17.5672
ERR13927424.300	1591	16.3432
ERR13927424.301	1568	15.8342
ERR13927424.302	1576	18.1593
ERR13927424.303	1578	15.4170
ERR13927424.304	1559	16.6786
ERR13927424.305	1579	17.3635
ERR13927424.306	1561	17.9827
ERR13927424.307	1574	17.1347
ERR13927424.308	1550	18.1942
ERR13927424.309	1600	16.6056
ERR13927424.310	1594	17.0176
ERR13927424.311	1560	17.1224
ERR13927424.312	1476	16.7940
ERR13927424.313	1533	14.0209
ERR13927424.314	1845	15.1680
ERR13927424.315	1588	16.8955
ERR13927424.316	1579	17.0355
ERR13927424.317	1580	17.4481
ERR13927424.318	1570	16.7382
ERR13927424.319	1586	17.8373
ERR13927424.320	1537	18.0963
ERR13927424.321	1528	15.2657
ERR13927424.322	1555	19.5576
ERR13927424.323	1582	15.5013
ERR13927424.324	1564	17.3069
ERR13927424.325	1539	16.3483
ERR13927424.326	1597	17.1672
ERR13927424.327	1610	17.5180
ERR13927424.328	1577	15.9848
ERR13927424.329	1605	18.5072
ERR13927424.330	1578	16.5703
ERR13927424.331	1589	16.0799
ERR13927424.332	1574	18.5172
ERR13927424.333	599	17.5376
ERR13927424.334	1553	17.0631
ERR13927424.335	1538	15.6235
ERR13927424.336	208	18.6010
ERR13927424.337	1592	16.6149
ERR13927424.338	1607	16.7007
ERR13927424.339	1597	16.8629
ERR13927424.340	1583	18.1213
ERR13927424.341	1583	16.3860
ERR13927424.342	1601	18.2330
ERR13927424.343	216	18.3287
ERR13927424.344	1565	14.8441
ERR13927424.345	1479	18.6991
ERR13927424.346	1556	16.4402
