read_id	length	mean_Q
ERR13927362.1	1459	15.3831
ERR13927362.2	1369	15.8598
ERR13927362.3	277	14.3646
ERR13927362.4	1556	16.1433
ERR13927362.5	1595	16.3492
ERR13927362.6	270	16.0593
ERR13927362.7	1127	16.8385
ERR13927362.8	400	17.3125
ERR13927362.9	1543	16.0791
ERR13927362.10	1605	16.6156
ERR13927362.11	1592	16.7688
ERR13927362.12	1279	17.1923
ERR13927362.13	387	16.4858
ERR13927362.14	1552	17.0599
ERR13927362.15	1521	16.7291
ERR13927362.16	1512	14.2427
ERR13927362.17	1553	17.8989
ERR13927362.18	1544	15.0291
ERR13927362.19	989	16.3438
ERR13927362.20	1525	15.6328
ERR13927362.21	1574	17.6175
ERR13927362.22	1519	15.7307
ERR13927362.23	1512	14.5509
ERR13927362.24	1559	16.6613
ERR13927362.25	1572	15.3473
ERR13927362.26	1554	16.1178
ERR13927362.27	1553	15.0863
ERR13927362.28	1537	17.0455
ERR13927362.29	316	15.0728
ERR13927362.30	283	13.9046
ERR13927362.31	1576	16.4708
ERR13927362.32	1498	16.1055
ERR13927362.33	1711	15.8942
ERR13927362.34	1528	15.0419
ERR13927362.35	1551	15.3295
ERR13927362.36	1119	17.1117
ERR13927362.37	219	14.9224
ERR13927362.38	1556	16.7050
ERR13927362.39	202	16.6238
ERR13927362.40	1554	16.3275
ERR13927362.41	1547	15.1616
ERR13927362.42	1464	15.3429
ERR13927362.43	1524	16.0413
ERR13927362.44	1506	14.8426
ERR13927362.45	1565	16.9981
ERR13927362.46	1286	14.1213
ERR13927362.47	583	17.0292
ERR13927362.48	1578	15.6717
ERR13927362.49	1544	15.6632
ERR13927362.50	1535	17.0730
ERR13927362.51	1545	15.2660
ERR13927362.52	1563	15.7095
ERR13927362.53	1570	16.4745
ERR13927362.54	1497	14.7268
ERR13927362.55	1563	16.0889
ERR13927362.56	1510	16.0775
ERR13927362.57	1567	18.3644
ERR13927362.58	1547	16.5145
ERR13927362.59	1553	15.0277
ERR13927362.60	1544	16.8653
ERR13927362.61	340	15.8265
ERR13927362.62	1546	16.0724
ERR13927362.63	1538	16.1632
ERR13927362.64	1540	15.9721
ERR13927362.65	1587	15.5753
ERR13927362.66	1143	17.8889
ERR13927362.67	1666	15.1585
ERR13927362.68	1505	15.5535
ERR13927362.69	1568	16.2404
ERR13927362.70	482	15.3195
ERR13927362.71	226	10.7478
ERR13927362.72	1566	18.2867
ERR13927362.73	1574	18.6633
ERR13927362.74	191	14.1361
ERR13927362.75	1571	16.6760
ERR13927362.76	1540	16.3968
ERR13927362.77	1496	15.1611
ERR13927362.78	2049	19.6969
ERR13927362.79	1519	16.3193
ERR13927362.80	1492	15.8660
ERR13927362.81	191	10.4241
ERR13927362.82	1582	16.1201
ERR13927362.83	1561	16.0416
ERR13927362.84	1484	14.8275
ERR13927362.85	1481	14.7279
ERR13927362.86	1556	16.9473
ERR13927362.87	155	13.9613
ERR13927362.88	1563	15.7473
ERR13927362.89	2518	15.7490
ERR13927362.90	1585	16.5918
ERR13927362.91	1580	14.9759
ERR13927362.92	1572	16.5006
ERR13927362.93	1542	16.9397
ERR13927362.94	1569	16.1963
ERR13927362.95	1557	16.7566
ERR13927362.96	1561	16.5586
ERR13927362.97	1694	20.5821
ERR13927362.98	1560	17.8237
ERR13927362.99	1599	14.6029
ERR13927362.100	1559	17.0500
ERR13927362.101	1585	15.6517
ERR13927362.102	1561	15.5042
ERR13927362.103	1590	15.9541
ERR13927362.104	1547	15.9761
ERR13927362.105	1538	17.7308
ERR13927362.106	651	19.5008
ERR13927362.107	268	11.8396
ERR13927362.108	174	11.9655
ERR13927362.109	1579	15.8619
ERR13927362.110	804	13.8843
ERR13927362.111	152	12.1184
ERR13927362.112	1542	16.3087
ERR13927362.113	1595	13.9806
ERR13927362.114	1624	15.8615
ERR13927362.115	166	11.8434
ERR13927362.116	598	16.1823
ERR13927362.117	1595	17.7254
ERR13927362.118	1520	15.7868
ERR13927362.119	1549	16.2447
ERR13927362.120	1552	16.0863
ERR13927362.121	1487	15.8527
ERR13927362.122	197	12.7614
ERR13927362.123	1531	14.9713
ERR13927362.124	1577	15.3380
ERR13927362.125	1513	15.7125
ERR13927362.126	1305	14.4743
ERR13927362.127	1467	14.2638
ERR13927362.128	206	15.8058
ERR13927362.129	1562	15.9200
ERR13927362.130	1485	16.0640
ERR13927362.131	1582	17.2010
ERR13927362.132	1532	16.0013
ERR13927362.133	163	9.3067
ERR13927362.134	1578	17.0184
ERR13927362.135	210	12.4619
ERR13927362.136	1609	17.4717
ERR13927362.137	1228	15.4967
ERR13927362.138	248	13.3548
ERR13927362.139	696	16.3865
ERR13927362.140	1570	17.0930
ERR13927362.141	187	11.6845
ERR13927362.142	1469	16.4275
ERR13927362.143	191	16.1152
ERR13927362.144	1543	14.7725
ERR13927362.145	1548	16.3553
ERR13927362.146	1520	16.5099
ERR13927362.147	532	15.1805
ERR13927362.148	1564	17.0179
ERR13927362.149	169	13.9941
ERR13927362.150	1637	15.6402
ERR13927362.151	161	15.3292
ERR13927362.152	1544	15.8582
ERR13927362.153	1266	16.1825
ERR13927362.154	1563	15.5624
ERR13927362.155	1480	14.6757
ERR13927362.156	1564	17.6298
ERR13927362.157	1510	16.2099
ERR13927362.158	1527	16.2528
ERR13927362.159	1536	15.6003
ERR13927362.160	1492	14.4859
ERR13927362.161	670	13.7090
ERR13927362.162	1576	16.2234
ERR13927362.163	1575	16.1181
ERR13927362.164	1666	16.3277
ERR13927362.165	1565	15.4671
ERR13927362.166	1572	14.6336
ERR13927362.167	1531	15.9295
ERR13927362.168	1479	16.0852
ERR13927362.169	1478	13.6461
ERR13927362.170	1518	16.0494
ERR13927362.171	1877	19.0096
ERR13927362.172	1112	17.7095
ERR13927362.173	1271	15.0936
ERR13927362.174	1512	15.6442
ERR13927362.175	1516	14.5653
ERR13927362.176	1679	18.9649
ERR13927362.177	1577	17.5428
ERR13927362.178	1546	17.5039
ERR13927362.179	1892	16.7405
ERR13927362.180	1523	14.9554
ERR13927362.181	2263	16.7866
