read_id	length	mean_Q
ERR13927407.1	1574	19.5832
ERR13927407.2	1575	16.5149
ERR13927407.3	1606	16.0859
ERR13927407.4	1572	18.2112
ERR13927407.5	1544	14.9734
ERR13927407.6	1569	18.1938
ERR13927407.7	1599	17.8236
ERR13927407.8	1577	17.3240
ERR13927407.9	1580	19.3741
ERR13927407.10	1561	15.3600
ERR13927407.11	1553	18.2041
ERR13927407.12	830	19.0554
ERR13927407.13	1552	18.0135
ERR13927407.14	1569	21.2976
ERR13927407.15	733	19.4543
ERR13927407.16	1561	16.8776
ERR13927407.17	1573	19.4437
ERR13927407.18	1535	19.6515
ERR13927407.19	1567	19.8443
ERR13927407.20	1560	15.6750
ERR13927407.21	1577	16.6544
ERR13927407.22	1562	18.7061
ERR13927407.23	655	18.3878
ERR13927407.24	1564	20.6292
ERR13927407.25	1579	13.6681
ERR13927407.26	1579	16.3515
ERR13927407.27	1555	15.2695
ERR13927407.28	1571	16.6340
ERR13927407.29	1578	16.8473
ERR13927407.30	1219	15.2888
ERR13927407.31	1580	16.6152
ERR13927407.32	1556	18.1594
ERR13927407.33	1564	16.1566
ERR13927407.34	1550	18.9052
ERR13927407.35	1580	19.6709
ERR13927407.36	1567	14.8283
ERR13927407.37	1456	20.7768
ERR13927407.38	1553	16.5274
ERR13927407.39	1582	19.2775
ERR13927407.40	1577	20.0621
ERR13927407.41	1563	19.3941
ERR13927407.42	1558	16.8453
ERR13927407.43	1565	18.6077
ERR13927407.44	1533	20.5995
ERR13927407.45	1540	18.3623
ERR13927407.46	1457	15.4152
ERR13927407.47	1534	18.6102
ERR13927407.48	1572	16.4313
ERR13927407.49	221	14.1131
ERR13927407.50	1577	15.2892
ERR13927407.51	1558	18.2599
ERR13927407.52	1555	17.7775
ERR13927407.53	1586	16.1501
ERR13927407.54	1588	17.9332
ERR13927407.55	1589	18.8962
ERR13927407.56	1432	18.3575
ERR13927407.57	1578	21.3175
ERR13927407.58	1563	14.1593
ERR13927407.59	1571	20.1623
ERR13927407.60	1467	16.9884
ERR13927407.61	1408	16.5327
ERR13927407.62	1557	19.3346
ERR13927407.63	1516	19.7513
ERR13927407.64	1565	18.8077
ERR13927407.65	1543	18.9138
ERR13927407.66	1582	18.0278
ERR13927407.67	1333	17.6684
ERR13927407.68	1614	17.9486
ERR13927407.69	1584	15.8157
ERR13927407.70	1559	15.6363
ERR13927407.71	1558	18.3286
ERR13927407.72	1536	16.8132
ERR13927407.73	1535	15.4860
ERR13927407.74	1548	19.4244
ERR13927407.75	1573	18.9835
ERR13927407.76	1555	17.3325
ERR13927407.77	1582	20.9912
ERR13927407.78	1655	17.9196
ERR13927407.79	904	18.0265
ERR13927407.80	1421	18.8234
ERR13927407.81	269	12.8141
ERR13927407.82	1556	17.5251
ERR13927407.83	1553	14.9858
ERR13927407.84	1632	19.0705
ERR13927407.85	1592	20.3166
ERR13927407.86	1577	18.3824
ERR13927407.87	1600	19.6938
ERR13927407.88	1558	16.7702
ERR13927407.89	1562	16.4558
ERR13927407.90	1575	17.8527
ERR13927407.91	1560	18.5096
ERR13927407.92	1569	18.2078
ERR13927407.93	1627	17.3337
ERR13927407.94	1572	18.0903
ERR13927407.95	1606	16.8481
ERR13927407.96	1562	19.5128
ERR13927407.97	1547	18.6102
ERR13927407.98	1553	13.9511
ERR13927407.99	1564	22.6087
ERR13927407.100	1511	16.1813
ERR13927407.101	1529	16.0811
ERR13927407.102	1570	14.5879
ERR13927407.103	1529	18.4075
ERR13927407.104	1534	17.6838
ERR13927407.105	1382	16.9385
ERR13927407.106	1557	15.2608
ERR13927407.107	1572	19.1323
ERR13927407.108	1530	15.8085
ERR13927407.109	1561	17.9071
ERR13927407.110	1584	18.7304
ERR13927407.111	1585	17.0637
ERR13927407.112	1557	20.0899
ERR13927407.113	1517	16.7924
ERR13927407.114	1587	18.3970
ERR13927407.115	1562	17.7023
ERR13927407.116	1556	16.6099
ERR13927407.117	1579	17.6694
ERR13927407.118	1546	16.8829
ERR13927407.119	1572	20.5064
ERR13927407.120	1590	19.5497
ERR13927407.121	1588	18.7657
ERR13927407.122	1583	20.2451
ERR13927407.123	1580	16.2361
ERR13927407.124	1598	20.3429
ERR13927407.125	1573	15.6828
ERR13927407.126	1090	19.7119
ERR13927407.127	1536	15.9928
ERR13927407.128	1453	16.7763
ERR13927407.129	1576	18.7322
ERR13927407.130	1560	18.2917
ERR13927407.131	1582	16.3401
ERR13927407.132	1550	18.1877
ERR13927407.133	3236	20.3662
ERR13927407.134	1597	20.9211
ERR13927407.135	1556	18.1009
ERR13927407.136	1537	15.5433
ERR13927407.137	1592	18.5590
ERR13927407.138	1589	19.6457
ERR13927407.139	1568	20.2066
ERR13927407.140	1580	19.1513
ERR13927407.141	1567	15.3529
ERR13927407.142	1531	16.7766
ERR13927407.143	1591	17.5965
ERR13927407.144	1593	20.2655
ERR13927407.145	1572	19.0165
ERR13927407.146	428	18.1005
ERR13927407.147	1574	16.8259
ERR13927407.148	1517	15.3250
ERR13927407.149	1576	16.8680
ERR13927407.150	1613	19.1097
ERR13927407.151	1585	17.0202
ERR13927407.152	1562	19.0070
ERR13927407.153	1481	18.2363
ERR13927407.154	1560	18.5731
ERR13927407.155	1575	19.6121
ERR13927407.156	1574	18.3558
ERR13927407.157	1566	18.4010
ERR13927407.158	1600	20.5862
ERR13927407.159	1555	19.1839
ERR13927407.160	1584	18.3011
ERR13927407.161	1549	16.5442
ERR13927407.162	275	16.1491
ERR13927407.163	1000	15.5130
ERR13927407.164	1575	20.2686
ERR13927407.165	1582	19.4532
ERR13927407.166	1597	18.8572
ERR13927407.167	1536	19.4499
ERR13927407.168	1574	18.1576
ERR13927407.169	1526	16.6062
ERR13927407.170	1576	19.3629
ERR13927407.171	1558	17.5417
ERR13927407.172	1598	20.1884
ERR13927407.173	1484	16.0896
ERR13927407.174	1570	16.8879
ERR13927407.175	1599	18.5472
ERR13927407.176	1603	18.7137
ERR13927407.177	1569	18.3639
ERR13927407.178	1583	16.2028
ERR13927407.179	1638	14.8956
ERR13927407.180	1566	17.2324
ERR13927407.181	1557	16.3102
ERR13927407.182	1558	20.9692
ERR13927407.183	1571	18.2113
ERR13927407.184	1556	16.0925
ERR13927407.185	1644	19.5979
ERR13927407.186	1580	18.1367
ERR13927407.187	1523	19.6527
ERR13927407.188	1577	16.4109
ERR13927407.189	1536	18.5482
ERR13927407.190	1500	17.2553
ERR13927407.191	1642	18.2600
ERR13927407.192	1603	20.0905
ERR13927407.193	518	19.2413
ERR13927407.194	1575	18.1308
ERR13927407.195	1578	17.6381
ERR13927407.196	1593	19.5543
ERR13927407.197	1583	19.8686
ERR13927407.198	1529	16.1812
ERR13927407.199	275	17.7418
ERR13927407.200	1534	20.2366
ERR13927407.201	1554	17.5457
ERR13927407.202	1608	19.0162
