read_id	length	mean_Q
ERR13927286.1	3118	20.1931
ERR13927286.2	1541	18.1726
ERR13927286.3	1520	16.4303
ERR13927286.4	1571	21.0968
ERR13927286.5	1557	17.2229
ERR13927286.6	3207	22.9931
ERR13927286.7	1328	16.2334
ERR13927286.8	3206	21.2782
ERR13927286.9	1590	24.7616
ERR13927286.10	1569	22.0809
ERR13927286.11	1594	21.7171
ERR13927286.12	1576	17.6910
ERR13927286.13	1522	23.4192
ERR13927286.14	1541	20.0999
ERR13927286.15	1561	22.5144
ERR13927286.16	1542	20.2017
ERR13927286.17	1566	24.5166
ERR13927286.18	1571	18.9930
ERR13927286.19	1595	22.0245
ERR13927286.20	1594	22.4435
ERR13927286.21	1567	22.6005
ERR13927286.22	1602	22.2747
ERR13927286.23	1589	23.8892
ERR13927286.24	1589	19.5790
ERR13927286.25	1549	18.8328
ERR13927286.26	1563	22.1702
ERR13927286.27	1663	21.5917
ERR13927286.28	1581	20.7400
ERR13927286.29	1621	24.1215
ERR13927286.30	1605	19.4075
ERR13927286.31	1578	21.2364
ERR13927286.32	1637	21.5669
ERR13927286.33	1566	18.1686
ERR13927286.34	1559	24.6928
ERR13927286.35	1598	24.0006
ERR13927286.36	1584	21.7513
ERR13927286.37	1551	22.0903
ERR13927286.38	1586	21.4628
ERR13927286.39	1581	24.8830
ERR13927286.40	1587	21.0920
ERR13927286.41	1560	21.4744
ERR13927286.42	1561	21.7277
ERR13927286.43	1562	21.3969
ERR13927286.44	1552	21.3357
ERR13927286.45	1558	22.5796
ERR13927286.46	1567	20.0045
ERR13927286.47	1256	19.8392
ERR13927286.48	224	21.6161
ERR13927286.49	1548	21.3450
ERR13927286.50	1594	23.5339
ERR13927286.51	1611	24.2768
ERR13927286.52	1583	21.7701
ERR13927286.53	1526	24.1212
ERR13927286.54	1562	22.6069
ERR13927286.55	1569	25.8043
ERR13927286.56	1608	22.8669
ERR13927286.57	1569	20.5220
ERR13927286.58	1555	21.1325
ERR13927286.59	1579	18.6852
ERR13927286.60	392	17.8597
ERR13927286.61	1555	23.2534
ERR13927286.62	1587	20.9351
ERR13927286.63	1555	22.7531
ERR13927286.64	1543	18.0006
ERR13927286.65	1574	24.2776
ERR13927286.66	1576	22.5749
ERR13927286.67	1590	21.3950
ERR13927286.68	1572	17.9574
ERR13927286.69	1574	20.2363
ERR13927286.70	1595	21.6671
ERR13927286.71	1568	22.9298
ERR13927286.72	1575	24.7232
ERR13927286.73	1591	21.6342
ERR13927286.74	1570	21.3204
ERR13927286.75	1563	17.2194
ERR13927286.76	1570	25.0987
