read_id	length	mean_Q
ERR13927418.1	1588	16.2506
ERR13927418.2	1541	15.3777
ERR13927418.3	1582	15.2623
ERR13927418.4	1570	15.0873
ERR13927418.5	1412	15.2861
ERR13927418.6	1152	18.3325
ERR13927418.7	1572	15.0248
ERR13927418.8	1598	18.6389
ERR13927418.9	1574	15.9244
ERR13927418.10	1767	17.7068
ERR13927418.11	1591	16.0195
ERR13927418.12	1497	14.9927
ERR13927418.13	1621	17.9525
ERR13927418.14	1558	14.7176
ERR13927418.15	1617	18.4780
ERR13927418.16	1575	14.1479
ERR13927418.17	1206	15.7405
ERR13927418.18	1561	16.8751
ERR13927418.19	1632	16.8854
ERR13927418.20	1568	17.0038
ERR13927418.21	1723	19.3494
ERR13927418.22	1567	15.5035
ERR13927418.23	1606	14.6930
ERR13927418.24	1646	18.5298
ERR13927418.25	1568	18.7889
ERR13927418.26	1594	19.6035
ERR13927418.27	1558	16.4204
ERR13927418.28	1563	16.1241
ERR13927418.29	1592	15.9246
ERR13927418.30	1621	18.3930
ERR13927418.31	1578	17.4785
ERR13927418.32	1622	19.0740
ERR13927418.33	669	16.5964
ERR13927418.34	1802	16.5932
ERR13927418.35	1544	17.7766
ERR13927418.36	1474	17.3718
ERR13927418.37	1598	16.1721
ERR13927418.38	1232	14.5390
ERR13927418.39	1595	16.6903
ERR13927418.40	1547	17.2230
ERR13927418.41	1580	15.3722
ERR13927418.42	1560	15.2712
ERR13927418.43	1554	15.6673
ERR13927418.44	1654	19.2594
ERR13927418.45	1562	15.5243
ERR13927418.46	1370	20.0854
ERR13927418.47	1543	16.3590
ERR13927418.48	1535	16.7003
ERR13927418.49	1617	15.7372
ERR13927418.50	1557	14.1124
ERR13927418.51	1549	19.3951
ERR13927418.52	639	16.7027
ERR13927418.53	1557	15.3064
ERR13927418.54	1557	16.7058
ERR13927418.55	1742	24.3789
ERR13927418.56	1586	14.9206
ERR13927418.57	1564	18.4930
ERR13927418.58	1491	13.8934
ERR13927418.59	1521	13.9316
ERR13927418.60	1601	15.3860
ERR13927418.61	1540	13.6461
ERR13927418.62	1517	17.3527
ERR13927418.63	169	13.1893
ERR13927418.64	1581	19.9349
ERR13927418.65	1326	14.6591
ERR13927418.66	734	16.3937
ERR13927418.67	1617	14.6092
ERR13927418.68	1569	16.4519
ERR13927418.69	1591	19.2313
ERR13927418.70	1589	17.8508
ERR13927418.71	1623	20.0154
ERR13927418.72	1529	15.4434
ERR13927418.73	1561	15.9436
ERR13927418.74	1549	17.2111
ERR13927418.75	1555	16.2849
