read_id	length	mean_Q
ERR13927300.1	1645	20.2675
ERR13927300.2	1553	25.0316
ERR13927300.3	661	23.0182
ERR13927300.4	1633	21.3619
ERR13927300.5	1608	23.2929
ERR13927300.6	1632	22.9779
ERR13927300.7	1613	18.8388
ERR13927300.8	1584	24.0859
ERR13927300.9	1652	23.5738
ERR13927300.10	1659	18.9795
ERR13927300.11	1621	20.4374
ERR13927300.12	1599	17.4647
ERR13927300.13	1584	18.8864
ERR13927300.14	1646	23.5061
ERR13927300.15	1579	21.9791
ERR13927300.16	1604	17.0044
ERR13927300.17	1630	20.0411
ERR13927300.18	1637	18.9016
ERR13927300.19	1635	20.5535
ERR13927300.20	1629	18.5236
ERR13927300.21	1638	22.9444
ERR13927300.22	1630	22.8620
ERR13927300.23	207	16.0676
ERR13927300.24	1615	19.8811
ERR13927300.25	1657	22.0676
ERR13927300.26	1618	20.9444
ERR13927300.27	1628	21.9416
ERR13927300.28	1615	17.6000
ERR13927300.29	1635	19.6398
ERR13927300.30	1638	24.2167
ERR13927300.31	1555	20.3871
ERR13927300.32	1635	24.0520
ERR13927300.33	1625	23.7569
ERR13927300.34	1652	23.5085
ERR13927300.35	1647	23.5768
ERR13927300.36	1645	24.5204
ERR13927300.37	1650	24.4715
ERR13927300.38	1608	18.1057
ERR13927300.39	1635	19.6306
ERR13927300.40	1590	22.7843
ERR13927300.41	1631	23.4402
ERR13927300.42	1635	24.0844
ERR13927300.43	1592	21.1658
ERR13927300.44	1576	21.9201
ERR13927300.45	1308	21.8685
ERR13927300.46	1645	24.7951
ERR13927300.47	1626	25.2485
ERR13927300.48	612	21.1454
ERR13927300.49	1631	21.9154
ERR13927300.50	1537	15.2817
ERR13927300.51	1639	20.9323
ERR13927300.52	1601	19.5590
ERR13927300.53	1570	21.7662
ERR13927300.54	1539	20.7986
ERR13927300.55	1624	23.0037
ERR13927300.56	492	19.1829
ERR13927300.57	436	22.6927
ERR13927300.58	1640	24.8720
ERR13927300.59	1566	19.0581
ERR13927300.60	1565	25.9022
ERR13927300.61	1586	22.1885
ERR13927300.62	1638	25.3162
ERR13927300.63	1633	24.4844
ERR13927300.64	1637	22.6616
ERR13927300.65	1634	24.3745
ERR13927300.66	1630	22.7104
ERR13927300.67	1646	21.6549
ERR13927300.68	1621	18.4207
ERR13927300.69	1588	23.0995
ERR13927300.70	1639	23.6705
ERR13927300.71	1585	21.8618
ERR13927300.72	1639	19.2563
ERR13927300.73	1627	19.8095
ERR13927300.74	1562	20.5230
ERR13927300.75	1625	24.3243
ERR13927300.76	1634	25.0386
ERR13927300.77	1614	19.3321
ERR13927300.78	1322	19.3177
ERR13927300.79	1638	23.1899
ERR13927300.80	1654	22.7672
ERR13927300.81	1634	23.4639
ERR13927300.82	1574	24.1315
ERR13927300.83	1618	23.5933
ERR13927300.84	1628	22.0000
ERR13927300.85	1642	24.7101
ERR13927300.86	1607	23.4275
ERR13927300.87	1633	23.0821
ERR13927300.88	1628	22.7248
ERR13927300.89	1609	18.6346
ERR13927300.90	1622	19.6042
ERR13927300.91	1642	23.2734
ERR13927300.92	1629	25.2947
ERR13927300.93	1641	25.3583
ERR13927300.94	1606	20.7540
ERR13927300.95	1639	24.5375
ERR13927300.96	1643	24.8558
ERR13927300.97	1631	24.4703
ERR13927300.98	1316	24.3602
ERR13927300.99	1618	23.9067
ERR13927300.100	1634	20.8060
ERR13927300.101	1557	21.3269
ERR13927300.102	1594	23.1148
ERR13927300.103	1556	24.0045
ERR13927300.104	1639	23.0940
ERR13927300.105	1638	26.4585
ERR13927300.106	1529	24.7312
ERR13927300.107	1678	21.4976
ERR13927300.108	1640	24.2201
ERR13927300.109	1627	22.8992
ERR13927300.110	1623	24.1220
ERR13927300.111	1633	24.2639
ERR13927300.112	1003	23.4965
ERR13927300.113	1624	22.0333
ERR13927300.114	1639	22.8761
ERR13927300.115	1546	17.5142
ERR13927300.116	1646	23.2199
ERR13927300.117	1639	21.8871
ERR13927300.118	1589	21.7640
ERR13927300.119	1709	15.8344
ERR13927300.120	1618	22.3331
ERR13927300.121	1548	20.4548
ERR13927300.122	1619	20.6572
ERR13927300.123	1622	21.9908
ERR13927300.124	1632	20.5790
ERR13927300.125	1601	23.8588
ERR13927300.126	1627	22.7007
ERR13927300.127	1613	23.0539
ERR13927300.128	1571	18.7511
ERR13927300.129	1409	24.3712
ERR13927300.130	1627	19.9877
ERR13927300.131	1638	20.5580
ERR13927300.132	1635	22.7419
ERR13927300.133	1648	21.8167
ERR13927300.134	1641	20.6776
ERR13927300.135	1634	19.7754
ERR13927300.136	1628	17.1001
ERR13927300.137	1617	22.3865
ERR13927300.138	1648	20.3192
ERR13927300.139	1637	22.7318
ERR13927300.140	1615	22.2892
ERR13927300.141	1644	19.9264
ERR13927300.142	1552	22.4407
ERR13927300.143	1639	21.1007
ERR13927300.144	1625	20.2911
ERR13927300.145	1624	22.1293
ERR13927300.146	1597	21.7145
ERR13927300.147	1628	22.6456
ERR13927300.148	1628	22.7303
ERR13927300.149	1609	20.1622
ERR13927300.150	1633	22.3950
ERR13927300.151	1628	20.5350
ERR13927300.152	1634	23.3752
ERR13927300.153	1634	25.3146
ERR13927300.154	1651	21.6596
ERR13927300.155	1632	23.1134
ERR13927300.156	1351	21.9304
ERR13927300.157	1391	23.9475
ERR13927300.158	1562	21.6511
ERR13927300.159	1620	19.7580
ERR13927300.160	1620	20.3889
ERR13927300.161	1648	21.9181
ERR13927300.162	1592	19.4761
ERR13927300.163	1638	23.3516
ERR13927300.164	1620	20.9123
ERR13927300.165	1501	17.5510
ERR13927300.166	1635	22.5713
ERR13927300.167	572	21.9965
ERR13927300.168	1603	24.0274
ERR13927300.169	1605	20.4480
ERR13927300.170	1632	22.6348
ERR13927300.171	1585	21.6814
ERR13927300.172	1661	19.9904
ERR13927300.173	1619	17.9506
ERR13927300.174	1631	23.0944
ERR13927300.175	1635	18.4532
ERR13927300.176	1595	21.4577
ERR13927300.177	1634	22.2368
ERR13927300.178	1582	22.0398
ERR13927300.179	1623	21.8552
ERR13927300.180	1626	23.3026
ERR13927300.181	1615	21.9424
ERR13927300.182	1616	20.7296
ERR13927300.183	1638	21.2466
ERR13927300.184	1556	17.7699
ERR13927300.185	1552	18.7171
ERR13927300.186	1639	21.0836
ERR13927300.187	1647	18.9502
ERR13927300.188	1619	22.9067
ERR13927300.189	1575	24.7117
ERR13927300.190	1632	22.4577
ERR13927300.191	1647	24.8531
ERR13927300.192	1634	19.8703
ERR13927300.193	1184	23.4485
ERR13927300.194	1632	23.3989
ERR13927300.195	1639	22.2245
ERR13927300.196	1595	20.9668
ERR13927300.197	1646	25.4405
ERR13927300.198	1611	18.6605
ERR13927300.199	1623	20.7012
ERR13927300.200	1550	23.8839
ERR13927300.201	1643	22.9714
ERR13927300.202	1648	17.5237
ERR13927300.203	1640	22.3799
ERR13927300.204	1630	24.3828
ERR13927300.205	1616	21.7475
ERR13927300.206	1621	20.3714
ERR13927300.207	1583	21.1055
ERR13927300.208	1629	16.0405
ERR13927300.209	1628	24.2887
ERR13927300.210	1647	17.4402
ERR13927300.211	1569	24.1714
ERR13927300.212	1009	17.5550
ERR13927300.213	1502	22.1425
ERR13927300.214	1643	22.9142
ERR13927300.215	1614	22.9789
ERR13927300.216	1636	21.0012
ERR13927300.217	1575	25.0724
ERR13927300.218	1178	21.6316
ERR13927300.219	1630	19.9896
ERR13927300.220	1625	22.9772
ERR13927300.221	1612	22.0496
ERR13927300.222	1626	24.1814
ERR13927300.223	1636	23.0104
ERR13927300.224	1619	23.2329
ERR13927300.225	1628	20.9109
ERR13927300.226	1619	17.5534
ERR13927300.227	1643	23.6683
ERR13927300.228	1622	22.0974
ERR13927300.229	1630	22.7166
ERR13927300.230	1622	20.6936
ERR13927300.231	888	23.0124
ERR13927300.232	1520	23.6138
ERR13927300.233	1632	22.0846
ERR13927300.234	1636	21.4957
ERR13927300.235	1638	23.6673
ERR13927300.236	1555	22.0463
ERR13927300.237	1623	22.0641
ERR13927300.238	1624	19.8553
ERR13927300.239	1563	23.0473
ERR13927300.240	1623	20.5816
ERR13927300.241	1636	22.9988
ERR13927300.242	1630	22.1460
ERR13927300.243	1623	23.1664
ERR13927300.244	1588	20.7021
ERR13927300.245	1588	17.7349
ERR13927300.246	1634	24.7411
ERR13927300.247	1638	22.7503
ERR13927300.248	1581	20.9228
ERR13927300.249	1601	21.3685
ERR13927300.250	1576	18.7259
ERR13927300.251	1618	19.0569
ERR13927300.252	1617	23.3976
ERR13927300.253	1633	22.9731
ERR13927300.254	1630	21.5521
ERR13927300.255	985	18.8264
ERR13927300.256	1641	22.4625
ERR13927300.257	1657	17.2462
ERR13927300.258	1643	24.0511
ERR13927300.259	1636	23.6491
ERR13927300.260	1663	22.8058
ERR13927300.261	1590	21.7340
ERR13927300.262	1645	18.7781
ERR13927300.263	1657	23.9149
ERR13927300.264	1641	23.9586
ERR13927300.265	1123	18.3446
ERR13927300.266	1639	23.0293
ERR13927300.267	1650	23.1012
ERR13927300.268	1576	23.1041
ERR13927300.269	1596	23.8866
ERR13927300.270	743	20.9650
ERR13927300.271	1600	24.2156
ERR13927300.272	1589	20.8861
ERR13927300.273	1628	19.3268
ERR13927300.274	1626	23.4988
ERR13927300.275	1635	17.6752
ERR13927300.276	632	19.6693
ERR13927300.277	1611	19.8814
ERR13927300.278	1637	23.5577
ERR13927300.279	1631	20.2514
ERR13927300.280	1619	24.6084
ERR13927300.281	1590	24.0881
ERR13927300.282	1631	24.9963
ERR13927300.283	1628	24.0068
ERR13927300.284	1652	24.6834
ERR13927300.285	1654	21.4976
ERR13927300.286	1603	16.3019
ERR13927300.287	1635	24.4508
ERR13927300.288	1639	21.9140
ERR13927300.289	1612	18.3002
ERR13927300.290	1627	22.1998
ERR13927300.291	1639	19.7578
ERR13927300.292	1612	25.4876
ERR13927300.293	1607	18.4057
ERR13927300.294	1638	21.1813
ERR13927300.295	1628	24.8587
ERR13927300.296	1615	22.0972
ERR13927300.297	1625	20.8492
ERR13927300.298	1594	21.0157
ERR13927300.299	1579	24.6130
ERR13927300.300	1629	22.2486
ERR13927300.301	1621	19.7816
ERR13927300.302	1624	21.3073
ERR13927300.303	1594	22.1562
ERR13927300.304	1637	22.9365
ERR13927300.305	1614	22.6084
ERR13927300.306	1390	23.7928
ERR13927300.307	1632	19.1152
ERR13927300.308	1557	18.5311
ERR13927300.309	1612	18.2351
ERR13927300.310	1646	24.7260
ERR13927300.311	1619	19.9234
ERR13927300.312	1627	23.5181
ERR13927300.313	1634	22.4614
ERR13927300.314	1619	19.0340
ERR13927300.315	1632	24.2126
ERR13927300.316	1570	19.3898
ERR13927300.317	1630	18.8840
ERR13927300.318	1607	22.6864
ERR13927300.319	1591	21.1798
ERR13927300.320	1633	23.8690
ERR13927300.321	1627	23.1967
ERR13927300.322	1577	22.7318
ERR13927300.323	1635	21.9847
ERR13927300.324	1636	18.0764
ERR13927300.325	1640	25.0067
ERR13927300.326	1615	19.1746
ERR13927300.327	1646	25.7047
ERR13927300.328	1596	18.5081
ERR13927300.329	1635	23.6330
ERR13927300.330	1576	21.4036
ERR13927300.331	1625	21.3975
ERR13927300.332	1823	21.5167
ERR13927300.333	1629	25.6139
ERR13927300.334	1662	23.5812
ERR13927300.335	1643	19.2818
ERR13927300.336	1612	16.8914
ERR13927300.337	1582	20.6523
ERR13927300.338	1603	20.1934
ERR13927300.339	1615	22.2279
ERR13927300.340	1600	26.4256
ERR13927300.341	1629	23.6347
ERR13927300.342	1559	24.0109
ERR13927300.343	1635	23.5798
ERR13927300.344	1626	25.0621
ERR13927300.345	1636	22.5917
ERR13927300.346	1646	22.0474
ERR13927300.347	1562	19.4283
ERR13927300.348	1638	22.2314
ERR13927300.349	1632	22.7157
ERR13927300.350	1650	25.3745
ERR13927300.351	1631	19.6456
ERR13927300.352	938	20.9499
ERR13927300.353	1561	18.9782
ERR13927300.354	1604	20.2980
ERR13927300.355	1660	24.9494
ERR13927300.356	1648	23.4958
ERR13927300.357	729	20.9849
ERR13927300.358	1750	22.8149
ERR13927300.359	1550	22.2000
ERR13927300.360	1618	21.9017
ERR13927300.361	1328	21.2123
ERR13927300.362	1640	21.8744
ERR13927300.363	1586	21.1053
ERR13927300.364	1560	18.7186
ERR13927300.365	1565	23.4000
ERR13927300.366	1636	24.2249
ERR13927300.367	1622	22.5043
ERR13927300.368	1625	22.7440
ERR13927300.369	1582	21.7731
ERR13927300.370	1572	18.6667
ERR13927300.371	1625	20.3594
ERR13927300.372	1610	17.9292
ERR13927300.373	1642	24.7412
ERR13927300.374	1624	23.7044
ERR13927300.375	1593	23.7803
ERR13927300.376	1636	20.2457
ERR13927300.377	1640	22.0683
ERR13927300.378	1628	19.9459
ERR13927300.379	1551	21.7279
ERR13927300.380	1637	22.5754
ERR13927300.381	1610	22.8547
ERR13927300.382	1599	21.6504
ERR13927300.383	1625	22.7415
ERR13927300.384	1049	20.1926
ERR13927300.385	1631	20.7897
ERR13927300.386	1636	23.8490
ERR13927300.387	1531	22.5885
ERR13927300.388	1631	23.3918
ERR13927300.389	357	22.5966
ERR13927300.390	1574	21.1684
ERR13927300.391	1596	22.6328
ERR13927300.392	1629	24.2468
ERR13927300.393	1620	24.1142
ERR13927300.394	1643	21.3445
ERR13927300.395	1634	23.2846
ERR13927300.396	1634	23.5655
ERR13927300.397	1618	19.5087
ERR13927300.398	1619	23.5652
ERR13927300.399	1628	24.8403
ERR13927300.400	1634	23.5502
ERR13927300.401	1601	23.9300
ERR13927300.402	1566	23.1424
ERR13927300.403	1641	21.9397
ERR13927300.404	1630	24.8620
ERR13927300.405	1618	15.7627
ERR13927300.406	932	22.9099
ERR13927300.407	1623	23.8534
ERR13927300.408	1628	23.0092
ERR13927300.409	1673	20.8870
ERR13927300.410	1584	23.3864
ERR13927300.411	1623	22.4868
ERR13927300.412	1587	18.5532
ERR13927300.413	1635	23.9376
ERR13927300.414	1626	19.3401
ERR13927300.415	1644	22.0207
ERR13927300.416	1634	23.6744
ERR13927300.417	1554	21.3218
ERR13927300.418	1611	20.1707
ERR13927300.419	1587	24.0580
ERR13927300.420	1605	22.4168
ERR13927300.421	1590	22.5025
ERR13927300.422	1621	24.0851
ERR13927300.423	1598	23.7272
ERR13927300.424	1636	19.5795
ERR13927300.425	1626	19.7171
ERR13927300.426	1596	23.3484
ERR13927300.427	1639	20.5424
ERR13927300.428	1633	21.5070
ERR13927300.429	1581	23.2049
ERR13927300.430	1635	22.5083
ERR13927300.431	1532	23.1142
ERR13927300.432	1611	20.5096
ERR13927300.433	1629	18.9926
ERR13927300.434	1549	22.9032
ERR13927300.435	1568	24.0810
ERR13927300.436	1629	22.7201
ERR13927300.437	1559	19.3137
ERR13927300.438	1652	24.0030
ERR13927300.439	1637	20.8980
ERR13927300.440	1643	22.1929
ERR13927300.441	1259	22.4424
ERR13927300.442	1644	23.1800
ERR13927300.443	1491	22.0369
ERR13927300.444	1557	21.0096
ERR13927300.445	1638	22.7643
ERR13927300.446	1554	23.1963
ERR13927300.447	1595	24.3887
ERR13927300.448	1642	21.8465
ERR13927300.449	1593	19.5574
ERR13927300.450	1629	21.2769
ERR13927300.451	1639	25.1959
ERR13927300.452	1589	21.3140
ERR13927300.453	1630	22.7307
ERR13927300.454	1642	21.2832
ERR13927300.455	1620	23.3191
ERR13927300.456	1644	16.5091
ERR13927300.457	1644	24.2646
ERR13927300.458	1630	24.0190
ERR13927300.459	1617	21.7044
ERR13927300.460	1618	21.1582
ERR13927300.461	1638	21.3761
ERR13927300.462	1619	20.4707
ERR13927300.463	1584	19.5303
ERR13927300.464	1635	23.2220
ERR13927300.465	1512	26.4101
ERR13927300.466	1610	19.7242
ERR13927300.467	1628	22.1806
ERR13927300.468	1403	19.7641
ERR13927300.469	1655	22.3861
ERR13927300.470	1612	21.0788
ERR13927300.471	1645	23.4474
ERR13927300.472	1542	19.9741
ERR13927300.473	1636	22.0269
ERR13927300.474	1635	23.5083
ERR13927300.475	1586	20.8449
ERR13927300.476	1568	22.5191
ERR13927300.477	1644	24.1612
ERR13927300.478	1176	22.9447
ERR13927300.479	1584	19.7165
ERR13927300.480	1629	21.0638
ERR13927300.481	1557	22.2087
ERR13927300.482	1644	21.3120
ERR13927300.483	1614	18.1735
ERR13927300.484	1640	20.9012
ERR13927300.485	1643	20.5843
ERR13927300.486	1629	22.3118
ERR13927300.487	1656	23.9100
ERR13927300.488	1627	23.4462
ERR13927300.489	1587	24.0674
ERR13927300.490	1632	21.9112
ERR13927300.491	1574	24.8056
ERR13927300.492	1627	24.2120
ERR13927300.493	1629	22.4119
ERR13927300.494	1625	17.8172
ERR13927300.495	1620	21.6654
ERR13927300.496	1636	21.5122
ERR13927300.497	1581	24.0670
ERR13927300.498	1554	20.4414
ERR13927300.499	1605	23.1645
ERR13927300.500	1588	22.7557
ERR13927300.501	1621	22.1592
ERR13927300.502	1612	21.1383
ERR13927300.503	1640	22.3988
ERR13927300.504	1598	21.0363
ERR13927300.505	1609	21.6576
ERR13927300.506	213	20.7371
ERR13927300.507	1627	24.2428
ERR13927300.508	1616	21.3861
ERR13927300.509	1617	22.1385
ERR13927300.510	1590	21.0415
ERR13927300.511	1589	21.2794
ERR13927300.512	1637	17.4239
ERR13927300.513	1560	21.6667
ERR13927300.514	1646	23.9490
ERR13927300.515	1650	23.6564
ERR13927300.516	1563	22.7588
ERR13927300.517	1641	24.4881
ERR13927300.518	1643	24.8010
ERR13927300.519	1637	23.8711
ERR13927300.520	1635	20.3700
ERR13927300.521	1638	22.5330
ERR13927300.522	1633	22.9394
ERR13927300.523	1636	23.2084
ERR13927300.524	1589	24.1397
ERR13927300.525	1646	23.7515
ERR13927300.526	1590	20.6572
ERR13927300.527	1601	22.3660
ERR13927300.528	1621	19.9161
ERR13927300.529	1630	22.6920
ERR13927300.530	1122	24.2059
ERR13927300.531	1634	24.1102
ERR13927300.532	1656	24.5821
ERR13927300.533	1628	23.9115
ERR13927300.534	1536	22.3236
ERR13927300.535	1574	23.8316
ERR13927300.536	1584	20.8283
ERR13927300.537	1638	23.3822
ERR13927300.538	1627	19.7720
ERR13927300.539	1606	18.4595
ERR13927300.540	1617	18.3012
ERR13927300.541	1619	17.1482
ERR13927300.542	1571	24.1903
ERR13927300.543	1643	23.4559
ERR13927300.544	1642	24.6730
ERR13927300.545	795	18.7220
ERR13927300.546	1472	23.9735
ERR13927300.547	1669	21.8628
ERR13927300.548	1646	24.9089
ERR13927300.549	1615	20.9276
ERR13927300.550	1623	20.0025
ERR13927300.551	1623	22.6593
ERR13927300.552	1622	21.3397
ERR13927300.553	1602	19.8458
ERR13927300.554	1367	21.7059
ERR13927300.555	1646	23.0304
ERR13927300.556	1620	16.1975
ERR13927300.557	1583	23.9886
ERR13927300.558	981	24.6351
ERR13927300.559	1616	24.0303
ERR13927300.560	1588	23.1241
ERR13927300.561	1616	22.6200
ERR13927300.562	1600	19.6350
ERR13927300.563	1640	25.0238
ERR13927300.564	1634	23.5698
ERR13927300.565	1636	21.8344
ERR13927300.566	1652	25.2688
ERR13927300.567	1648	24.2312
ERR13927300.568	1640	25.6683
ERR13927300.569	1630	21.4055
ERR13927300.570	1613	23.8549
ERR13927300.571	1612	21.8083
ERR13927300.572	1604	22.8005
ERR13927300.573	1589	21.3455
ERR13927300.574	1611	15.7728
ERR13927300.575	1595	23.7241
ERR13927300.576	1592	22.9083
ERR13927300.577	1668	18.9874
ERR13927300.578	1618	18.9370
ERR13927300.579	1581	24.5300
ERR13927300.580	1640	21.7982
ERR13927300.581	1639	25.2794
ERR13927300.582	1622	18.7750
ERR13927300.583	1636	23.7286
ERR13927300.584	1607	22.2159
ERR13927300.585	1575	22.6819
ERR13927300.586	1641	24.4278
ERR13927300.587	1646	18.4933
ERR13927300.588	1638	19.8107
ERR13927300.589	1598	22.6915
ERR13927300.590	1642	22.8526
ERR13927300.591	1578	21.2345
ERR13927300.592	1626	22.6636
