read_id	length	mean_Q
ERR13927439.1	1556	15.8843
ERR13927439.2	1569	17.0013
ERR13927439.3	1646	20.4174
ERR13927439.4	1571	16.8396
ERR13927439.5	1558	14.7908
ERR13927439.6	1563	20.1900
ERR13927439.7	1547	18.6367
ERR13927439.8	1568	17.4560
ERR13927439.9	636	13.8396
ERR13927439.10	1542	16.9981
ERR13927439.11	1603	16.8172
ERR13927439.12	1569	18.7795
ERR13927439.13	1585	15.9274
ERR13927439.14	1465	15.5358
ERR13927439.15	1560	17.2750
ERR13927439.16	1601	13.8145
ERR13927439.17	1596	19.0526
ERR13927439.18	1552	16.4162
ERR13927439.19	1581	19.8533
ERR13927439.20	1569	18.6221
ERR13927439.21	1582	14.5468
ERR13927439.22	1570	20.1936
ERR13927439.23	1579	16.3927
ERR13927439.24	1590	17.8170
ERR13927439.25	1589	19.2435
ERR13927439.26	1176	18.5918
ERR13927439.27	1573	17.2289
ERR13927439.28	767	18.2229
ERR13927439.29	1567	16.2565
ERR13927439.30	1587	17.1361
ERR13927439.31	1478	18.4499
ERR13927439.32	1504	15.0931
ERR13927439.33	747	16.2075
ERR13927439.34	1586	20.1318
ERR13927439.35	1527	14.2829
ERR13927439.36	1554	15.2645
ERR13927439.37	1591	17.4481
ERR13927439.38	1160	14.0707
ERR13927439.39	1584	18.2854
ERR13927439.40	1548	14.7300
ERR13927439.41	208	18.8606
ERR13927439.42	1586	14.0397
ERR13927439.43	1532	16.4791
ERR13927439.44	1574	15.7942
ERR13927439.45	906	17.3157
ERR13927439.46	1597	19.1941
ERR13927439.47	1596	16.4430
ERR13927439.48	1165	19.2893
ERR13927439.49	1552	15.0966
ERR13927439.50	1565	15.9936
ERR13927439.51	1578	16.2408
ERR13927439.52	1560	15.0833
ERR13927439.53	1535	15.4378
ERR13927439.54	1603	18.0381
ERR13927439.55	1628	17.7070
ERR13927439.56	1470	16.0884
ERR13927439.57	1594	19.0671
ERR13927439.58	1555	18.4424
ERR13927439.59	1570	16.8057
ERR13927439.60	1585	16.3369
ERR13927439.61	1562	17.5672
ERR13927439.62	1596	16.3947
ERR13927439.63	1502	17.5240
ERR13927439.64	1548	16.1298
ERR13927439.65	1537	17.8634
ERR13927439.66	1680	16.6464
ERR13927439.67	1567	19.8698
ERR13927439.68	1589	16.3379
ERR13927439.69	1589	17.9075
ERR13927439.70	1557	17.4098
ERR13927439.71	1503	15.6600
ERR13927439.72	1578	19.7288
ERR13927439.73	1562	16.5045
ERR13927439.74	1550	15.7348
ERR13927439.75	1520	14.5875
ERR13927439.76	1588	16.8703
ERR13927439.77	1589	17.3128
ERR13927439.78	1572	16.5891
ERR13927439.79	1588	14.4994
ERR13927439.80	1571	17.9160
ERR13927439.81	1537	15.6818
ERR13927439.82	1342	15.7131
ERR13927439.83	1563	15.9431
ERR13927439.84	1563	15.3813
ERR13927439.85	1562	16.7439
ERR13927439.86	1501	15.2525
ERR13927439.87	1559	15.8550
ERR13927439.88	1585	16.9640
ERR13927439.89	1600	17.6913
ERR13927439.90	1565	15.7974
ERR13927439.91	1575	17.1752
ERR13927439.92	1561	16.1320
ERR13927439.93	1546	18.2160
ERR13927439.94	1570	15.6885
ERR13927439.95	1582	15.6808
ERR13927439.96	1539	18.9227
ERR13927439.97	1549	16.3415
ERR13927439.98	1592	18.7638
ERR13927439.99	2036	17.2382
ERR13927439.100	1557	15.4290
ERR13927439.101	1599	17.1407
ERR13927439.102	1638	13.7943
ERR13927439.103	1559	15.9686
ERR13927439.104	1630	17.8933
ERR13927439.105	1571	18.3921
ERR13927439.106	1566	16.2292
ERR13927439.107	509	12.7859
ERR13927439.108	1575	16.8787
ERR13927439.109	1611	17.6096
ERR13927439.110	1590	19.4730
ERR13927439.111	1586	18.5492
ERR13927439.112	1535	14.4984
ERR13927439.113	1482	14.8718
ERR13927439.114	1017	17.0098
ERR13927439.115	1567	14.8226
ERR13927439.116	1526	16.7444
ERR13927439.117	923	16.7161
ERR13927439.118	1570	18.3892
ERR13927439.119	1587	16.8084
ERR13927439.120	1575	16.8381
ERR13927439.121	1555	20.6566
ERR13927439.122	1572	17.2220
ERR13927439.123	1584	19.7708
ERR13927439.124	1567	17.9260
ERR13927439.125	602	17.5166
ERR13927439.126	1560	18.2590
ERR13927439.127	1554	18.1718
ERR13927439.128	1583	15.6292
ERR13927439.129	1582	18.2977
ERR13927439.130	1604	18.6303
ERR13927439.131	1584	18.8125
ERR13927439.132	231	13.1688
ERR13927439.133	1308	19.7271
ERR13927439.134	299	19.2074
ERR13927439.135	1572	17.0941
ERR13927439.136	1540	15.7455
ERR13927439.137	1555	18.3666
ERR13927439.138	922	18.8655
ERR13927439.139	2201	15.9378
ERR13927439.140	364	16.6401
ERR13927439.141	1555	16.0527
ERR13927439.142	1547	15.5637
ERR13927439.143	214	12.5514
ERR13927439.144	1203	14.8412
ERR13927439.145	1561	14.8655
ERR13927439.146	1536	15.8587
ERR13927439.147	1562	17.0013
ERR13927439.148	1489	14.7092
ERR13927439.149	1577	17.8776
ERR13927439.150	1591	17.7178
ERR13927439.151	1599	19.1438
ERR13927439.152	1534	14.6493
ERR13927439.153	1589	19.4110
ERR13927439.154	1487	19.4001
ERR13927439.155	1569	17.9018
ERR13927439.156	1584	15.0492
ERR13927439.157	1597	16.5961
ERR13927439.158	1416	14.5198
ERR13927439.159	1549	16.3919
ERR13927439.160	1551	15.0651
ERR13927439.161	1554	15.6480
ERR13927439.162	1570	15.7268
ERR13927439.163	1596	17.3152
ERR13927439.164	1574	16.8450
ERR13927439.165	1568	21.7366
ERR13927439.166	1607	14.5818
ERR13927439.167	1599	18.0169
ERR13927439.168	1596	17.2794
ERR13927439.169	1619	15.2069
ERR13927439.170	1576	18.0260
ERR13927439.171	1540	14.1201
ERR13927439.172	1589	16.2788
ERR13927439.173	1573	19.0826
ERR13927439.174	1568	17.5006
ERR13927439.175	1592	15.6897
ERR13927439.176	1617	16.3952
ERR13927439.177	1548	16.5930
ERR13927439.178	1054	13.8814
ERR13927439.179	1544	17.6172
ERR13927439.180	1237	17.8092
ERR13927439.181	228	13.7193
ERR13927439.182	1610	19.3925
ERR13927439.183	1599	20.1038
ERR13927439.184	411	13.0049
ERR13927439.185	1536	18.3027
ERR13927439.186	1568	18.6977
ERR13927439.187	1563	18.4639
ERR13927439.188	1601	14.7545
ERR13927439.189	1564	17.5141
ERR13927439.190	1596	16.6598
ERR13927439.191	1574	17.1868
ERR13927439.192	1518	16.9921
ERR13927439.193	1571	16.7486
ERR13927439.194	1577	16.2023
ERR13927439.195	1570	17.6605
ERR13927439.196	1570	16.9611
ERR13927439.197	1562	15.9494
ERR13927439.198	1592	18.1721
ERR13927439.199	1572	15.8982
ERR13927439.200	1574	17.7446
ERR13927439.201	1581	16.5206
ERR13927439.202	1581	17.7141
ERR13927439.203	1589	19.2354
ERR13927439.204	1582	16.5569
ERR13927439.205	1560	17.0705
ERR13927439.206	1591	19.4783
ERR13927439.207	1576	15.5349
ERR13927439.208	1575	14.7384
ERR13927439.209	1519	16.9414
ERR13927439.210	1581	19.8438
ERR13927439.211	1568	18.6186
ERR13927439.212	1539	18.0331
ERR13927439.213	1574	15.9187
ERR13927439.214	1831	15.5150
ERR13927439.215	1573	15.7311
ERR13927439.216	1581	15.3384
ERR13927439.217	1562	15.3003
ERR13927439.218	1558	16.1560
ERR13927439.219	282	16.0248
ERR13927439.220	1589	17.0283
ERR13927439.221	1595	19.0138
ERR13927439.222	1565	17.0479
ERR13927439.223	1584	18.5499
ERR13927439.224	1584	16.4179
ERR13927439.225	1595	19.2295
ERR13927439.226	1582	15.6005
ERR13927439.227	1597	17.4915
ERR13927439.228	547	17.3912
ERR13927439.229	1541	17.7618
ERR13927439.230	1583	16.8964
ERR13927439.231	1571	18.8574
ERR13927439.232	1573	17.5111
ERR13927439.233	1580	15.2937
ERR13927439.234	1554	17.5888
